compound	name	formula	charge	n_reactions	offset	abs_offset	mass	eq_uncertainty	heavy_atoms	n_rings	n_arom_atoms	n_conj_bonds	frac_conj	n_stereo	n_rotatable	logp	n_distinct_r1_frags	frag_failures
cpd01858	Ampelopsin	C15H12O8	0	5	-162.3400	162.3400	320.0000	3.6542	23	3	12	20	0.8000	2	1	0.8919	12	0
cpd00755	Hydroxymethylbilane	C40H38N4O17	-8	5	130.1460	130.1460	846.0000	4.5409	61	4	20	36	0.5625	0	27	-8.8367	12	0
cpd03503	Resivit	C15H14O7	0	6	-129.8770	129.8770	306.0000	3.1538	22	3	12	17	0.7083	3	1	1.0370	11	0
cpd03344	Eriodictyol	C15H12O6	0	7	-121.6910	121.6910	288.0000	3.1693	21	3	12	19	0.8261	1	1	2.2155	11	0
cpd01135	Taxifolin	C15H12O7	0	9	-121.4380	121.4380	304.0000	3.1729	22	3	12	19	0.7917	2	1	1.1863	12	0
cpd31927	3,5-dihydroxy-1,4-naphthoquinol	C10H8O4	0	5	-105.1870	105.1870	192.1710	2.6865	14	2	10	15	1.0000	0	0	1.6622	4	0
cpd00813	Pyrogallol	C6H6O3	0	5	-80.2580	80.2580	126.0000	1.5253	9	1	6	9	1.0000	0	0	0.8034	3	0
cpd01020	Gallate	C7H5O5	-1	7	-78.0590	78.0590	169.0000	1.5080	12	1	6	12	1.0000	0	1	-0.8331	7	0
cpd00398	Naringenin	C15H12O5	0	8	-77.8600	77.8600	272.0000	2.7051	20	3	12	18	0.8182	1	1	2.5099	11	0
cpd00717	Aromadendrin	C15H12O6	0	7	-77.6860	77.6860	288.0000	2.7116	21	3	12	18	0.7826	2	1	1.4807	12	0
cpd01822	Hydroxyquinol	C6H6O3	0	12	-73.1990	73.1990	126.0000	1.5253	9	1	6	9	1.0000	0	0	0.8034	3	0
cpd00675	LTA4	C20H29O3	-1	6	72.2950	72.2950	317.0000	2.0705	23	1	0	7	0.3043	2	13	3.8692	14	6
cpd03851	Eicosapentaenoic acid	C20H29O2	-1	5	70.1640	70.1640	301.0000	1.9987	22	0	0	2	0.0952	0	13	4.6580	6	0
cpd01273	Rosmarinate	C18H15O8	-1	5	-62.6910	62.6910	359.0000	2.2133	26	2	12	23	0.8519	1	6	0.4266	14	0
cpd01519	Arachidonyl-CoA	C41H62N7O17P3S	-4	20	55.8320	55.8320	1050.0000	3.1765	69	3	9	15	0.2113	7	33	2.2824	32	0
cpd00188	Arachidonate	C20H31O2	-1	34	52.2150	52.2150	303.0000	1.7142	22	0	0	2	0.0952	0	14	4.8820	6	0
cpd40677	2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine	C28H50NO7P	0	6	49.4770	49.4770	10000000.0000	29275.3812	37	0	0	2	0.0556	2	23	5.2440	16	0
cpd07322	5-O-Caffeoylshikimic acid	C16H15O8	-1	8	-49.1540	49.1540	335.0000	2.2019	24	2	6	17	0.6800	3	4	-1.1754	16	0
cpd00077	Catechol	C6H6O2	0	21	-49.1130	49.1130	110.0000	1.0750	8	1	6	8	1.0000	0	0	1.0978	3	0
cpd03217	Lycopene	C40H56	0	13	48.3150	48.3150	536.0000	5.4866	40	0	0	21	0.5385	0	16	12.9380	26	22
cpd00003	NAD	C21H26N7O14P2	-1	1799	46.2370	46.2370	662.0000	1.5999	44	5	15	20	0.4167	10	11	-4.2799	27	0
cpd40346	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine	C41H74NO8P	0	5	46.0350	46.0350	10000000.0000	16903.7089	51	0	0	4	0.0800	2	37	9.8119	14	0
cpd25913	ubiquinol(7)	C44H68O4	0	11	-45.9380	45.9380	660.0000	4.8706	48	1	6	10	0.2083	0	22	13.2911	13	0
cpd25792	coenzyme-Q7	C44H66O4	0	11	45.9380	45.9380	658.0000	4.9147	48	1	0	10	0.2083	0	22	12.6744	12	0
cpd01351	Ubiquinone-9	C54H82O4	0	44	45.9360	45.9360	794.0000	5.9787	58	1	0	10	0.1724	0	28	16.1274	12	0
cpd25914	ubiquinol(9)	C54H84O4	0	44	-45.9360	45.9360	796.0000	5.9451	58	1	6	10	0.1724	0	28	16.7441	13	0
cpd08232	Ubidecarenone	C59H90O4	0	44	45.9360	45.9360	862.0000	6.5253	63	1	0	10	0.1587	0	31	17.8539	12	0
cpd25915	ubiquinol(10)	C59H92O4	0	44	-45.9360	45.9360	864.0000	6.4957	63	1	6	10	0.1587	0	31	18.4706	13	0
cpd15560	Ubiquinone-8	C49H74O4	0	55	45.9270	45.9270	726.0000	5.4409	53	1	0	10	0.1887	0	25	14.4009	12	0
cpd15561	Ubiquinol-8	C49H76O4	0	55	-45.9270	45.9270	728.0000	5.4025	53	1	6	10	0.1887	0	25	15.0176	13	0
cpd15290	Ubiquinone-6	C39H58O4	0	7	45.9250	45.9250	590.0000	4.4042	43	1	0	10	0.2326	0	19	10.9479	12	0
cpd15291	Ubiquinol-6	C39H60O4	0	7	-45.9250	45.9250	592.0000	4.3532	43	1	6	10	0.2326	0	19	11.5646	13	0
cpd00873	Nicotinate ribonucleotide	C11H12NO9P	-2	14	45.5660	45.5660	334.0000	0.9379	22	2	6	9	0.3913	4	5	-4.1979	18	0
cpd00291	L-Dopa	C9H11NO4	0	13	-45.1020	45.1020	197.0000	1.0277	14	1	6	10	0.7143	1	3	-1.9993	10	0
cpd11179	Decylubiquinol	C19H32O4	0	5	-44.9560	44.9560	324.0000	2.3540	23	1	6	10	0.4348	0	11	5.1066	9	0
cpd11178	Decylubiquinone	C19H30O4	0	5	44.9560	44.9560	322.0000	2.4553	23	1	0	10	0.4348	0	11	4.4899	8	0
cpd00854	Homoprotocatechuate	C8H7O4	-1	8	-44.8490	44.8490	167.0000	1.0336	12	1	6	10	0.8333	0	2	-0.6098	8	0
cpd01932	1,2-Naphthalenediol	C10H8O2	0	13	-44.6290	44.6290	160.0000	1.8477	12	2	10	13	1.0000	0	0	2.2510	4	0
cpd04117	4-Methylcatechol	C7H8O2	0	10	-44.4130	44.4130	124.0000	1.0374	9	1	6	8	0.8889	0	0	1.4062	5	0
cpd00006	NADP	C21H25N7O17P3	-3	2016	43.7320	43.7320	741.0000	1.6329	48	5	15	20	0.3846	10	13	-5.4269	28	0
cpd16507	Protocatechualdehyde	C7H6O3	0	5	-43.6670	43.6670	137.0000	1.0473	10	1	6	10	1.0000	0	1	0.9103	6	0
cpd24677	R(+)-3,4-dihydroxyphenyllactate	C9H9O5	-1	5	-42.5090	42.5090	198.0000	1.0337	14	1	6	10	0.7143	1	3	-1.2489	10	0
cpd00168	2,3-Dihydroxybenzoate	C7H5O4	-1	17	-42.2720	42.2720	153.0000	1.0299	11	1	6	11	1.0000	0	1	-0.5387	7	0
cpd03185	Menadione	C11H8O2	0	8	41.2340	41.2340	172.0000	2.1056	13	2	6	13	0.9286	0	0	2.0119	7	0
cpd40344	1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	C44H80NO8P	0	7	41.1760	41.1760	10000000.0000	29276.3446	54	0	0	4	0.0755	2	38	11.2762	15	0
cpd02016	N-Ribosylnicotinamide	C11H15N2O5	1	15	40.6360	40.6360	255.0000	1.0313	18	2	6	9	0.4737	4	3	-2.3155	14	0
cpd02357	Dopamine	C8H12NO2	1	17	-39.9200	39.9200	154.0000	1.0500	11	1	6	8	0.7273	0	2	-0.1178	7	0
cpd02502	3-(3,4-Dihydroxyphenyl)pyruvate	C9H7O5	-1	8	-39.6130	39.6130	195.0000	1.0703	14	1	6	12	0.8571	0	3	-1.0407	9	0
cpd40519	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	C46H84NO8P	0	5	39.4860	39.4860	10000000.0000	29276.4782	56	0	0	4	0.0727	2	40	12.0564	15	0
cpd01208	Resorcin	C6H6O2	0	5	-39.1500	39.1500	110.0000	1.0750	8	1	6	8	1.0000	0	0	1.0978	3	0
cpd00197	Protocatechuate	C7H5O4	-1	23	-39.0810	39.0810	153.0000	1.0299	11	1	6	11	1.0000	0	1	-0.5387	7	0
cpd02500	Protocatechuatealdehyde	C8H8O3	0	9	-37.2210	37.2210	152.0000	1.0564	11	1	6	8	0.7273	0	2	0.8392	7	0
cpd00218	Niacin	C6H4NO2	-1	29	37.0210	37.0210	122.0000	0.9379	9	1	6	9	1.0000	0	1	-0.5549	7	0
cpd03440	2-Hexaprenyl-6-methoxy-1,4-benzoquinone	C37H54O3	0	6	36.1470	36.1470	546.0000	4.1359	40	1	0	9	0.2250	0	18	10.5837	13	0
cpd23060	Glycerol trioleate	C57H104O6	0	11	35.4070	35.4070	884.0000	4.7193	63	0	0	6	0.0968	0	50	18.0971	8	0
cpd21870	2-methoxy-6-all trans-hexaprenyl-2-methoxy-1,4-benzoquinol	C37H56O3	0	6	-34.9930	34.9930	548.0000	3.8979	40	1	6	9	0.2250	0	18	11.2476	13	0
cpd00881	Caffeate	C9H7O4	-1	13	-34.9530	34.9530	179.0000	1.0886	13	1	6	13	1.0000	0	2	-0.1391	9	0
cpd00426	Homogentisate	C8H7O4	-1	15	-34.4250	34.4250	167.0000	1.0336	12	1	6	10	0.8333	0	2	-0.6098	8	0
cpd01399	Maltotetraose	C24H42O21	0	11	34.0030	34.0030	666.0000	1.2679	45	4	0	0	0.0000	20	10	-9.7488	8	0
cpd03315	Gentisate aldehyde	C7H6O3	0	6	-33.6650	33.6650	138.0000	1.0473	10	1	6	10	1.0000	0	1	0.9103	6	0
cpd02298	1F-beta-D-Fructosylsucrose	C18H32O16	0	20	33.6180	33.6180	504.0000	1.1432	34	3	0	0	0.0000	13	9	-7.5698	8	0
cpd00004	NADH	C21H27N7O14P2	-2	1789	33.2950	33.2950	663.0000	1.6007	44	5	9	18	0.3750	10	11	-3.9504	28	0
cpd00634	Chlorogenate	C16H17O9	-1	9	-32.7790	32.7790	353.0000	2.3372	25	2	6	15	0.5769	4	4	-1.9806	16	0
cpd00355	Nicotinamide ribonucleotide	C11H14N2O8P	-1	15	32.5540	32.5540	334.0000	1.7075	22	2	6	9	0.3913	4	5	-3.4625	18	0
cpd00219	Prephenate	C10H8O6	-2	18	31.7000	31.7000	224.0000	2.4495	16	1	0	6	0.3750	2	4	-3.0813	9	0
cpd00005	NADPH	C21H26N7O17P3	-4	2014	31.5370	31.5370	742.0000	1.6322	48	5	9	18	0.3462	10	13	-5.0974	29	0
cpd00592	Formyl-CoA	C22H32N7O17P3S	-4	8	-31.2460	31.2460	792.0000	2.2598	50	3	9	15	0.2885	7	20	-4.1997	31	0
cpd02333	Quinolinate	C7H3NO4	-2	8	30.0070	30.0070	165.0000	0.7977	12	1	6	12	1.0000	0	2	-2.1914	8	0
cpd08984	5-Hydroxyconiferaldehyde	C10H10O4	0	5	-29.9310	29.9310	194.0000	1.4625	14	1	6	13	0.9286	0	3	1.3185	10	0
cpd03778	Terephthalate	C8H4O4	-2	7	29.0330	29.0330	164.0000	0.6660	12	1	6	12	1.0000	0	2	-1.5864	5	0
cpd00307	Cytosine	C4H5N3O	0	9	-28.4700	28.4700	111.0000	0.9018	8	1	6	8	1.0000	0	0	-0.6479	8	0
cpd09804	2-Naphthoic acid	C11H7O2	-1	6	28.1800	28.1800	171.0000	1.3646	13	2	10	14	1.0000	0	1	1.2033	6	0
cpd15353	2-Demethylmenaquinol 8	C50H72O2	0	29	-27.5130	27.5130	704.0000	5.0268	52	2	10	13	0.2453	0	23	15.8452	12	0
cpd15352	2-Demethylmenaquinone 8	C50H70O2	0	29	27.5130	27.5130	702.0000	5.3122	52	2	6	13	0.2453	0	23	15.4338	12	0
cpd09410	Demethylphylloquinone	C30H44O2	0	16	27.5110	27.5110	436.0000	2.8138	32	2	6	13	0.3939	2	14	8.7675	12	0
cpd23602	3-phytyl-1,4-naphtoquinol	C30H46O2	0	16	-27.5110	27.5110	440.0000	2.5567	32	2	10	13	0.3939	2	14	9.1789	12	0
cpd04358	Styrene	C8H8	0	5	27.4900	27.4900	104.0000	0.7604	8	1	6	8	1.0000	0	1	2.3296	4	0
cpd00479	Gentisate	C7H5O4	-1	9	-27.3520	27.3520	153.0000	1.0299	11	1	6	11	1.0000	0	1	-0.5387	7	0
cpd00270	Caffeoyl-CoA	C30H38N7O19P3S	-4	37	-27.2740	27.2740	926.0000	2.2926	60	4	15	27	0.4286	7	21	-2.7387	37	0
cpd00388	Allantoate	C4H7N4O4	-1	14	-27.1340	27.1340	175.0000	1.6620	12	0	0	8	0.7273	0	3	-3.6010	7	0
cpd25047	(2Z)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid	C9H7O4	-1	5	-26.5920	26.5920	180.0000	1.0886	13	1	6	13	1.0000	0	2	-0.1391	9	0
cpd12844	Phytonadiol	C31H48O2	0	26	-26.3930	26.3930	452.0000	2.6986	33	2	10	13	0.3824	2	14	9.4873	13	0
cpd01401	Vitamin K1	C31H46O2	0	27	26.3930	26.3930	450.0000	2.8815	33	2	6	13	0.3824	2	14	9.1576	11	0
cpd15995	Menaquinone6	C41H56O2	0	8	26.3740	26.3740	580.0000	4.2567	43	2	6	13	0.2955	0	17	12.3709	11	0
cpd15994	Menaquinol6	C41H58O2	0	8	-26.3740	26.3740	582.0000	4.1013	43	2	10	13	0.2955	0	17	12.7006	13	0
cpd15499	Menaquinol 8	C51H74O2	0	11	-26.3730	26.3730	718.0000	5.1616	53	2	10	13	0.2407	0	23	16.1536	13	0
cpd15500	Menaquinone 8	C51H72O2	0	11	26.3730	26.3730	716.0000	5.3069	53	2	6	13	0.2407	0	23	15.8239	11	0
cpd03721	Cellotriose	C18H32O16	0	5	26.2200	26.2200	504.0000	0.9554	34	3	0	0	0.0000	15	7	-7.5730	8	0
cpd21748	1,2-dihexadecanoyl-sn-glycero-3-phosphocholine	C40H80NO8P	0	8	-25.8690	25.8690	733.0000	29275.9973	50	0	0	4	0.0816	2	38	10.6118	14	0
cpd02548	Indole-3-acetyl-beta-1-D-glucose	C16H19NO7	0	7	25.6990	25.6990	337.0000	1.1362	24	3	9	12	0.4615	5	4	-0.9465	16	0
cpd00957	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone	C9H14N5O8P	-2	8	-25.6770	25.6770	352.0000	16172.6644	23	2	6	10	0.4167	4	5	-4.3618	20	0
cpd03037	7-Dehydrodesmosterol	C27H42O	0	9	25.6300	25.6300	382.0000	56449.4138	28	4	0	3	0.0968	7	4	7.2289	10	0
cpd01262	Amylotriose	C18H32O16	0	15	25.0170	25.0170	504.0000	0.8974	34	3	0	0	0.0000	15	7	-7.5730	8	0
cpd00935	2,6-Dioxo-6-phenylhexa-3-enoate	C12H9O4	-1	5	24.7430	24.7430	217.0000	0.9496	16	1	6	14	0.8750	0	5	0.1346	10	0
cpd22023	3-indoleglyoxal	C10H7NO2	0	6	24.3620	24.3620	173.0000	1.0463	13	2	9	14	1.0000	0	2	1.5495	9	0
cpd11180	Reduced nicotinamide riboside	C11H16N2O5	0	7	24.2050	24.2050	256.0000	1.2544	18	2	0	7	0.3684	4	3	-1.9860	15	0
cpd39918	1,2-di-(9Z-octadecenoyl)-glycerol	C39H72O5	0	8	24.1010	24.1010	10000000.0000	3.1297	44	0	0	4	0.0930	1	34	11.5087	9	0
cpd00486	Indoleacetaldehyde	C10H9NO	0	17	24.0980	24.0980	159.0000	1.0300	12	2	9	10	0.7692	0	2	1.9093	9	0
cpd40630	2,3-di-(9Z)-octadecenoyl-sn-glycerol	C39H72O5	0	5	24.0350	24.0350	10000000.0000	3.1297	44	0	0	4	0.0930	1	34	11.5087	9	0
cpd00577	Tretin M	C20H27O2	-1	8	-23.7580	23.7580	299.0000	2.5277	22	1	0	12	0.5455	0	5	4.2679	16	8
cpd02915	5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	C9H10NO6	-1	5	23.6680	23.6680	228.0000		16	0	0	8	0.5333	2	7	-4.5728	11	0
cpd00415	Quinol	C6H6O2	0	25	-23.4570	23.4570	110.0000	1.0750	8	1	6	8	1.0000	0	0	1.0978	3	0
cpd00565	Coniferin	C16H22O8	0	5	23.3560	23.3560	342.0000	1.8294	24	2	6	10	0.4000	5	6	-1.1206	13	0
cpd15240	hexacosanoate	C26H51O2	-1	5	-23.1180	23.1180	395.0000	2.2019	28	0	0	2	0.0741	0	24	8.1186	5	0
cpd40629	1,3-di-(9Z-octadecenoyl)-glycerol	C39H72O5	0	6	23.0880	23.0880	10000000.0000	3.1404	44	0	0	4	0.0930	0	34	11.5087	9	0
cpd00422	Cinnamoyl-CoA	C30H38N7O17P3S	-4	17	22.9820	22.9820	894.0000	2.1981	58	4	15	25	0.4098	7	21	-2.1499	35	0
cpd07274	Plastoquinone A	C53H80O2	0	8	22.9650	22.9650	748.0000	5.8939	55	1	0	8	0.1455	0	26	16.5693	10	0
cpd16503	Plastoquinol-9	C53H82O2	0	8	-22.9650	22.9650	750.0000	5.7261	55	1	6	8	0.1455	0	26	17.0353	12	0
cpd00561	Vanillin	C8H8O3	0	13	-22.9460	22.9460	152.0000	1.1077	11	1	6	10	0.9091	0	2	1.2133	8	0
cpd25193	1-18:0-lysoPC	C26H54NO7P	0	22	-22.3000	22.3000	523.0000	29275.1519	35	0	0	2	0.0588	2	25	5.3598	15	0
cpd26148	distearoyl phosphatidate	C39H75O8P	-2	6	-22.1560	22.1560	704.0000	3.1606	48	0	0	4	0.0851	1	38	10.8097	11	0
cpd24504	4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	C29H46O2	0	14	22.0630	22.0630	426.0000	56449.5328	31	4	0	0	0.0000	8	5	7.2680	12	0
cpd03332	p-Coumaraldehyde	C9H8O2	0	5	22.0100	22.0100	148.0000	0.8207	11	1	6	11	1.0000	0	2	1.6043	8	0
cpd00419	PM	C8H13N2O2	1	7	-21.9730	21.9730	169.0000	1.0109	12	1	6	7	0.5833	0	2	-0.6702	11	0
cpd03989	2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate	C9H11O4	-1	5	21.8930	21.8930	183.0000		13	0	0	6	0.5000	0	5	-0.5232	9	0
cpd01496	o-Aminomuconate	C6H6NO4	-1	5	21.8640	21.8640	155.0000	0.6485	11	0	0	9	0.9000	0	3	-3.8318	8	4
cpd03451	SHCHC	C11H10O6	-2	6	21.8380	21.8380	238.0000	1.7576	17	1	0	9	0.5294	2	5	-2.6912	11	0
cpd00133	Nicotinamide	C6H6N2O	0	21	21.6670	21.6670	122.0000	1.0313	9	1	6	9	1.0000	0	1	0.1805	7	0
cpd00443	ABEE	C7H6NO2	-1	9	21.4870	21.4870	136.0000	0.6995	10	1	6	10	1.0000	0	1	-0.3677	7	0
cpd05235	tetracosanoate	C24H47O2	-1	8	-21.4420	21.4420	367.0000	2.0170	26	0	0	2	0.0800	0	22	7.3384	5	0
cpd07395	Ononin	C22H22O9	0	5	21.2960	21.2960	430.0000	23902.9991	31	4	16	21	0.6176	5	5	0.6473	17	0
cpd00639	Formononetin	C16H11O4	-1	8	-21.2960	21.2960	268.0000	23904.0302	20	3	16	21	0.9545	0	2	2.5422	13	0
cpd03222	5alpha-Cholesta-7,24-dien-3beta-ol	C27H44O	0	10	21.0730	21.0730	384.0000	56449.1391	28	4	0	0	0.0000	8	4	7.3088	10	0
cpd03221	Zymosterol	C27H44O	0	7	21.0730	21.0730	384.0000	56449.1391	28	4	0	0	0.0000	7	4	7.4529	10	0
cpd00780	Fumarylacetoacetate	C8H6O6	-2	9	21.0320	21.0320	198.0000	0.6901	14	0	0	8	0.6154	0	6	-3.0392	6	0
cpd23597	1,2-dipalmitoyl-phosphatidyl-ethanolamine	C37H74NO8P	0	7	-21.0080	21.0080	691.0000	16903.2726	47	0	0	4	0.0870	2	37	9.1475	13	0
cpd24503	4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	C29H48O2	0	12	20.8360	20.8360	428.0000	56449.5122	31	4	0	0	0.0000	8	5	7.0614	11	0
cpd02533	1-Palmitoylglycerophosphocholine	C24H50NO7P	0	54	-20.6100	20.6100	495.0000	29275.0521	33	0	0	2	0.0625	2	23	4.5796	15	0
cpd27285	indole-3-ketol	C10H9NO2	0	5	20.6040	20.6040	175.0000	1.0308	13	2	9	12	0.8571	0	2	1.3429	10	0
cpd00667	11-cis-Retinol	C20H30O	0	8	-20.4480	20.4480	286.0000	2.5506	21	1	0	9	0.4286	0	5	5.5103	15	8
cpd00763	4-Maleylacetoacetate	C8H6O6	-2	7	20.4240	20.4240	198.0000	0.6901	14	0	0	8	0.6154	0	6	-3.0392	6	0
cpd24650	1D-myo-inositol (1,2,3,5,6) pentakisphosphate	C6H7O21P5	-10	7	-20.4060	20.4060	580.0000	2.1868	32	1	0	0	0.0000	6	10	-9.5696	7	0
cpd00931	5-Amino-6--5-phosphoribosylaminouracil	C9H13N4O9P	-2	7	20.3160	20.3160	353.0000		23	2	0	7	0.2917	5	4	-5.1564	19	0
cpd00045	Adenosine 3-5-bisphosphate	C10H11N5O10P2	-4	11	-20.2180	20.2180	425.0000	0.6833	27	3	9	11	0.3793	4	6	-4.2740	18	0
cpd00518	2-Hydroxymuconic semialdehyde	C6H5O4	-1	7	20.1250	20.1250	141.0000		10	0	0	6	0.6667	0	4	-1.5494	8	0
cpd03238	7alpha-Hydroxycholest-4-en-3-one	C27H44O2	0	5	-20.1210	20.1210	400.0000	56448.8757	29	4	0	3	0.0938	8	5	6.5677	12	0
cpd00216	Chorismate	C10H8O6	-2	27	19.9700	19.9700	224.0000	1.8332	16	1	0	11	0.6875	2	4	-2.7578	11	0
cpd00658	Isochorismate	C10H8O6	-2	9	19.9640	19.9640	224.0000	1.8554	16	1	0	11	0.6875	2	4	-2.7578	11	0
cpd00463	Cholestenone	C27H44O	0	7	-19.9340	19.9340	384.0000	56448.9920	28	4	0	3	0.0968	7	5	7.5969	10	0
cpd07830	Caffeyl aldehyde	C9H8O3	0	5	-19.8270	19.8270	164.0000	1.1402	12	1	6	12	1.0000	0	2	1.3099	8	0
cpd23245	2-hydroxybenzoyl-CoA	C28H36N7O18P3S	-4	11	-19.4900	19.4900	887.0000	2.0007	57	4	15	24	0.4000	7	20	-2.8439	35	0
cpd00263	Pyridoxol	C8H11NO3	0	7	-19.3970	19.3970	169.0000	0.9610	12	1	6	7	0.5833	0	2	0.0802	9	0
cpd17741	8-Oxogeranial	C10H14O2	0	5	19.3970	19.3970		1.1540	12	0	0	6	0.5455	0	5	2.0570	8	0
cpd02785	Pentagalloyl-beta-D-glucose	C41H31O26	-1	9	-19.0920	19.0920	939.0000	8.9901	67	6	30	60	0.8333	5	11	1.0541	14	0
cpd00493	Pyridoxamine phosphate	C8H12N2O5P	-1	13	-19.0300	19.0300	248.0000	0.9430	16	1	6	7	0.4375	0	4	-1.8172	14	0
cpd15026	3-Hexenal	C6H10O	0	6	18.8860	18.8860	98.0000	0.5032	7	0	0	0	0.0000	0	3	1.5416	5	0
cpd00801	Cellobiose-1,5-lactone	C12H20O11	0	5	18.8190	18.8190	340.0000	0.6892	23	2	0	2	0.0833	9	4	-5.1890	9	0
cpd03220	gamma-Carotene	C40H56	0	8	18.8080	18.8080	536.0000	5.1150	40	1	0	21	0.5250	0	13	12.7719	26	20
cpd26147	dipalmitoyl phosphatidate	C35H67O8P	-2	10	-18.7690	18.7690	648.0000	2.8064	44	0	0	4	0.0930	1	34	9.2493	11	0
cpd00689	Porphobilinogen	C10H13N2O4	-1	7	18.7540	18.7540	225.0000	0.9425	16	1	5	9	0.5625	0	6	-3.2685	11	0
cpd02068	3-Methylglutaconyl-CoA	C27H37N7O19P3S	-5	5	18.6990	18.6990	889.0000	2.0877	57	3	9	20	0.3390	7	22	-4.7770	35	0
cpd26606	glycerol tripalmitate	C51H98O6	0	5	-18.6310	18.6310	806.0000	4.1897	57	0	0	6	0.1071	0	47	16.4285	7	0
cpd34766	1,2-diolein	C39H72O5	0	18	18.5200	18.5200	620.9950	3.1297	44	0	0	4	0.0930	1	34	11.5087	9	0
cpd01966	Dimethylacryloyl-CoA	C26H38N7O17P3S	-4	5	18.4090	18.4090	846.0000	2.1312	54	3	9	18	0.3214	7	20	-2.8971	33	0
cpd04073	Vanillate	C8H7O4	-1	7	-18.3550	18.3550	167.0000	1.0931	12	1	6	11	0.9167	0	2	-0.2357	9	0
cpd06739	(R)-(+)-Citronellal	C10H18O	0	13	18.2600	18.2600	154.0000	0.8925	11	0	0	0	0.0000	1	5	2.9579	7	0
cpd08021	DMSO	C2H6OS	0	6	18.2010	18.2010	78.0000	1.3711	4	0	0	0	0.0000	0	0	-0.0053	3	0
cpd03848	Arachidic acid	C20H39O2	-1	9	-18.0940	18.0940	311.0000	1.6477	22	0	0	2	0.0952	0	18	5.7780	5	0
cpd00868	p-hydroxyphenylpyruvate	C9H7O4	-1	42	17.9520	17.9520	179.0000	0.8928	13	1	6	11	0.8462	0	3	-0.7463	9	0
cpd15297	Lignoceroyl-CoA	C45H78N7O17P3S	-4	12	-17.9310	17.9310	1114.0000	3.0365	73	3	9	15	0.2000	7	41	4.7388	31	0
cpd00128	Adenine	C5H5N5	0	40	-17.9250	17.9250	135.0000	0.3848	10	2	9	11	1.0000	0	0	-0.0649	8	0
cpd03691	Piperideine	C5H10N	1	10	17.8460	17.8460	84.0000	2.6363	6	1	0	0	0.0000	0	0	-0.6783	4	0
cpd08210	ADC	C10H10NO5	-1	9	17.8320	17.8320	224.0000	1.8990	16	1	0	11	0.6875	2	4	-3.5082	12	0
cpd03038	14-Demethyllanosterol	C29H48O	0	12	17.8000	17.8000	412.0000	56449.5761	30	4	0	0	0.0000	7	4	8.0890	11	0
cpd00278	Indolepyruvate	C11H8NO3	-1	19	17.7440	17.7440	202.0000	1.0844	15	2	9	14	0.8750	0	3	0.0294	11	0
cpd17073	2-amino-2-deoxyisochorismic acid	C10H10NO5	-1	7	17.7300	17.7300		1.8465	16	1	0	11	0.6875	2	4	-3.5082	12	0
cpd25365	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol	C28H45O3	-1	12	-17.6440	17.6440	430.0000	56449.2545	31	4	0	2	0.0588	8	6	5.5088	13	0
cpd25459	1-buten-3-one	C4H6O	0	5	17.6010	17.6010	70.0000	0.4955	5	0	0	3	0.7500	0	1	0.7614	5	0
cpd40676	2-hexadecanoyl-sn-glycero-3-phosphocholine	C24H50NO7P	0	6	-17.5700	17.5700	10000000.0000	29275.0580	33	0	0	2	0.0625	2	23	4.5796	15	0
cpd26605	1,2-dipalmitoylglycerol	C35H68O5	0	9	-17.5020	17.5020	568.0000	2.7874	40	0	0	4	0.1026	1	32	10.3963	8	0
cpd03709	Salicylaldehyde	C7H6O2	0	11	-17.4320	17.4320	122.0000	0.6763	9	1	6	9	1.0000	0	1	1.2047	6	0
cpd02780	Inositol 1,2,4,5,6-pentakisphosphate	C6H7O21P5	-10	7	-16.8470	16.8470	575.0000	2.1868	32	1	0	0	0.0000	6	10	-9.5696	7	0
cpd00158	CELB	C12H22O11	0	16	16.7480	16.7480	342.0000	0.5421	23	2	0	0	0.0000	10	4	-5.3972	8	0
cpd24940	hexacosanal	C26H52O	0	5	-16.7460	16.7460	380.0000	2.2602	27	0	0	0	0.0000	0	24	9.5676	4	0
cpd00076	Sucrose	C12H22O11	0	64	16.7360	16.7360	342.0000	0.3551	23	2	0	0	0.0000	9	5	-5.3956	8	0
cpd01804	3-Hydroxykynurenine	C10H12N2O4	0	11	-16.5800	16.5800	224.0000	1.1225	16	1	6	12	0.7500	1	4	-2.0924	13	0
cpd04395	Menadiol	C11H10O2	0	5	-16.5550	16.5550	174.0000	1.8800	13	2	10	13	0.9286	0	0	2.5594	6	0
