rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn20662	QUINOLINATE-SYNTHE-MULTI-RXN.c		-68.960	-95.860	26.900	26.900	(1) O2[0] + (1) L-Aspartate[0] + (1) Glycerone-phosphate[0] => (2) H2O[0] + (1) Phosphate[0] + (1) H2O2[0] + (1) H+[0] + (1) Quinolinate[0]	h;h2o;h2o2;o2;pi	1.000	4.000	8	7	32.860	1.415
rxn32511	5-O-caffeoylshikimic acid:shikimate hydroxycinnamoyltransferase	2.3.1.133;3.1.2.-	4.380	-22.500	26.880	26.880	(1) CoA[0] + (1) 5-O-Caffeoylshikimic acid[0] <= (1) Caffeoyl-CoA[0] + (1) Shikimate[0]	coa	0.000	0.000	4	30	42.900	0.798
rxn32513	5-O-caffeoylshikimic acid:shikimate hydroxycinnamoyltransferase	2.3.1.133;3.1.2.-	4.380	-22.500	26.880	26.880	(1) CoA[0] + (1) 5-O-Caffeoylshikimic acid[0] <= (1) Caffeoyl-CoA[0] + (1) Shikimate[0]	coa	0.000	0.000	4	30	42.900	0.798
rxn05137	5-O-caffeoylshikimic acid:shikimate hydroxycinnamoyltransferase	2.3.1.133;3.1.2.-	4.380	-22.500	26.880	26.880	(1) CoA[0] + (1) 5-O-Caffeoylshikimic acid[0] <= (1) Caffeoyl-CoA[0] + (1) Shikimate[0]	coa	0.000	0.000	4	30	42.900	0.798
rxn32512	5-O-caffeoylshikimic acid:shikimate hydroxycinnamoyltransferase	2.3.1.133;3.1.2.-	4.380	-22.500	26.880	26.880	(1) CoA[0] + (1) 5-O-Caffeoylshikimic acid[0] <= (1) Caffeoyl-CoA[0] + (1) Shikimate[0]	coa	0.000	0.000	4	30	42.900	0.798
rxn17116	anthranilate hydroxylase	1.14.16.3	-100.860	-74.090	-26.770	26.770	(1) O2[0] + (1) Anthranilate[0] + (1) TETRA-H-BIOPTERIN[0] => (1) H2O[0] + (1) 3-Hydroxyanthranilate[0] + (1) BIOPTERIN[0]	h2o;o2	0.000	0.000	6	9	31.940	1.127
rxn60460			4.080	30.840	-26.760	26.760	(1) H+[0] + (1) Ethanol[0] + (1) ABEE[0] <=> (1) H2O[0] + (1) Benzocaine[0]	h;h2o	-1.000	-2.000	5	9	25.650	0.589
rxn03220	Dihydrochelirubine:oxygen oxidoreductase	1.5.3.12	-34.320	-7.590	-26.730	26.730	(1) O2[0] + (1) H+[0] + (1) Dihydrochelirubine[0] => (1) H2O2[0] + (1) Chelirubine[0]	h;h2o2;o2	-1.000	0.000	5	21	58.400	1.573
rxn46091			6.760	33.480	-26.720	26.720	(1) H+[0] + (1) 4,6-dihydroxy-2-(hydroxymethyl)-3,5-dimethylbenzoate[0] <=> (1) H2O[0] + (1) 5,7-dihydroxy-4,6-dimethylphthalide[0]	h;h2o	-1.000	-2.000	4	10	36.020	1.752
rxn40506		3.5.99.M2	9.120	35.730	-26.610	26.610	(1) H2O[0] + (1) Butachlor[0] <=> (1) butoxymethanol[0] + (1) 2-chloro-N-(2,6-diethylphenyl)acetamide[0]	h2o	0.000	0.000	4	17	33.970	1.358
rxn02075	Flavanone lyase (decyclizing)	5.5.1.6	23.260	-3.310	26.570	26.570	(1) Flavanone[0] <= (1) 2'-Hydroxychalcone[0]		0.000	0.000	2	15	42.300	
rxn15378	Flavanone lyase (decyclizing)	5.5.1.6	23.260	-3.310	26.570	26.570	(1) (2S)-Flavanone[0] <= (1) 2'-Hydroxychalcone[0]		0.000	0.000	2	15	42.300	
rxn24316	RXN-7577.c	2.3.1.-	4.180	-22.390	26.570	26.570	(1) H2O[0] + (2) H+[0] + (3) Malonyl-CoA[0] + (1) 4-Coumaroyl-CoA[0] <=> (4) CoA[0] + (3) CO2[0] + (1) p-coumaroyltriacetate[0]	co2;coa;h;h2o	-2.000	-28.000	7	30	44.510	2.488
rxn27335	toluene-2-monooxygenase	1.14.13.-	-105.820	-79.290	-26.530	26.530	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Toluol[0] => (1) H2O[0] + (1) NAD[0] + (1) o-Cresol[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	19.040	0.897
rxn41647			15.480	-11.040	26.520	26.520	(1) H+[0] + (1) (-)-DCA-CC[0] <= (1) CO2[0] + (1) (2E)-3-{4-hydroxy-3-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-5-methoxyphenyl}prop-2-enoate[0]	co2;h	-1.000	-4.000	4	20	47.810	1.406
rxn22864	RXN-12395.c		-176.080	-149.620	-26.460	26.460	(2) O2[0] + (1) Lycopene[0] => (1) Geranial[0] + (1) pseudoionone[0] + (1) (2E,4E,6E,8E,10E,12E)-2,6,11-trimethyltetradeca-2,4,6,8,10,12-hexaenedial[0]	o2	0.000	0.000	5	40	43.410	1.555
rxn02881	2,6-dihydroxypyridine,NADH:oxygen oxidoreductase (3-hydroxylating)	1.14.13.10	-112.100	-85.650	-26.450	26.450	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 2,6-Dihydroxypyridine[0] => (1) H2O[0] + (1) NAD[0] + (1) 2,3,6-Trihydroxypyridine[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	26.380	
rxn42671		2.3.1.236	-72.930	-99.340	26.410	26.410	(3) NADPH[0] + (1) Acetyl-CoA[0] + (7) H+[0] + (5) Malonyl-CoA[0] => (4) H2O[0] + (3) NADP[0] + (6) CoA[0] + (5) CO2[0] + (1) 5-Methyl-1-naphthoate[0]	co2;coa;h;h2o;nadp;nadph	-7.000	-72.000	9	24	63.430	4.393
rxn00033	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	1.2.3.13	-160.170	-133.790	-26.380	26.380	(1) O2[0] + (2) p-hydroxyphenylpyruvate[0] => (2) CO2[0] + (2) 4-Hydroxyphenylacetate[0]	co2;o2	0.000	0.000	4	9	27.240	2.712
rxn51418	41668		-2.700	23.660	-26.360	26.360	(1) NADP[0] + (1) Dihydrochelirubine[0] <=> (1) NADPH[0] + (1) Chelirubine[0]	nadp;nadph	0.000	8.000	4	21	58.380	1.229
rxn27956	Isovaleryl-CoA dehydrogenase	1.3.8.4;1.3.99.10;1.3.99.3	9.660	-16.690	26.350	26.350	(1) FAD[0] + (1) Isovaleryl-CoA[0] <=> (1) FADH2[0] + (1) Dimethylacryloyl-CoA[0]	fad;fadh2	0.000	0.000	4	27	30.450	
rxn02866	3-methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase	1.3.8.4;1.3.99.10;1.3.99.3	9.660	-16.690	26.350	26.350	(1) FAD[0] + (1) Isovaleryl-CoA[0] <=> (1) FADH2[0] + (1) Dimethylacryloyl-CoA[0]	fad;fadh2	0.000	0.000	4	27	30.450	
rxn19950	(-)-trans-isopiperitenol:NAD+ oxidoreductase	1.1.1.223	-11.010	15.230	-26.240	26.240	(1) NAD[0] + (1) (-)-trans-Isopiperitenol[0] => (1) NADH[0] + (1) H+[0] + (1) (-)-Isopiperitenone[0]	h;nad;nadh	1.000	4.000	5	21	33.580	0.849
rxn40902		2.1.3.-	13.440	-12.740	26.180	26.180	(1) Carbamoylphosphate[0] + (1) (2S,3S,7R)-2-amino-3-amino-7-hydroxy-8-(2-iminoimidazolidin-4-yl)octanoate[0] <= (1) Phosphate[0] + (1) (2S,3S,7R)-2,3-diamino-8-(1-carbamoyl-2-iminoimidazolidin-4-yl)-7-hydroxyoctanoate[0]	pi	0.000	0.000	4	12	43.380	
rxn03801	R05511	3.1.1.45	5.730	-20.430	26.160	26.160	(1) H2O[0] + (1) cis-2-Chlorodienelactone[0] <=> (1) H+[0] + (1) 2-Chloromaleylacetate[0]	h;h2o	1.000	4.000	4	6	36.830	1.497
rxn15472	1-O-Galloyl-beta-D-glucose:1,2,3,6-tetrakis-O-galloyl-beta-D-glucose 4-O-galloyltransferase	2.3.1.143	-17.110	9.050	-26.160	26.160	(1) beta-Glucogallin[0] + (1) 1,2,3,6-Tetrakis-O-galloyl-beta-D-glucose[0] => (1) H+[0] + (1) Pentagalloyl-beta-D-glucose[0] + (1) alpha-D-Glucose[0]	h	1.000	2.000	5	41	40.330	2.098
rxn35910	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	-23.140	3.020	-26.160	26.160	(1) NADP[0] + (1) (+)-Linalool[0] => (1) NADPH[0] + (1) H+[0] + (1) 4-isopropylcyclohexenecarbaldehyde[0]	h;nadp;nadph	1.000	8.000	5	21	44.990	1.405
rxn43978			-0.700	25.410	-26.110	26.110	(1) H2O[0] + (1) 2-Chloroacrylate[0] <=> (1) 2-chloro-2-hydroxypropanoate[0]	h2o	0.000	0.000	3	3	43.120	0.389
rxn15710	R07981	1.7.3.3	-43.680	-69.680	26.000	26.000	(2) H2O[0] + (1) O2[0] + (1) 1,3,7-Trimethyluric acid[0] => (1) CO2[0] + (1) H2O2[0] + (1) 3,6,8-Trimethylallantoin[0]	co2;h2o;h2o2;o2	0.000	0.000	6	8	70.260	
rxn40521		3.5.99.-	-3.200	22.730	-25.930	25.930	(1) H2O[0] + (1) H+[0] + (1) 3-aminotridec-2-en-4-one[0] <=> (1) NH3[0] + (1) DK-CAI-1[0]	h;h2o;nh3	-1.000	0.000	5	13	29.950	0.923
rxn03728	R05428	1.14.12.-	-88.630	-62.710	-25.920	25.920	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) o-Toluate[0] => (1) NAD[0] + (1) 1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate[0]	h;nad;nadh;o2	-1.000	-4.000	6	21	42.610	1.976
rxn23163	styrene,FADH2:oxygen oxidoreductase	1.14.14.11	-97.430	-71.540	-25.890	25.890	(1) O2[0] + (1) FADH2[0] + (1) Styrene[0] => (1) H2O[0] + (1) FAD[0] + (1) (S)-2-phenyloxirane[0]	fad;fadh2;h2o;o2	0.000	0.000	6	27	32.440	
rxn15471	1-O-Galloyl-beta-D-glucose:1,2,3,6-tetrakis-O-galloyl-beta-D-glucose 4-O-galloyltransferase	2.3.1.143	-17.110	8.730	-25.840	25.840	(1) beta-Glucogallin[0] + (1) 1,2,3,6-Tetrakis-O-galloyl-beta-D-glucose[0] => (1) H+[0] + (1) beta-D-Glucose[0] + (1) Pentagalloyl-beta-D-glucose[0]	h	1.000	2.000	5	41	40.330	2.098
rxn07622	R07831	3.7.1.-	7.550	-18.290	25.840	25.840	(1) H2O[0] + (1) Dihydrophloroglucinol[0] <= (1) 3-Hydroxy-5-oxohexanoate[0]	h2o	0.000	0.000	3	6	32.450	1.657
rxn47596			0.140	-25.680	25.820	25.820	(1) H2O[0] + (1) 3-(4-deoxy-beta-D-gluc-4-enuronosyl)-2-O-sulfate-N-acetyl-D-galactosamine[0] <=> (1) N-acetyl-D-galactosamine[0] + (1) 5-dehydro-4-deoxy-2-O-sulfo-D-glucuronate[0]	h2o	0.000	0.000	4	14	42.560	0.873
rxn02336	(-)-trans-isopiperitenol:NAD+ oxidoreductase	1.1.1.223	-11.010	14.800	-25.810	25.810	(1) NAD[0] + (1) (-)-trans-Isopiperitenol[0] => (1) NADH[0] + (1) H+[0] + (1) Isopiperitenone[0]	h;nad;nadh	1.000	4.000	5	21	33.930	0.849
rxn56012	66068		-28.980	-3.210	-25.770	25.770	(1) 4MOP[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) L-Leucine[0] + (1) Kynurenate[0]	h2o	0.000	0.000	5	10	44.080	1.383
rxn15711	R07982		-3.380	-29.140	25.760	25.760	(2) H2O[0] + (1) 3,6,8-Trimethylallantoin[0] <=> (1) Glyoxalate[0] + (1) H+[0] + (1) Methylurea[0] + (1) 1,3-Dimethylurea[0]	h;h2o	1.000	2.000	6	7	43.800	2.139
rxn15614	R06448		-62.500	-88.140	25.640	25.640	(7) NADPH[0] + (15) H+[0] + (2) Malonyl-CoA[0] + (5) Methylmalonyl-CoA[0] + (1) Ethylmalonyl-CoA[0] => (3) H2O[0] + (7) NADP[0] + (8) CoA[0] + (8) CO2[0] + (1) Tylactone[0]	co2;coa;h;h2o;nadp;nadph	-15.000	-136.000	10	26	65.690	7.911
rxn03358	3-Hydroxykynurenamine:oxygen oxidoreductase(deaminating)(flavin-containing)	1.4.3.4	-49.290	-23.670	-25.620	25.620	(1) O2[0] + (1) 3-Hydroxykynurenamine[0] => (1) NH3[0] + (1) H2O2[0] + (1) Quinoline-4,8-diol[0]	h2o2;nh3;o2	0.000	0.000	5	9	40.540	1.648
rxn02732	acetylindoxyl oxidase	1.7.3.2	-107.070	-81.470	-25.600	25.600	(1) O2[0] + (1) Acetylindoxyl[0] => (1) H2O[0] + (1) N-Acetylisatin[0]	h2o;o2	0.000	0.000	4	10	37.510	
rxn06513	N-Acetylindoxyl:oxygen oxidoreductase	1.7.3.2	107.070	81.470	25.600	25.600	(1) H2O[0] + (1) N-Acetylisatin[0] <= (1) O2[0] + (1) Acetylindoxyl[0]	h2o;o2	0.000	0.000	4	10	37.510	
rxn56020	66100		-29.000	-3.450	-25.550	25.550	(1) L-Kynurenine[0] + (1) p-hydroxyphenylpyruvate[0] => (1) H2O[0] + (1) L-Tyrosine[0] + (1) Kynurenate[0]	h2o	0.000	0.000	5	10	44.080	1.427
rxn21165	RXN-10860.c		-9.850	-35.400	25.550	25.550	(1) beta-D-Glucose[0] + (1) BE 13793C[0] => (1) H2O[0] + (1) ED 110[0]	h2o	0.000	0.000	4	26	28.900	
rxn41514			-21.280	4.250	-25.530	25.530	(1) Acetyl-CoA[0] + (1) 3-amino-4-hydroxybenzaldehyde[0] => (1) CoA[0] + (1) H+[0] + (1) 3-acetylamino-4-hydroxybenzaldehyde[0]	coa;h	1.000	2.000	5	23	34.940	1.987
rxn41390			-10.340	15.170	-25.510	25.510	(1) H2O[0] + (1) Daidzin[0] => (1) D-Glucose[0] + (1) H+[0] + (1) Daidzein[0]	h;h2o	1.000	2.000	5	21	23.620	2.391
rxn43838			-10.330	15.170	-25.500	25.500	(1) H2O[0] + (1) Ononin[0] => (1) D-Glucose[0] + (1) H+[0] + (1) Formononetin[0]	h;h2o	1.000	2.000	5	22	23.620	2.391
rxn02700	2,5-Dioxopiperazine amidohydrolase	3.5.2.13	2.310	-23.170	25.480	25.480	(1) H2O[0] + (1) Diketopiperazine[0] <=> (1) Glycylglycine[0]	h2o	0.000	0.000	3	4	35.960	1.730
rxn55892	65560		-28.900	-3.420	-25.480	25.480	(1) 2-Oxoglutarate[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) L-Glutamate[0] + (1) Kynurenate[0]	glu;h2o	0.000	-2.000	5	10	44.080	1.338
rxn01823	3-hydroxyphenylacetate,NADPH:oxygen oxidoreductase (6-hydroxylating)	1.14.13.63	-105.790	-80.320	-25.470	25.470	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 3-Hydroxyphenylacetate[0] => (1) H2O[0] + (1) NADP[0] + (1) Homogentisate[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	17.970	0.898
rxn56016	66084		-29.580	-4.110	-25.470	25.470	(1) Oxaloacetate[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) L-Aspartate[0] + (1) Kynurenate[0]	h2o	0.000	-2.000	5	10	44.080	1.343
rxn11672	flavan-3-ol:NADP+ oxidoreductase	1.3.1.77	-17.130	-42.580	25.450	25.450	(2) NADP[0] + (1) (-)-Epigallocatechin[0] <= (2) NADPH[0] + (3) H+[0] + (1) Ephdine[0]	h;nadp;nadph	3.000	18.000	5	21	62.140	
rxn01700	Cellobiose:quinone 1-oxidoreductase	1.1.99.18	-22.520	2.890	-25.410	25.410	(1) CELB[0] + (1) Chinone[0] => (1) Quinol[0] + (1) Cellobiose-1,5-lactone[0]		0.000	0.000	4	12	56.930	2.508
rxn59474			-2.510	22.890	-25.400	25.400	(1) H2O[0] + (1) Phenylacetic acid[0] <=> (1) Acetate[0] + (1) Phenol[0]	h2o	0.000	0.000	4	8	21.750	0.779
rxn02145	4-Pyridoxolactone lactonohydrolase	3.1.1.27	-6.760	-32.150	25.390	25.390	(1) H2O[0] + (1) 4-Pyridoxolactone[0] <=> (1) H+[0] + (1) 4-Pyridoxate[0]	h;h2o	1.000	2.000	4	8	36.030	1.752
rxn26485	RXN0-984.c	1.14.11.33	-112.640	-87.250	-25.390	25.390	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) N1-methyladenine[0] => (1) CO2[0] + (1) Succinate[0] + (1) Formaldehyde[0] + (1) Adenine[0]	co2;o2	0.000	0.000	7	6	38.620	1.405
rxn16162	dihydrokalafungin-dihydroquinone,FMNH2:oxygen oxidoreductase (hydroxylating)	1.14.14.-	-101.990	-76.670	-25.320	25.320	(1) O2[0] + (1) FMNH2[0] + (1) Dihydrokalafungin dihydroquinone form[0] => (1) H2O[0] + (1) FMN[0] + (1) DHK-OH[0]	fmn;fmnh2;h2o;o2	0.000	0.000	6	17	20.130	
rxn07522	R07708		-18.440	6.840	-25.280	25.280	(1) trans-9(S),10(S)-Dihydrodiolphenanthrene[0] => (1) H2O[0] + (1) 9-Phenanthrol[0]	h2o	0.000	0.000	3	14	74.610	1.313
rxn55977	65916		-28.940	-3.660	-25.280	25.280	(1) Pyruvate[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) L-Alanine[0] + (1) Kynurenate[0]	h2o	0.000	0.000	5	10	44.080	1.342
rxn23405	4-hydroxyphenylacetate hydrolase	3.1.1.-;3.1.1.2	-2.340	22.900	-25.240	25.240	(1) H2O[0] + (1) 4-Hydroxyphenylacetate[0] <=> (1) Acetate[0] + (1) Quinol[0]	h2o	0.000	0.000	4	8	21.750	0.663
rxn04702	aryl-ester hydrolase	3.1.1.-;3.1.1.2	-2.340	22.900	-25.240	25.240	(1) H2O[0] + (1) 4-Hydroxyphenylacetate[0] <=> (1) Acetate[0] + (1) Quinol[0]	h2o	0.000	0.000	4	8	21.750	0.663
rxn42096		4.2.3.155	-34.450	-9.270	-25.180	25.180	(1) Sedoheptulose7-phosphate[0] => (1) Phosphate[0] + (1) (2S,3S,4S,5S)-2,3,4,5-tetrahydroxy-5-(hydroxymethyl)cyclohexan-1-one[0]	pi	0.000	0.000	3	7	28.710	1.798
rxn56842	70047		-28.730	-3.600	-25.130	25.130	(1) 2-Oxoadipate[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) L-2-Aminoadipate[0] + (1) Kynurenate[0]	h2o	0.000	-2.000	5	10	44.080	1.511
rxn37404	RXN-9065.c.metaexp.NADP_NADPH		-105.960	-80.840	-25.120	25.120	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) phenazine-1-carboxylic acid[0] => (1) H2O[0] + (1) NADP[0] + (1) 1-phenazinecarboxylic acid, 2-hydroxy[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	18.810	
rxn42614			-1.520	23.580	-25.100	25.100	(1) H2O[0] + (1) (Z)-N,N'-(but-2-ene-2,3-diyl)diacetamide[0] <=> (1) Acetamide[0] + (1) N-(3-oxobutan-2-yl)acetamide[0]	h2o	0.000	0.000	4	8	36.820	0.913
rxn40459	5-methyl-1-naphthoate,NADPH:oxygen oxidoreductase (3-hydroxylating)	1.14.13.189	-105.800	-80.750	-25.050	25.050	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 5-Methyl-1-naphthoate[0] => (1) H2O[0] + (1) NADP[0] + (1) 3-Hydroxy-5-methyl-1-naphthoate[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	19.600	0.898
rxn40351	chorismate pyruvate-lyase (3-hydroxybenzoate-forming)	4.1.3.45	-26.990	-1.980	-25.010	25.010	(1) Chorismate[0] => (1) Pyruvate[0] + (1) 3-Hydroxybenzoate[0]		0.000	-2.000	3	10	32.040	1.763
rxn32190	RXN-2008		-105.800	-80.850	-24.950	24.950	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	18.810	0.898
rxn32186	RXN-2008		-105.800	-80.850	-24.950	24.950	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	18.810	0.898
rxn23762	RXN-2008.c		-105.800	-80.850	-24.950	24.950	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	18.810	0.898
rxn32125	RXN-2008		-105.800	-80.850	-24.950	24.950	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	18.810	0.898
rxn32123	RXN-2008		-105.800	-80.850	-24.950	24.950	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28	18.810	0.898
rxn03139	5-pyridoxate,NADPH:oxygen oxidoreductase (decyclizing)	1.14.12.5;1.14.13.241	-90.600	-115.520	24.920	24.920	(1) NADPH[0] + (1) O2[0] + (1) 5-Pyridoxate[0] => (1) NADP[0] + (1) 2-(Acetamidomethylene)-3-(hydroxymethyl)succinate[0]	nadp;nadph;o2	0.000	-4.000	5	21	44.820	1.220
rxn39501			-105.990	-81.110	-24.880	24.880	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Phenylacetic acid[0] => (1) H2O[0] + (1) NAD[0] + (1) 2-Hydroxyphenylacetate[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	17.970	0.965
rxn49796	27489		1.060	25.920	-24.860	24.860	(2) Sedoheptulose7-phosphate[0] <=> (1) D-Glycero-D-manno-heptose7-phosphate[0] + (1) D-glycero-alpha-D-manno-Heptose 7-phosphate[0]		0.000	0.000	3	7	35.910	1.095
rxn38313	phenylpyruvate dioxygenase	1.13.11.27	-117.570	-92.720	-24.850	24.850	(1) O2[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) 2-Hydroxyphenylacetate[0]	co2;o2	0.000	0.000	4	9	21.490	1.140
rxn33629	Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	1.13.11.27	-117.570	-92.720	-24.850	24.850	(1) O2[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) 2-Hydroxyphenylacetate[0]	co2;o2	0.000	0.000	4	9	21.490	1.140
rxn00999	Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	1.13.11.27	-117.570	-92.720	-24.850	24.850	(1) O2[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) 2-Hydroxyphenylacetate[0]	co2;o2	0.000	0.000	4	9	21.490	1.140
rxn38314	phenylpyruvate dioxygenase	1.13.11.27	-117.570	-92.720	-24.850	24.850	(1) O2[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) 2-Hydroxyphenylacetate[0]	co2;o2	0.000	0.000	4	9	21.490	1.140
rxn19477	DIENELACHYDRO-RXN.c		5.730	-19.070	24.800	24.800	(1) H2O[0] + (1) trans-2-Chlorodienelactone[0] <=> (1) H+[0] + (1) 2-Chloromaleylacetate[0]	h;h2o	1.000	4.000	4	6	36.830	1.497
rxn03097	2-Hydroxy-2-hydropyrone-4,6-dicarboxylate lyase (decyclizing)	5.5.1.1	13.710	-11.060	24.770	24.770	(1) 2-Hydroxy-2-hydropyrone-4,6-dicarboxylate[0] <= (1) 4-Carboxy-2-hydroxymuconate semialdehyde[0]		0.000	0.000	2	7	34.850	
rxn35642	anthocyanidin reductase	1.3.1.77	-17.130	-41.880	24.750	24.750	(2) NADP[0] + (1) (+)-Gallocatechin[0] <=> (2) NADPH[0] + (3) H+[0] + (1) Ephdine[0]	h;nadp;nadph	3.000	18.000	5	21	62.140	
rxn55972	65896		-30.940	-6.190	-24.750	24.750	(1) Glyoxalate[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) Glycine[0] + (1) Kynurenate[0]	h2o	0.000	0.000	5	10	44.080	1.383
rxn44502	adonixanthin hydroxylase		-194.140	-169.410	-24.730	24.730	(2) NADH[0] + (2) O2[0] + (2) H+[0] + (1) Adonixanthin[0] => (2) H2O[0] + (2) NAD[0] + (1) 2,2'-dihydroxyadonixanthin[0]	h;h2o;nad;nadh;o2	-2.000	-8.000	7	40	45.830	1.573
rxn01821	3-hydroxyphenylacetate,NADH:oxygen oxidoreductase (6-hydroxylating)	1.14.13.63	-105.820	-81.100	-24.720	24.720	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 3-Hydroxyphenylacetate[0] => (1) H2O[0] + (1) NAD[0] + (1) Homogentisate[0]	h;h2o;nad;nadh;o2	-1.000	-4.000	7	21	17.970	0.897
rxn56659	69096		-26.420	-1.860	-24.560	24.560	(1) L-Kynurenine[0] + (1) 4-methylthio 2-oxobutyrate[0] => (1) H2O[0] + (1) L-Methionine[0] + (1) Kynurenate[0]	h2o	0.000	0.000	5	10	47.320	1.269
rxn07670	hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6'''-O-hydroxycinnamoyltransferase	2.3.1.153	-23.600	0.960	-24.560	24.560	(1) 4-Coumaroyl-CoA[0] + (1) Pelargonin[0] => (1) CoA[0] + (1) Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)[0]	coa	0.000	0.000	4	36	19.690	
rxn40440			-2.000	-26.550	24.550	24.550	(1) H2O[0] + (1) 5-O-Caffeoylshikimic acid[0] <=> (1) H+[0] + (1) Shikimate[0] + (1) Caffeate[0]	h;h2o	1.000	2.000	5	16	40.790	0.801
rxn44594			-17.130	-41.590	24.460	24.460	(2) NADP[0] + (1) (-)-gallocatechin[0] <=> (2) NADPH[0] + (3) H+[0] + (1) Ephdine[0]	h;nadp;nadph	3.000	18.000	5	21	62.070	
rxn36002	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	35.630	11.170	24.460	24.460	(1) NADP[0] + (1) (R)-(+)-alpha-Terpineol[0] <= (1) NADPH[0] + (1) H+[0] + (1) Geranial[0]	h;nadp;nadph	1.000	8.000	5	21	41.040	1.564
rxn07646	carotenoid beta-end group lyase (decyclizing)	5.5.1.19	-34.920	-10.470	-24.450	24.450	(1) beta-Zeacarotene[0] => (1) 7,8-Dihydro-beta-carotene[0]		0.000	0.000	2	40	50.300	1.848
rxn23882	RXN-3944.c	3.5.2.20	13.720	-10.700	24.420	24.420	(1) H2O[0] + (1) Isatin[0] <= (1) H+[0] + (1) alpha-aminophenyl glyoxylate[0]	h;h2o	1.000	2.000	4	8	40.460	1.610
rxn24497	RXN-7884.c	1.14.99.-	-177.080	-152.720	-24.360	24.360	(2) O2[0] + (1) Lutein[0] => (1) 3-hydroxy-9-apo-delta-caroten-9-one[0] + (1) 3-hydroxy-9-apo-beta-caroten-9-one[0] + (1) 4,9-dimethyldodeca-2,4,6,8,10-pentaene-1,12-dial[0]	o2	0.000	0.000	5	40	61.540	
