rxn_id,has_modelseed,op_modelseed,has_group_contribution,op_group_contribution,has_equilibrator,op_equilibrator,has_dgpredictor,op_dgpredictor
rxn12442,False,,False,,False,,False,
rxn12443,True,>,True,>,True,>,False,
rxn12444,True,=,True,=,False,,False,
rxn12445,True,=,True,=,False,,False,
rxn12446,True,=,True,=,False,,False,
rxn12447,True,=,True,=,False,,False,
rxn12448,False,,False,,False,,False,
rxn12449,True,=,True,=,False,,False,
rxn12450,True,=,True,=,False,,False,
rxn12451,True,=,True,=,False,,False,
rxn12452,True,=,True,=,False,,False,
rxn12453,True,=,True,=,False,,False,
rxn12454,True,=,True,=,False,,False,
rxn12455,True,=,True,=,False,,False,
rxn12456,True,=,True,=,False,,False,
rxn12457,True,=,True,=,False,,False,
rxn12458,True,=,True,=,False,,False,
rxn12459,True,=,True,=,False,,False,
rxn12460,True,=,True,=,False,,False,
rxn12462,False,,False,,False,,False,
rxn12463,False,,False,,False,,False,
rxn12464,False,,False,,False,,False,
rxn12465,False,,False,,False,,False,
rxn12466,False,,False,,False,,False,
rxn12467,False,,False,,False,,False,
rxn12468,False,,False,,False,,False,
rxn12469,False,,False,,False,,False,
rxn12470,False,,False,,False,,False,
rxn12471,False,,False,,False,,False,
rxn12472,False,,False,,False,,False,
rxn12473,False,,False,,False,,False,
rxn12474,False,,False,,False,,False,
rxn12475,False,,False,,False,,False,
rxn12476,False,,False,,False,,False,
rxn12477,False,,False,,False,,False,
rxn12478,False,,False,,False,,False,
rxn12479,False,,False,,False,,False,
rxn12480,False,,False,,False,,False,
rxn12481,False,,False,,False,,False,
rxn12482,False,,False,,False,,False,
rxn12492,True,>,True,>,True,>,False,
rxn12494,True,>,True,>,True,>,False,
rxn12496,False,,False,,False,,False,
rxn12498,True,=,True,=,True,=,False,
rxn12500,True,>,True,=,True,>,False,
rxn12504,True,=,True,=,False,,False,
rxn12510,True,=,True,>,True,=,True,=
rxn12512,True,>,True,>,True,>,True,>
rxn12518,True,<,True,<,True,<,False,
rxn12519,True,=,True,=,False,,False,
rxn12520,True,=,True,=,False,,False,
rxn12521,True,=,True,=,False,,False,
rxn12522,True,=,True,=,False,,False,
rxn12523,False,,False,,False,,False,
rxn12524,True,=,True,=,False,,False,
rxn12525,True,=,True,=,False,,False,
rxn12526,True,=,True,=,False,,False,
rxn12527,True,=,True,=,False,,False,
rxn12528,True,=,True,=,False,,False,
rxn12529,True,=,True,=,False,,False,
rxn12530,True,=,True,=,False,,False,
rxn12531,True,=,True,=,False,,False,
rxn12532,True,=,True,=,False,,False,
rxn12533,True,=,True,=,False,,False,
rxn12534,True,=,True,=,False,,False,
rxn12535,True,=,True,=,False,,False,
rxn12536,True,=,True,=,False,,False,
rxn12537,True,=,True,=,False,,False,
rxn12538,True,=,True,=,False,,False,
rxn12539,True,=,True,=,False,,False,
rxn12540,True,=,True,=,False,,False,
rxn12541,True,=,True,=,False,,False,
rxn12542,False,,False,,False,,False,
rxn12543,True,=,True,=,False,,False,
rxn12544,False,,False,,False,,False,
rxn12545,True,=,True,=,False,,False,
rxn12546,True,=,True,=,False,,False,
rxn12547,True,=,True,=,False,,False,
rxn12548,True,=,True,=,False,,False,
rxn12549,True,=,True,=,False,,False,
rxn12550,True,=,True,=,False,,False,
rxn12551,True,=,True,=,False,,False,
rxn12552,True,=,True,=,False,,False,
rxn12553,True,=,True,=,False,,False,
rxn12554,True,=,True,=,False,,False,
rxn12555,True,=,True,=,False,,False,
rxn12556,True,=,True,=,False,,False,
rxn12557,True,=,True,=,False,,False,
rxn12558,True,=,True,=,False,,False,
rxn12559,True,=,True,=,False,,False,
rxn12560,False,,False,,False,,False,
rxn12561,True,=,True,=,False,,False,
rxn12562,True,=,True,=,False,,False,
rxn12563,True,=,True,=,False,,False,
rxn12564,True,=,True,=,False,,False,
rxn12565,True,=,True,=,False,,False,
rxn12566,True,=,True,=,False,,False,
rxn12567,False,,False,,False,,False,
rxn12568,True,=,True,=,False,,False,
rxn12569,True,=,True,=,False,,False,
rxn12570,True,=,True,=,False,,False,
rxn12571,True,=,True,=,False,,False,
rxn12572,True,=,True,=,False,,False,
rxn12573,True,=,True,=,False,,False,
rxn12574,True,=,True,=,False,,False,
rxn12575,True,=,True,=,False,,False,
rxn12576,False,,False,,False,,False,
rxn12577,True,=,True,=,False,,False,
rxn12578,True,=,True,=,False,,False,
rxn12579,True,=,True,=,False,,False,
rxn12580,True,=,True,=,False,,False,
rxn12581,False,,False,,False,,False,
rxn12582,True,=,True,=,False,,False,
rxn12583,True,=,True,=,False,,False,
rxn12584,True,=,True,=,False,,False,
rxn12585,True,=,True,=,False,,False,
rxn12586,True,=,True,=,False,,False,
rxn12587,True,=,True,=,False,,False,
rxn12588,True,=,True,=,False,,False,
rxn12589,True,=,True,=,False,,False,
rxn12590,True,=,True,=,False,,False,
rxn12591,True,=,True,=,False,,False,
rxn12592,True,=,True,=,False,,False,
rxn12593,False,,False,,False,,False,
rxn12594,True,=,True,=,False,,False,
rxn12595,True,=,True,=,False,,False,
rxn12596,True,=,True,=,False,,False,
rxn12597,True,=,True,=,False,,False,
rxn12598,True,=,True,=,False,,False,
rxn12599,False,,False,,False,,False,
rxn12600,False,,False,,False,,False,
rxn12602,True,=,True,=,False,,False,
rxn12603,False,,False,,False,,False,
rxn12604,True,=,True,=,False,,False,
rxn12605,True,=,True,=,False,,False,
rxn12606,True,=,True,=,False,,False,
rxn12607,True,=,True,=,False,,False,
rxn12608,True,=,True,=,False,,False,
rxn12609,True,=,True,=,False,,False,
rxn12610,True,=,True,=,False,,False,
rxn12611,False,,False,,False,,False,
rxn12612,True,=,True,=,False,,False,
rxn12613,True,=,True,=,False,,False,
rxn12614,False,,False,,False,,False,
rxn12615,True,=,True,=,False,,False,
rxn12616,False,,False,,False,,False,
rxn12617,True,=,True,=,False,,False,
rxn12618,True,=,True,=,False,,False,
rxn12619,True,=,True,=,False,,False,
rxn12620,True,=,True,=,False,,False,
rxn12621,False,,False,,False,,False,
rxn12622,True,=,True,=,False,,False,
rxn12623,True,=,True,=,False,,False,
rxn12624,True,=,True,=,False,,False,
rxn12625,True,=,True,=,False,,False,
rxn12627,True,=,True,=,False,,False,
rxn12628,True,=,True,=,False,,False,
rxn12629,True,=,True,=,False,,False,
rxn12630,True,=,True,=,False,,False,
rxn12631,False,,False,,False,,False,
rxn12632,False,,False,,False,,False,
rxn12633,True,=,True,=,True,=,False,
rxn12634,False,,False,,False,,False,
rxn12635,True,=,True,=,True,=,False,
rxn12636,False,,False,,False,,False,
rxn12637,True,=,True,=,True,=,False,
rxn12638,False,,False,,False,,False,
rxn12639,True,=,True,=,True,=,False,
rxn12640,False,,False,,False,,False,
rxn12641,True,=,True,=,True,=,False,
rxn12642,True,=,True,=,True,=,False,
rxn12643,True,=,True,=,True,=,False,
rxn12644,False,,False,,False,,False,
rxn12645,False,,False,,False,,False,
rxn12646,True,=,True,=,True,=,False,
rxn12647,True,=,True,=,False,,False,
rxn12648,True,=,True,=,False,,False,
rxn12649,True,=,True,=,True,=,True,=
rxn12661,True,>,True,>,True,=,False,
rxn12662,False,,False,,False,,False,
rxn12663,True,=,True,=,False,,False,
rxn12664,True,=,True,=,False,,False,
rxn12665,False,,False,,False,,False,
rxn12666,True,=,True,=,False,,False,
rxn12667,False,,False,,False,,False,
rxn12668,False,,False,,False,,False,
rxn12669,False,,False,,False,,False,
rxn12670,False,,False,,False,,False,
rxn12671,True,=,True,=,False,,False,
rxn12672,True,=,True,=,False,,False,
rxn12673,True,=,True,=,False,,False,
rxn12674,True,=,True,=,True,=,False,
rxn12675,True,=,True,=,True,=,False,
rxn12676,True,=,True,=,True,=,False,
rxn12677,True,=,True,=,True,=,False,
rxn12678,False,,False,,False,,False,
rxn12679,False,,False,,False,,False,
rxn12680,True,=,True,=,False,,False,
rxn12681,True,=,True,=,True,=,False,
rxn12682,False,,False,,False,,False,
rxn12706,False,,False,,False,,False,
rxn12707,False,,False,,False,,False,
rxn12708,False,,False,,False,,False,
rxn12709,False,,False,,False,,False,
rxn12738,True,>,True,>,False,,False,
rxn12739,True,=,True,=,True,=,False,
rxn12740,True,=,True,=,True,=,False,
rxn12741,True,=,True,=,True,=,False,
rxn12742,True,=,True,=,True,=,False,
rxn12743,True,=,True,=,True,=,False,
rxn12744,True,=,True,=,True,=,False,
rxn12745,False,,False,,False,,False,
rxn12746,True,>,True,>,True,>,True,>
rxn12747,True,>,True,>,True,>,False,
rxn12748,True,>,True,>,True,>,True,>
rxn12749,True,>,True,>,True,>,True,>
rxn12750,False,,False,,False,,False,
rxn12751,False,,False,,False,,False,
rxn12752,False,,False,,False,,False,
rxn12753,False,,False,,False,,False,
rxn12754,False,,False,,False,,False,
rxn12755,False,,False,,False,,False,
rxn12756,False,,False,,False,,False,
rxn12757,False,,False,,False,,False,
rxn12758,False,,False,,False,,False,
rxn12759,False,,False,,False,,False,
rxn12760,False,,False,,False,,False,
rxn12761,False,,False,,False,,False,
rxn12762,False,,False,,False,,False,
rxn12763,False,,False,,False,,False,
rxn12764,False,,False,,False,,False,
rxn12765,False,,False,,False,,False,
rxn12766,False,,False,,False,,False,
rxn12767,False,,False,,False,,False,
rxn12768,False,,False,,False,,False,
rxn12769,False,,False,,False,,False,
rxn12770,False,,False,,False,,False,
rxn12771,False,,False,,False,,False,
rxn12772,False,,False,,False,,False,
rxn12773,True,<,True,=,True,<,False,
rxn12774,True,=,True,=,False,,False,
rxn12775,False,,False,,False,,False,
rxn12776,False,,False,,False,,False,
rxn12777,True,=,True,=,True,=,False,
rxn12778,False,,False,,False,,False,
rxn12779,True,>,True,>,False,,False,
rxn12780,True,=,True,=,True,=,False,
rxn12781,True,=,True,=,True,=,False,
rxn12782,True,=,True,=,True,=,False,
rxn12783,True,=,True,=,False,,False,
rxn12784,True,=,True,=,False,,False,
rxn12785,True,=,True,=,False,,False,
rxn12786,True,=,True,=,False,,False,
rxn12787,True,=,True,=,False,,False,
rxn12788,True,=,True,=,False,,False,
rxn12789,True,=,True,=,False,,False,
rxn12790,True,=,True,=,False,,False,
rxn12791,True,=,True,=,False,,False,
rxn12792,True,=,True,=,False,,False,
rxn12793,True,=,True,=,False,,False,
rxn12794,True,=,True,=,False,,False,
rxn12795,True,=,True,=,False,,False,
rxn12796,True,=,True,=,False,,False,
rxn12797,True,=,True,=,False,,False,
rxn12798,True,=,True,=,False,,False,
rxn12799,True,>,True,>,True,>,False,
rxn12800,False,,False,,False,,False,
rxn12802,True,=,True,=,False,,False,
rxn12803,True,=,True,=,False,,False,
rxn12804,True,=,True,=,False,,False,
rxn12805,True,=,True,=,False,,False,
rxn12806,True,=,True,=,False,,False,
rxn12807,True,=,True,=,False,,False,
rxn12808,True,=,True,=,False,,False,
rxn12809,True,=,True,=,False,,False,
rxn12810,True,=,True,=,False,,False,
rxn12811,False,,False,,False,,False,
rxn12812,True,=,True,=,False,,False,
rxn12813,True,=,True,=,False,,False,
rxn12814,True,=,True,=,False,,False,
rxn12815,True,=,True,=,False,,False,
rxn12816,True,=,True,=,False,,False,
rxn12817,True,=,True,=,False,,False,
rxn12818,True,=,True,=,False,,False,
rxn12819,True,=,True,=,False,,False,
rxn12820,True,>,True,>,False,,False,
rxn12822,False,,False,,False,,False,
rxn12823,True,>,True,>,True,>,False,
rxn12824,False,,False,,False,,False,
rxn12825,False,,False,,False,,False,
rxn12844,False,,False,,False,,False,
rxn12845,False,,False,,False,,False,
rxn12846,False,,False,,False,,False,
rxn12847,False,,False,,False,,False,
rxn12848,False,,False,,False,,False,
rxn12849,False,,False,,False,,False,
rxn12850,False,,False,,False,,False,
rxn12851,False,,False,,False,,False,
rxn12852,True,=,True,=,False,,False,
rxn12853,True,>,True,>,True,>,False,
rxn12854,True,=,True,=,True,=,False,
rxn12855,False,,False,,False,,False,
rxn12856,False,,False,,False,,False,
rxn12857,False,,False,,False,,False,
rxn12858,False,,False,,False,,False,
rxn12859,False,,False,,False,,False,
rxn12860,True,=,True,=,False,,False,
rxn12861,False,,False,,False,,False,
rxn12862,True,=,True,=,False,,False,
rxn12863,True,=,True,=,False,,False,
rxn12864,False,,False,,False,,False,
rxn12865,True,=,True,=,False,,False,
rxn12866,False,,False,,False,,False,
rxn12867,False,,False,,False,,False,
rxn12868,True,>,True,>,True,>,False,
rxn12877,False,,False,,False,,False,
rxn12878,True,>,True,>,False,,False,
rxn12879,True,>,True,>,True,=,False,
rxn12880,True,>,True,>,False,,False,
rxn12881,True,>,True,>,True,>,False,
rxn12882,False,,False,,False,,False,
rxn12883,False,,False,,False,,False,
rxn12885,False,,False,,False,,False,
rxn12886,False,,False,,False,,False,
rxn12887,False,,False,,False,,False,
rxn12888,False,,False,,False,,False,
rxn12889,False,,False,,False,,False,
rxn12890,False,,False,,False,,False,
rxn12891,False,,False,,False,,False,
rxn12892,False,,False,,False,,False,
rxn12893,False,,False,,False,,False,
rxn12895,False,,False,,False,,False,
rxn12896,False,,False,,False,,False,
rxn12897,True,=,True,=,True,=,False,
rxn12898,True,>,True,>,True,>,False,
rxn12899,False,,False,,False,,False,
rxn12900,False,,False,,False,,False,
rxn12901,False,,False,,False,,False,
rxn12902,False,,False,,False,,False,
rxn12903,False,,False,,False,,False,
rxn12904,False,,False,,False,,False,
rxn12905,False,,False,,False,,False,
rxn12906,False,,False,,False,,False,
rxn12907,False,,False,,False,,False,
rxn12912,False,,False,,False,,False,
rxn12913,False,,False,,False,,False,
rxn12914,False,,False,,False,,False,
rxn12915,False,,False,,False,,False,
rxn12916,False,,False,,False,,False,
rxn12918,True,>,True,>,False,,False,
rxn12919,True,>,True,>,True,>,False,
rxn12921,False,,False,,False,,False,
rxn12922,False,,False,,False,,False,
rxn12923,False,,False,,False,,False,
rxn12924,False,,False,,False,,False,
rxn12925,False,,False,,False,,False,
rxn12926,False,,False,,False,,False,
rxn12927,False,,False,,False,,False,
rxn12928,False,,False,,False,,False,
rxn12929,False,,False,,False,,False,
rxn12930,False,,False,,False,,False,
rxn12931,False,,False,,False,,False,
rxn12932,False,,False,,False,,False,
rxn12933,False,,False,,False,,False,
rxn12934,False,,False,,False,,False,
rxn12935,False,,False,,False,,False,
rxn12936,False,,False,,False,,False,
rxn12937,False,,False,,False,,False,
rxn12938,False,,False,,False,,False,
rxn12939,False,,False,,False,,False,
rxn12940,False,,False,,False,,False,
rxn12941,False,,False,,False,,False,
rxn12942,False,,False,,False,,False,
rxn12943,False,,False,,False,,False,
rxn12944,False,,False,,False,,False,
rxn12945,False,,False,,False,,False,
rxn12946,False,,False,,False,,False,
rxn12947,False,,False,,False,,False,
rxn12948,False,,False,,False,,False,
rxn12950,True,>,True,>,True,>,False,
rxn12951,True,>,True,>,True,>,False,
rxn12952,False,,False,,False,,False,
rxn12953,False,,False,,False,,False,
rxn12954,False,,False,,False,,False,
rxn12955,False,,False,,False,,False,
rxn12957,False,,False,,False,,False,
rxn12958,False,,False,,False,,False,
rxn12959,False,,False,,False,,False,
rxn12960,False,,False,,False,,False,
rxn12961,False,,False,,False,,False,
rxn12962,False,,False,,False,,False,
rxn12963,False,,False,,False,,False,
rxn12964,False,,False,,False,,False,
rxn12965,False,,False,,False,,False,
rxn12966,False,,False,,False,,False,
rxn12967,False,,False,,False,,False,
rxn12968,False,,False,,False,,False,
rxn12969,False,,False,,False,,False,
rxn12970,False,,False,,False,,False,
rxn12971,False,,False,,False,,False,
rxn12972,False,,False,,False,,False,
rxn12973,False,,False,,False,,False,
rxn12977,True,=,True,>,True,=,False,
rxn12978,False,,False,,False,,False,
rxn12979,False,,False,,False,,False,
rxn12980,False,,False,,False,,False,
rxn12982,False,,False,,False,,False,
rxn12983,True,>,True,>,True,>,False,
rxn12985,False,,False,,False,,False,
rxn12986,True,=,True,=,True,=,False,
rxn12987,False,,False,,False,,False,
rxn12988,False,,False,,False,,False,
rxn12989,False,,False,,False,,False,
rxn12990,False,,False,,False,,False,
rxn12991,True,=,True,=,True,=,False,
rxn12992,False,,False,,False,,False,
rxn12993,False,,False,,False,,False,
rxn12994,False,,False,,False,,False,
rxn12995,True,=,True,>,True,=,False,
rxn12996,True,=,True,=,False,,False,
rxn12997,True,=,True,=,False,,False,
rxn12999,False,,False,,False,,False,
rxn13000,False,,False,,False,,False,
rxn13001,False,,False,,False,,False,
rxn13002,False,,False,,False,,False,
rxn13003,False,,False,,False,,False,
rxn13004,False,,False,,False,,False,
rxn13005,False,,False,,False,,False,
rxn13006,False,,False,,False,,False,
rxn13007,True,<,True,<,True,<,False,
rxn13008,True,>,True,=,True,>,False,
rxn13009,False,,False,,False,,False,
rxn13010,False,,False,,False,,False,
rxn13011,False,,False,,False,,False,
rxn13012,True,=,True,>,True,=,False,
rxn13013,False,,False,,False,,False,
rxn13014,False,,False,,False,,False,
rxn13015,False,,False,,False,,False,
rxn13016,False,,False,,False,,False,
rxn13017,False,,False,,False,,False,
rxn13018,False,,False,,False,,False,
rxn13019,False,,False,,False,,False,
rxn13020,False,,False,,False,,False,
rxn13021,False,,False,,False,,False,
rxn13022,True,>,True,=,True,>,False,
rxn13023,False,,False,,False,,False,
rxn13024,False,,False,,False,,False,
rxn13025,False,,False,,False,,False,
rxn13026,False,,False,,False,,False,
rxn13027,False,,False,,False,,False,
rxn13032,False,,False,,False,,False,
rxn13033,False,,False,,False,,False,
rxn13036,False,,False,,False,,False,
rxn13037,True,>,True,>,True,>,False,
rxn13038,False,,False,,False,,False,
rxn13040,False,,False,,False,,False,
rxn13041,False,,False,,False,,False,
rxn13042,False,,False,,False,,False,
rxn13043,False,,False,,False,,False,
rxn13044,True,>,True,>,True,>,False,
rxn13045,False,,False,,False,,False,
rxn13047,False,,False,,False,,False,
rxn13048,False,,False,,False,,False,
rxn13049,False,,False,,False,,False,
rxn13050,False,,False,,False,,False,
rxn13051,False,,False,,False,,False,
rxn13052,False,,False,,False,,False,
rxn13053,False,,False,,False,,False,
rxn13054,False,,False,,False,,False,
rxn13055,False,,False,,False,,False,
rxn13056,False,,False,,False,,False,
rxn13057,False,,False,,False,,False,
rxn13058,False,,False,,False,,False,
rxn13059,False,,False,,False,,False,
rxn13060,False,,False,,False,,False,
rxn13061,False,,False,,False,,False,
rxn13062,False,,False,,False,,False,
rxn13063,False,,False,,False,,False,
rxn13064,False,,False,,False,,False,
rxn13065,False,,False,,False,,False,
rxn13066,False,,False,,False,,False,
rxn13067,False,,False,,False,,False,
rxn13068,False,,False,,False,,False,
rxn13069,False,,False,,False,,False,
