cpd_id,has_modelseed,has_group_contribution,has_equilibrator,has_dgpredictor
cpd10602,True,True,True,False
cpd10603,True,True,True,False
cpd10604,True,True,True,False
cpd10605,True,True,False,False
cpd10606,True,True,True,False
cpd10607,False,False,True,False
cpd10608,True,True,True,False
cpd10609,True,True,True,False
cpd10610,True,True,True,False
cpd10611,True,True,True,False
cpd10612,True,True,True,False
cpd10613,True,True,True,False
cpd10614,True,True,False,False
cpd10615,False,False,True,False
cpd10616,True,True,True,False
cpd10617,True,True,True,False
cpd10618,True,True,True,False
cpd10619,True,True,True,False
cpd10620,True,True,True,False
cpd10621,True,True,True,False
cpd10622,True,True,True,False
cpd10623,True,True,True,False
cpd10624,False,False,True,False
cpd10625,True,True,True,False
cpd10626,True,True,True,False
cpd10627,True,True,True,False
cpd10628,True,True,True,False
cpd10629,True,True,True,False
cpd10630,True,True,True,False
cpd10631,True,True,True,False
cpd10632,True,True,True,False
cpd10633,True,True,False,False
cpd10634,True,True,True,False
cpd10635,True,True,True,False
cpd10636,True,True,True,False
cpd10637,True,True,True,False
cpd10638,True,True,True,False
cpd10639,True,True,True,False
cpd10640,True,True,True,False
cpd10641,True,True,True,False
cpd10642,True,True,True,False
cpd10643,True,True,True,False
cpd10644,True,True,True,False
cpd10645,True,True,True,False
cpd10646,True,True,True,False
cpd10647,True,True,True,False
cpd10648,True,True,True,False
cpd10649,True,True,True,False
cpd10650,True,True,True,False
cpd10651,True,True,True,False
cpd10652,True,True,True,False
cpd10653,True,True,True,False
cpd10654,True,True,True,False
cpd10655,True,True,True,False
cpd10656,True,True,True,False
cpd10657,True,True,True,False
cpd10658,True,True,True,False
cpd10659,True,True,True,False
cpd10660,True,True,True,False
cpd10661,False,False,True,False
cpd10662,True,True,True,False
cpd10663,False,False,True,False
cpd10664,True,True,True,False
cpd10665,True,True,True,False
cpd10666,True,True,True,False
cpd10667,False,False,True,False
cpd10668,True,True,True,False
cpd10669,True,True,True,False
cpd10670,True,True,True,False
cpd10671,True,True,True,False
cpd10672,True,True,True,False
cpd10673,True,True,True,False
cpd10674,True,True,True,False
cpd10675,True,True,True,False
cpd10676,True,True,True,False
cpd10677,False,False,True,False
cpd10678,True,True,True,False
cpd10679,True,True,True,False
cpd10680,True,True,True,False
cpd10681,True,True,True,False
cpd10682,True,True,True,False
cpd10683,True,True,True,False
cpd10684,False,False,False,False
cpd10685,False,False,False,False
cpd10686,True,True,True,False
cpd10687,True,True,True,False
cpd10688,True,True,True,False
cpd10689,True,True,True,False
cpd10690,True,True,True,False
cpd10691,True,True,True,False
cpd10692,True,True,True,False
cpd10693,True,True,True,False
cpd10694,True,True,True,False
cpd10695,True,True,True,False
cpd10696,True,True,True,False
cpd10697,True,True,True,False
cpd10698,True,True,True,False
cpd10699,True,True,True,False
cpd10700,True,True,True,False
cpd10701,False,False,False,False
cpd10702,True,True,False,False
cpd10703,True,True,True,False
cpd10704,True,True,True,False
cpd10705,True,True,True,False
cpd10706,True,True,True,False
cpd10707,True,True,True,False
cpd10708,True,True,True,False
cpd10709,True,True,True,False
cpd10710,True,True,True,False
cpd10711,True,True,True,False
cpd10712,False,False,False,False
cpd10713,True,True,True,False
cpd10714,True,True,True,False
cpd10715,True,True,True,False
cpd10716,True,True,True,False
cpd10717,True,True,True,False
cpd10718,True,True,True,False
cpd10719,True,True,True,False
cpd10720,True,True,True,False
cpd10721,True,True,True,False
cpd10722,True,True,True,False
cpd10723,True,True,True,False
cpd10724,True,True,True,False
cpd10725,True,True,True,False
cpd10726,True,True,True,False
cpd10727,True,True,False,False
cpd10728,True,True,True,False
cpd10729,True,True,True,False
cpd10730,True,True,True,False
cpd10731,True,True,True,False
cpd10732,True,True,True,False
cpd10733,True,True,False,False
cpd10734,True,True,True,False
cpd10735,True,True,True,False
cpd10736,True,True,True,False
cpd10737,True,True,True,False
cpd10738,True,True,True,False
cpd10739,True,True,True,False
cpd10740,True,True,True,False
cpd10741,True,True,True,False
cpd10742,True,True,True,False
cpd10743,True,True,True,False
cpd10744,True,True,True,False
cpd10745,True,True,True,False
cpd10746,True,True,True,False
cpd10747,True,True,True,False
cpd10748,True,True,True,False
cpd10749,True,True,True,False
cpd10750,True,True,True,False
cpd10751,True,True,True,False
cpd10752,True,True,True,False
cpd10753,True,True,True,False
cpd10754,True,True,True,False
cpd10755,True,True,True,False
cpd10756,True,True,False,False
cpd10757,True,True,True,False
cpd10758,True,True,True,False
cpd10759,False,False,True,False
cpd10760,True,True,False,False
cpd10761,True,True,True,False
cpd10762,True,True,True,False
cpd10763,True,True,True,False
cpd10764,True,True,True,False
cpd10765,False,False,True,False
cpd10766,False,False,False,False
cpd10767,False,False,False,False
cpd10768,False,False,True,False
cpd10769,False,False,True,False
cpd10770,True,True,True,False
cpd10771,False,False,True,False
cpd10772,True,True,True,False
cpd10773,False,False,True,False
cpd10774,True,True,True,False
cpd10775,True,True,True,False
cpd10776,True,True,True,False
cpd10777,True,True,True,False
cpd10778,True,True,False,False
cpd10779,True,True,True,False
cpd10780,True,True,False,False
cpd10781,True,True,True,False
cpd10782,False,False,True,False
cpd10783,True,True,True,False
cpd10784,True,True,True,False
cpd10785,False,False,True,False
cpd10786,False,False,True,False
cpd10787,False,False,True,False
cpd10788,True,True,True,False
cpd10789,True,True,True,False
cpd10790,False,False,False,False
cpd10791,True,True,True,False
cpd10792,False,False,True,False
cpd10793,True,True,True,False
cpd10794,True,True,True,False
cpd10795,True,True,True,False
cpd10796,True,True,True,False
cpd10797,True,True,True,False
cpd10798,True,True,True,False
cpd10799,False,False,True,False
cpd10800,True,True,True,False
cpd10801,True,True,True,False
cpd10802,True,True,True,False
cpd10803,True,True,True,False
cpd10804,True,True,True,False
cpd10805,True,True,True,False
cpd10806,False,False,True,False
cpd10807,False,False,True,False
cpd10808,False,False,True,False
cpd10809,True,True,True,False
cpd10810,True,True,True,False
cpd10811,True,True,True,False
cpd10812,True,True,True,False
cpd10813,True,True,True,False
cpd10814,True,True,True,False
cpd10815,True,True,False,False
cpd10816,True,True,True,False
cpd10817,True,True,True,False
cpd10818,True,True,True,False
cpd10819,True,True,True,False
cpd10820,True,True,False,False
cpd10821,False,False,True,False
cpd10822,True,True,True,False
cpd10823,True,True,True,False
cpd10824,False,False,False,False
cpd10825,True,True,True,False
cpd10826,True,True,True,False
cpd10827,True,True,True,False
cpd10828,True,True,True,False
cpd10829,True,True,True,False
cpd10830,True,True,True,False
cpd10831,True,True,True,False
cpd10832,True,True,True,False
cpd10833,True,True,True,False
cpd10834,False,False,True,False
cpd10835,True,True,True,False
cpd10836,True,True,True,False
cpd10837,True,True,True,False
cpd10838,True,True,True,False
cpd10839,True,True,True,False
cpd10840,True,True,True,False
cpd10841,False,False,True,False
cpd10842,False,False,True,False
cpd10843,True,True,True,False
cpd10844,True,True,True,False
cpd10845,True,True,True,False
cpd10846,False,False,True,False
cpd10848,False,False,False,False
cpd10849,False,False,True,False
cpd10850,True,True,True,False
cpd10851,True,True,True,False
cpd10852,True,True,False,False
cpd10853,True,True,True,False
cpd10854,True,True,True,False
cpd10855,True,True,True,False
cpd10856,True,True,True,False
cpd10857,True,True,True,False
cpd10858,False,False,True,False
cpd10859,False,False,True,False
cpd10860,False,False,True,False
cpd10861,True,True,True,False
cpd10862,True,True,True,False
cpd10863,False,False,True,False
cpd10864,True,True,True,False
cpd10865,True,True,True,False
cpd10866,False,False,True,False
cpd10867,True,True,True,False
cpd10868,True,True,True,False
cpd10869,True,True,True,False
cpd10870,True,True,True,False
cpd10871,True,True,False,False
cpd10872,False,False,True,False
cpd10873,True,True,True,False
cpd10874,True,True,True,False
cpd10875,False,False,False,False
cpd10876,True,True,True,False
cpd10877,False,False,False,False
cpd10878,True,True,True,False
cpd10879,True,True,True,False
cpd10880,True,True,False,False
cpd10881,True,True,True,False
cpd10882,True,True,True,False
cpd10883,True,True,True,False
cpd10884,True,True,True,False
cpd10885,True,True,True,False
cpd10886,False,False,False,False
cpd10887,True,True,False,False
cpd10888,True,True,True,False
cpd10889,True,True,True,False
cpd10890,True,True,True,False
cpd10891,True,True,False,False
cpd10892,True,True,True,False
cpd10893,True,True,False,False
cpd10894,False,False,False,False
cpd10895,True,True,True,False
cpd10897,True,True,True,False
cpd10898,True,True,True,False
cpd10899,True,True,True,False
cpd10900,True,True,True,False
cpd10901,True,True,True,False
cpd10902,True,True,True,False
cpd10903,True,True,True,False
cpd10904,True,True,True,False
cpd10905,True,True,True,False
cpd10906,True,True,False,False
cpd10907,True,True,True,False
cpd10908,True,True,False,False
cpd10909,True,True,True,False
cpd10910,True,True,True,False
cpd10911,True,True,True,False
cpd10912,True,True,False,False
cpd10913,True,True,True,False
cpd10914,True,True,True,False
cpd10915,True,True,True,False
cpd10916,True,True,True,False
cpd10918,True,False,True,False
cpd10919,False,False,False,False
cpd10920,False,False,False,False
cpd10921,True,True,True,False
cpd10922,False,False,False,False
cpd10923,False,False,False,False
cpd10924,False,False,False,False
cpd10925,False,False,False,False
cpd10926,False,False,False,False
cpd10927,True,True,True,False
cpd10928,True,True,True,False
cpd10929,True,True,True,False
cpd10930,True,True,True,False
cpd10931,True,True,True,False
cpd10932,True,True,True,False
cpd10933,True,True,False,False
cpd10934,True,True,False,False
cpd10935,True,True,True,False
cpd10936,True,True,True,False
cpd10937,True,True,True,False
cpd10938,True,True,True,False
cpd10939,True,True,True,False
cpd10940,True,True,True,False
cpd10941,True,True,True,False
cpd10942,True,True,True,False
cpd10943,True,True,True,False
cpd10944,False,False,True,False
cpd10945,True,True,True,False
cpd10946,True,True,True,False
cpd10947,False,False,True,False
cpd10948,True,True,True,False
cpd10949,True,True,True,False
cpd10950,True,True,True,False
cpd10951,True,True,True,False
cpd10952,True,True,True,False
cpd10953,True,True,False,False
cpd10954,True,True,True,False
cpd10955,True,True,True,False
cpd10956,True,True,True,False
cpd10957,True,True,True,False
cpd10958,True,True,True,False
cpd10959,False,False,True,False
cpd10960,False,False,True,False
cpd10961,True,True,True,False
cpd10962,False,False,True,False
cpd10963,True,True,True,False
cpd10964,True,True,True,False
cpd10965,False,False,False,False
cpd10966,True,True,True,False
cpd10967,False,False,True,False
cpd10968,True,True,True,False
cpd10969,True,True,True,False
cpd10970,True,True,True,False
cpd10971,True,True,True,False
cpd10972,False,False,False,False
cpd10973,True,True,True,False
cpd10974,True,True,True,False
cpd10975,True,True,True,False
cpd10976,True,True,True,False
cpd10977,False,False,False,False
cpd10978,True,True,True,False
cpd10979,True,True,True,False
cpd10980,True,True,True,False
cpd10981,True,True,True,False
cpd10982,True,True,True,False
cpd10983,True,True,True,False
cpd10984,True,True,True,False
cpd10985,True,True,True,False
cpd10986,True,True,True,False
cpd10987,False,False,True,False
cpd10988,False,False,True,False
cpd10989,True,True,True,False
cpd10990,True,True,True,False
cpd10991,True,True,True,False
cpd10992,True,True,True,False
cpd10993,True,True,True,False
cpd10994,True,True,True,False
cpd10995,True,True,True,False
cpd10996,True,True,True,False
cpd10997,True,True,True,False
cpd10998,True,True,True,False
cpd10999,True,True,True,False
cpd11000,False,False,True,False
cpd11001,False,False,True,False
cpd11002,True,True,True,False
cpd11003,False,False,True,False
cpd11004,True,True,True,False
cpd11005,True,True,True,False
cpd11006,True,True,True,False
cpd11007,True,True,True,False
cpd11008,False,False,True,False
cpd11009,True,True,True,False
cpd11010,False,False,True,False
cpd11011,False,False,True,False
cpd11012,False,False,True,False
cpd11013,False,False,True,False
cpd11014,True,True,True,False
cpd11015,True,True,True,False
cpd11016,True,True,True,False
cpd11017,True,True,True,False
cpd11018,False,False,True,False
cpd11019,True,True,True,False
cpd11020,False,False,True,False
cpd11021,False,False,True,False
cpd11022,True,True,True,False
cpd11023,True,True,True,False
cpd11024,True,True,True,False
cpd11025,True,True,True,False
cpd11026,True,True,True,False
cpd11027,True,True,True,False
cpd11028,True,True,True,False
cpd11029,False,False,True,False
cpd11030,True,True,True,False
cpd11031,False,False,True,False
cpd11032,False,False,True,False
cpd11033,True,True,True,False
cpd11034,False,False,True,False
