rxn	name	dg_gc	dg_eq	dg_dgp	kegg_ids_staged	kegg_ids_alias	kegg_max_reuse
rxn34170	JM_Cre_757			-322.610	R10068		170
rxn34171	JM_Cre_759			-322.610	R10068		170
rxn34172	JM_Cre_761			-322.610	R10068		170
rxn34173	JM_Cre_763			-322.610	R10068		170
rxn34174	JM_Cre_765			-322.610	R10068		170
rxn34175	JM_Cre_767			-322.610	R10068		170
rxn34176	JM_Cre_769			-322.610	R10068		170
rxn34177	JM_Cre_771			-322.610	R10068		170
rxn34178	JM_Cre_773			-322.610	R10068		170
rxn34179	JM_Cre_775			-322.610	R10068		170
rxn34180	JM_Cre_777			-322.610	R10068		170
rxn34181	R_H2Ou_d			-322.610	R10068		170
rxn34182	R_O2u_d			-322.610	R10068		170
rxn34183	2-Phosphoglycolate transport via passive diffusion, peroxisome			-322.610	R10068		170
rxn34184	3-Phospho-D-glycerate transport, glycosome to cytosol			-322.610	R10068		170
rxn09038	Octadecenoyl-coa cis-trans isomerization			-112.220	R09248		166
rxn09039	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN.c			-112.220	R09248		166
rxn09040	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase			-112.220	R09248		166
rxn09041	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (anaerobic)			-112.220	R09248		166
rxn09042	2-octaprenyl-6-methoxyphenol hydroxylase			-112.220	R09248		166
rxn09043	2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)			-112.220	R09248		166
rxn09044	2-Octaprenylphenol hydroxylase			-112.220	R09248		166
rxn09045	2-Octaprenylphenol hydroxylase (anaerobic)			-112.220	R09248		166
rxn09046	ornithine transport via ABC system (periplasm)			-112.220	R09248		166
rxn09048	ornithine transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09049	TRANS-RXN-121C.cp			-112.220	R09248		166
rxn09050	Orotate transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09053	phosphatidate transport via ABC system (n-C12:0, periplasm)			-112.220	R09248		166
rxn09054	phosphatidate transport via ABC system (n-C14:0, periplasm)			-112.220	R09248		166
rxn09055	phosphatidate transport via ABC system (n-C14:1, periplasm)			-112.220	R09248		166
rxn09056	phosphatidate transport via ABC system (n-C16:0, periplasm)			-112.220	R09248		166
rxn09057	phosphatidate transport via ABC system (n-C16:1, periplasm)			-112.220	R09248		166
rxn09058	phosphatidate transport via ABC system (n-C18:0, periplasm)			-112.220	R09248		166
rxn09059	phosphatidate transport via ABC system (n-C18:1, periplasm)			-112.220	R09248		166
rxn09060	phenylacetaldehyde reversible transport via proton symport (periplasm)			-112.220	R09248		166
rxn09061	phenethylacetaldehyde transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09062	Phosphatidate phosphatase (periplasmic, n-C12:0)			-112.220	R09248		166
rxn09063	Phosphatidate phosphatase (periplasmic, n-C14:0)			-112.220	R09248		166
rxn09064	Phosphatidate phosphatase (periplasmic, n-C14:1)			-112.220	R09248		166
rxn09065	Phosphatidate phosphatase (periplasmic, n-C16:0)			-112.220	R09248		166
rxn09066	Phosphatidate phosphatase (periplasmic, n-C16:1)			-112.220	R09248		166
rxn09067	Phosphatidate phosphatase (periplasmic, n-C18:0)			-112.220	R09248		166
rxn09068	Phosphatidate phosphatase (periplasmic, n-C18:1)			-112.220	R09248		166
rxn09069	phosphoadenylyl-sulfate reductase (glutaredoxin)			-112.220	R09248		166
rxn09071	pyridoxine 5'-phosphate oxidase (anaerboic			-112.220	R09248		166
rxn09072	Pyridoxine 5'-phosphate synthase			-112.220	R09248		166
rxn09073	phosphatidylethanolamine transport via ABC system (n-C12:0, periplasm)			-112.220	R09248		166
rxn09074	phosphatidylethanolamine transport via ABC system (n-C14:0, periplasm)			-112.220	R09248		166
rxn09075	phosphatidylethanolamine transport via ABC system (n-C14:1, periplasm)			-112.220	R09248		166
rxn09076	phosphatidylethanolamine transport via ABC system (n-C16:0, periplasm)			-112.220	R09248		166
rxn09077	phosphatidylethanolamine transport via ABC system (n-C16:1, periplasm)			-112.220	R09248		166
rxn09078	phosphatidylethanolamine transport via ABC system (n-C18:0, periplasm)			-112.220	R09248		166
rxn09079	phosphatidylethanolamine transport via ABC system (n-C18:1, periplasm)			-112.220	R09248		166
rxn09080	phenethylamine transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09082	phosphoethanolamine transferase (c-C16:1)			-112.220	R09248		166
rxn09083	phosphoethanolamine transferase (c-C16:1)			-112.220	R09248		166
rxn09085	phosphatidylglycerol transport via ABC system (n-C12:0, periplasm)			-112.220	R09248		166
rxn09086	phosphatidylglycerol transport via ABC system (n-C14:0, periplasm)			-112.220	R09248		166
rxn09087	phosphatidylglycerol transport via ABC system (n-C14:1, periplasm)			-112.220	R09248		166
rxn09088	phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)			-112.220	R09248		166
rxn09089	phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)			-112.220	R09248		166
rxn09090	phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)			-112.220	R09248		166
rxn09091	phosphatidylglycerol transport via ABC system (n-C18:1, periplasm)			-112.220	R09248		166
rxn09094	phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)			-112.220	R09248		166
rxn09095	phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)			-112.220	R09248		166
rxn09096	phosphatidylglycerophosphate transport via ABC system (n-C14:1, periplasm)			-112.220	R09248		166
rxn09097	phosphatidylglycerophosphate transport via ABC system (n-C16:0, periplasm)			-112.220	R09248		166
rxn09098	phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)			-112.220	R09248		166
rxn09099	phosphatidylglycerophosphate transport via ABC system (n-C18:0, periplasm)			-112.220	R09248		166
rxn09100	phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)			-112.220	R09248		166
rxn09101	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)			-112.220	R09248		166
rxn09102	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)			-112.220	R09248		166
rxn09103	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)			-112.220	R09248		166
rxn09104	phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)			-112.220	R09248		166
rxn09105	phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:1)			-112.220	R09248		166
rxn09106	phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)			-112.220	R09248		166
rxn09107	phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)			-112.220	R09248		166
rxn09108	Phosphatidylglycerol synthase (n-C12:0)			-112.220	R09248		166
rxn09109	Phosphatidylglycerol synthase (n-C14:0)			-112.220	R09248		166
rxn09110	Phosphatidylglycerol synthase (n-C14:1)			-112.220	R09248		166
rxn09111	Phosphatidylglycerol synthase (n-C16:0)			-112.220	R09248		166
rxn09112	Phosphatidylglycerol synthase (n-C16:1)			-112.220	R09248		166
rxn09113	Phosphatidylglycerol synthase (n-C18:0)			-112.220	R09248		166
rxn09114	Phosphatidylglycerol synthase (n-C18:1)			-112.220	R09248		166
rxn09115	heme-transporting ATPase			-112.220	R09248		166
rxn09116	protoheme transport irreversible out via diffusion (periplasm to extracellular)			-112.220	R09248		166
rxn09117	TRANS-RXN-56.cp			-112.220	R09248		166
rxn09118	L-phenylalanine transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09119	Phytase (periplasm)			-112.220	R09248		166
rxn09120	TRANS-RXN-114.cp			-112.220	R09248		166
rxn09121	phosphate transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09122	ABC-27-RXN.cp			-112.220	R09248		166
rxn09123	Phospholipase A1 (phosphatidate, n-C12:0) (periplasm)			-112.220	R09248		166
rxn09124	Phospholipase A1 (phosphatidate, n-C14:0) (periplasm)			-112.220	R09248		166
rxn09125	Phospholipase A1 (phosphatidate, n-C14:1) (periplasm)			-112.220	R09248		166
rxn09126	Phospholipase A1 (phosphatidate, n-C16:0) (periplasm)			-112.220	R09248		166
rxn09127	Phospholipase A1 (phosphatidate, n-C16:1) (periplasm)			-112.220	R09248		166
rxn09128	Phospholipase A1 (phosphatidate, n-C18:0) (periplasm)			-112.220	R09248		166
rxn09129	Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)			-112.220	R09248		166
rxn09130	Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)			-112.220	R09248		166
rxn09131	Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm)			-112.220	R09248		166
rxn09132	Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)			-112.220	R09248		166
rxn09133	Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm)			-112.220	R09248		166
rxn09134	Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm)			-112.220	R09248		166
rxn09135	Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)			-112.220	R09248		166
rxn09136	Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)			-112.220	R09248		166
rxn09137	Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)			-112.220	R09248		166
rxn09138	Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)			-112.220	R09248		166
rxn09139	Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm)			-112.220	R09248		166
rxn09140	Phospholipase A1 (phosphatidylglycerol, n-C16:0) (periplasm)			-112.220	R09248		166
rxn09141	Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)			-112.220	R09248		166
rxn09142	Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)			-112.220	R09248		166
rxn09143	Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)			-112.220	R09248		166
rxn09144	Phospholipase A2 (phosphatidate, n-C12:0) (periplasm)			-112.220	R09248		166
rxn09145	Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)			-112.220	R09248		166
rxn09146	Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)			-112.220	R09248		166
rxn09147	Phospholipase A2 (phosphatidate, n-C16:0) (periplasm)			-112.220	R09248		166
rxn09148	Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)			-112.220	R09248		166
rxn09149	Phospholipase A2 (phosphatidate, n-C18:0) (periplasm)			-112.220	R09248		166
rxn09150	Phospholipase A2 (phosphatidate, n-C18:1) (periplasm)			-112.220	R09248		166
rxn09151	Phospholipase A2 (phosphatidylethanolamine, n-C12:0) (periplasm)			-112.220	R09248		166
rxn09152	Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm)			-112.220	R09248		166
rxn09153	Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)			-112.220	R09248		166
rxn09154	Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm)			-112.220	R09248		166
rxn09155	Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm)			-112.220	R09248		166
rxn09156	Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)			-112.220	R09248		166
rxn09157	Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)			-112.220	R09248		166
rxn09158	Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm)			-112.220	R09248		166
rxn09159	Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm)			-112.220	R09248		166
rxn09160	Phospholipase A2 (phosphatidylglycerol, n-C14:1) (periplasm)			-112.220	R09248		166
rxn09161	Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)			-112.220	R09248		166
rxn09162	Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)			-112.220	R09248		166
rxn09163	Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)			-112.220	R09248		166
rxn09164	Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)			-112.220	R09248		166
rxn09165	TRANS-RXN-117.cp			-112.220	R09248		166
rxn09166	Pantothenate transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09167	pyruvic (cytochrome b1) dehydrogenase			-112.220	R09248		166
rxn09169	propanal transport via diffusion (extracellular to periplasm)			-112.220	R09248		166
rxn09170	propanal transport via channel (periplasm)			-112.220	R09248		166
rxn09171	Na+/Propionate symporter (periplasm)			-112.220	R09248		166
rxn09172	propionate transport via diffusion			-112.220	R09248		166
rxn09174	RXN0-268.c			-112.220	R09248		166
rxn09176	polyphosphate kinase			-112.220	R09248		166
rxn37387	RXN-9002.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37388	RXN-9005.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37389	RXN-9006.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37390	RXN-9007.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37391	RXN-9008.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37392	RXN-9012.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37393	RXN-9013.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37394	RXN-9014.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37395	RXN-9035.c.metaexp.CPD-12575_CPD-9486			-112.220	R09248		166
rxn37396	RXN-9035.c.metaexp.CPD-12575_CPD-9487			-112.220	R09248		166
rxn37397	RXN-9036.c.metaexp.CPD-12575_CPD-9484			-112.220	R09248		166
rxn37398	RXN-9036.c.metaexp.CPD-12575_CPD-9488			-112.220	R09248		166
rxn37399	RXN-9037.c.metaexp.CPD-12575_CPD-9489			-112.220	R09248		166
rxn37400	RXN-9037.c.metaexp.CPD-12575_CPD-9490			-112.220	R09248		166
rxn37401	RXN-9037.c.metaexp.CPD-12575_CPD-9491			-112.220	R09248		166
rxn37402	RXN-9038.c.metaexp.CPD-12575_CPD-9492			-112.220	R09248		166
rxn37403	RXN-9038.c.metaexp.CPD-12575_CPD-9493			-112.220	R09248		166
rxn37404	RXN-9065.c.metaexp.NADP_NADPH			-112.220	R09248		166
rxn37405	RXN-9065.c.metaexp.NAD_NADH			-112.220	R09248		166
rxn37406	RXN-9148.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37407	RXN-9154.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37408	RXN-9159.c.metaexp.NAD_NADH			-112.220	R09248		166
rxn37409	RXN-9276.c.metaexp.NADP_NADPH			-112.220	R09248		166
rxn37410	RXN-9276.c.metaexp.NAD_NADH			-112.220	R09248		166
rxn37411	RXN-9372.c.metaexp.CPD-12575			-112.220	R09248		166
rxn37412	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37413	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37414	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37415	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37416	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37417	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37418	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37419	limonene,NAD(P)H:oxygen oxidoreductase			-112.220	R09248		166
rxn37420	RXN-9437.c.metaexp.CPD-12575			-112.220	R09248		166
rxn10614	Trimethylamine symport			-9.600	R09124		157
rxn10615	thiosulfate reductase			-9.600	R09124		157
rxn10616	unknown cobalamin degradation product diffusion			-9.600	R09124		157
rxn10617	unknown riboflavin degradation product diffusion			-9.600	R09124		157
rxn10618	2-oxoisovalerate ferredoxin reductase			-9.600	R09124		157
rxn10619	fumarate reductase			-9.600	R09124		157
rxn10620	hydroxymethylpyrimidine kinase (GTP)			-9.600	R09124		157
rxn10621	sirohydrochlorin dehydrogenase (NAD)			-9.600	R09124		157
rxn10622	hydroxymethylpyrimidine kinase (UTP)			-9.600	R09124		157
rxn10623	sirohydrochlorin ferrochetalase			-9.600	R09124		157
rxn10624	phosphopantothenate-cysteine ligase			-9.600	R09124		157
rxn10625	hydroxymethylpyrimidine kinase (CTP)			-9.600	R09124		157
rxn10626	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase			-9.600	R09124		157
rxn10628	1-hexadecanoyl-sn-glycerol-3-phosphate-O-acyltransferase			-9.600	R09124		157
rxn10629	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10630	mycolic acid synthase (C56)			-9.600	R09124		157
rxn10631	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10632	Mycolic Acid Methyl Hydroxyl Addition			-9.600	R09124		157
rxn10633	phospholipase-C			-9.600	R09124		157
rxn10634	Fatty-Acid-Ligase-AMP--mycolic-acid			-9.600	R09124		157
rxn10635	mycolic-acid-conglomeration-flux			-9.600	R09124		157
rxn10636	mycolic acid synthase (C58)			-9.600	R09124		157
rxn10637	Mycolic-Acid-Condensation			-9.600	R09124		157
rxn10638	Hexanoic Acid CoA Ligase			-9.600	R09124		157
rxn10639	Acyl-CoA-Carboxylase			-9.600	R09124		157
rxn10640	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10641	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10642	mycolic-acid-conglomeration-flux			-9.600	R09124		157
rxn10643	Fatty acid oxidation (octadecenoate)			-9.600	R09124		157
rxn10644	Fatty-Acid-Ligase-AMP--mycolic-acid			-9.600	R09124		157
rxn10645	glycerol-3-phosphate acyltransferase (C19:0)			-9.600	R09124		157
rxn10646	Mycolic-Acid-Condensation			-9.600	R09124		157
rxn10647	fatty acid synthase (n-C20:0)			-9.600	R09124		157
rxn10648	mycolic-acid-conglomeration-flux			-9.600	R09124		157
rxn10649	Mycolic Acid Methyl Hydroxyl Addition			-9.600	R09124		157
rxn10650	Mycolic-Acid-Condensation			-9.600	R09124		157
rxn10651	Fatty-Acid-Ligase-AMP--mycolic-acid			-9.600	R09124		157
rxn10652	mycolic-acid-conglomeration-flux			-9.600	R09124		157
rxn10653	transacylase			-9.600	R09124		157
rxn10654	Fatty-Acid-Ligase-AMP--mycolic-acid			-9.600	R09124		157
rxn10655	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10656	mycolic acid synthase (C50)			-9.600	R09124		157
rxn10657	Mycolic-Acid-Condensation			-9.600	R09124		157
rxn10658	acyl-[acyl-carrier-protein] synthetase  (tuberculostearic acid)			-9.600	R09124		157
rxn10659	mycolic-acid-conglomeration-flux			-9.600	R09124		157
rxn10660	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10661	Fatty-Acid-Ligase-AMP--mycolic-acid			-9.600	R09124		157
rxn10662	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10663	Fatty acid oxidation (n-C16:1)			-9.600	R09124		157
rxn10664	tetra-arabinofuranoside synthesis			-9.600	R09124		157
rxn10665	fatty acid synthase (n-C16:1)			-9.600	R09124		157
rxn10666	hexa-arabinofuranoside synthesis			-9.600	R09124		157
rxn10667	fatty acid synthase (n-C18:1)			-9.600	R09124		157
rxn10668	Mycolic Acid Cyclopropanation			-9.600	R09124		157
rxn10669	Mycolic-Acid-Condensation			-9.600	R09124		157
rxn10670	1-hexadecanoyl-sn-glycerol-3-phosphate-O-acyltransferase			-9.600	R09124		157
rxn10671	trehalose sulfotransferase			-9.600	R09124		157
rxn10672	CDP diacylglycerol inositon 3-phosphatidyltransferase			-9.600	R09124		157
rxn10673	tetra-mycolyl-hexaarabinose-synthesis			-9.600	R09124		157
rxn10674	tetra-acyl trehalose synthesis			-9.600	R09124		157
rxn10675	CDP-diacylglycerol-synthetase--C190--C190			-9.600	R09124		157
rxn10676	phosphatidylglycerol phosphate phosphatase (C16:0, C19:0)			-9.600	R09124		157
rxn10677	Glycolipid 16-alpha-D-mannosyltransferase			-9.600	R09124		157
rxn10678	cardiolipin synthase (C16:0, C19:0) tuberculosis			-9.600	R09124		157
rxn10679	CDP-diacylglycerol-synthetase--C160--C190			-9.600	R09124		157
rxn10680	tri-acyl-trehalose-sulfonation			-9.600	R09124		157
rxn10681	decaprenylphosphoryl arabinose phosphate dephosphatase			-9.600	R09124		157
rxn10682	fatty acid synthase - tuberculostearic acid			-9.600	R09124		157
rxn10683	fatty acid synthase - methyl octadecanoic acid			-9.600	R09124		157
rxn10684	Glycolipid 16-alpha-D-mannosyltransferase			-9.600	R09124		157
rxn10685	tetra-mycolyl-hexaarabinose-synthesis			-9.600	R09124		157
rxn10686	gdp mannosyl phosphate transferase			-9.600	R09124		157
rxn10687	galactofuranose transferse (M tb)			-9.600	R09124		157
rxn10688	fatty-acid--CoA ligase (phthiocerol precursor)			-9.600	R09124		157
rxn10689	fatty acid synthase - methyl-arachidic acid			-9.600	R09124		157
rxn10690	arabinofuranosyl transferase (M tb)			-9.600	R09124		157
rxn10691	phenolphthiocerol synthesis			-9.600	R09124		157
rxn10692	fatty-acyl-ACP hydrolase			-9.600	R09124		157
rxn10693	arabinose ribose isomerase			-9.600	R09124		157
rxn10694	Phosphatidylglycerol synthase (C16:0,C19:0)			-9.600	R09124		157
rxn10695	arabinofuranosyl extension (M tb)			-9.600	R09124		157
rxn10696	Glycolipid 16-alpha-D-mannosyltransferase			-9.600	R09124		157
rxn10697	trehalose dimycolate synthesis			-9.600	R09124		157
rxn10698	mycobactin synthesis			-9.600	R09124		157
rxn10699	fatty-acyl-ACP hydrolase			-9.600	R09124		157
rxn10700	phthiocerol synthesis			-9.600	R09124		157
rxn10701	Glycolipid 16-alpha-D-mannosyltransferase			-9.600	R09124		157
rxn10702	fatty acid synthase - hexa-methyl octacosanoic acid			-9.600	R09124		157
rxn10703	methoxy fucose rhamnose rhamnose phenol phthiocerol dimycocerosate synthesis			-9.600	R09124		157
rxn10704	Phosphatidylglycerol synthase (C19:0)			-9.600	R09124		157
rxn10705	fatty acid synthase - methyl-behenic acid			-9.600	R09124		157
rxn10706	fatty-acid--CoA ligase			-9.600	R09124		157
rxn10707	rhamnosyltransferase (LPS O16 antigen biosynthesis)			-9.600	R09124		157
rxn10708	phenolic phthiocerol precursor synthesis			-9.600	R09124		157
rxn10709	fatty-acid--CoA ligase			-9.600	R09124		157
rxn10710	carboxymycobactin-synthesis			-9.600	R09124		157
rxn10711	Glycolipid 16-alpha-D-mannosyltransferase			-9.600	R09124		157
rxn10712	fatty-acid-synthase---tri-methyl-lignoceric-acid			-9.600	R09124		157
rxn10713	CDP-Diacylglycerol-pyrophostatase--C160--C190			-9.600	R09124		157
rxn10714	phosphatidylglycerol phosphate phosphatase (C19:0)			-9.600	R09124		157
rxn10715	fatty acid synthase - tri-methyl cerotic acid			-9.600	R09124		157
rxn10716	PPDIM synthesis (Mycobacterium Tuberculosis)			-9.600	R09124		157
rxn10717	fatty-acid-synthase---penta-methyl-hexacosanoic-acid			-9.600	R09124		157
rxn10718	fatty-acyl-ACP synthase (phdca)			-9.600	R09124		157
rxn10719	arabinan complex formation (M tb)			-9.600	R09124		157
rxn10720	phthiocerol precursor ACP transacylase			-9.600	R09124		157
rxn10721	rhamnose phenol phthiocerol dimycocerosate synthesis			-9.600	R09124		157
rxn10722	fatty acid synthase - di-methyl-behenic acid			-9.600	R09124		157
rxn10723	phthiocerol precursor synthesis			-9.600	R09124		157
rxn10724	tetra-mycolyl-hexaarabinose-synthesis			-9.600	R09124		157
rxn10725	fatty acid synthase - di-methyl lignoceric acid			-9.600	R09124		157
rxn10726	tetra-mycolyl-hexaarabinose-synthesis			-9.600	R09124		157
rxn10727	fucose rhamnose rhamnose phenol phthiocerol dimycocerosate synthesis			-9.600	R09124		157
