radius	group	feature_index	coefficient_kJ_per_mol	used_in_training	n_training_compounds	n_all_modelseed_compounds
2	C[C@@H](C)C[C@](O)(C)O	19439	0	0	0	3
2	C[C@@H](C)C[C@](S)(C)N	19440	0	0	0	1
2	C[C@@H](C)C[N@+]([O-])(C)C	19441	0	0	0	1
2	C[C@@H](C)C[N@@H+](C)C	19442	0	0	0	1
2	C[C@@H](C)C[N@H+](C)C	19443	0	0	0	8
2	C[C@@H](C)C[NH+](C)C	19444	0	0	0	60
2	C[C@@H](C)C[NH2+]C	19445	0	0	0	20
2	C[C@@H](C)C[NH3+]	19446	0	0	0	1
2	C[C@@H](C)Cc(c)[nH]	19447	0	0	0	1
2	C[C@@H](C)Cc(c)c	19448	0	0	0	13
2	C[C@@H](C)Cc(c)o	19449	0	0	0	1
2	C[C@@H](C)Cl	19450	0	0	0	5
2	C[C@@H](C)F	19451	0	0	0	3
2	C[C@@H](C)N	19452	0	0	2	149
2	C[C@@H](C)N(/C=C)c(c)c	19453	0	0	0	1
2	C[C@@H](C)N(C(=O)C)C(C)(C)S	19454	0	0	0	2
2	C[C@@H](C)N(C(=O)C)C(O)C	19455	0	0	0	1
2	C[C@@H](C)N(C(=O)C)[C@](C)(C)S	19456	0	0	0	1
2	C[C@@H](C)N(C(=O)C)[C@](S)(C)C	19457	0	0	0	2
2	C[C@@H](C)N(C(=O)C)[C@]([S-])(C)C	19458	0	0	0	1
2	C[C@@H](C)N(C(=[NH+])N)[C@H](C)C	19459	0	0	0	4
2	C[C@@H](C)N(C(C)=O)CC	19460	0	0	0	3
2	C[C@@H](C)N(C(C)=O)c(c)c	19461	0	0	0	1
2	C[C@@H](C)N(C(N)=O)C(=O)S	19462	0	0	0	1
2	C[C@@H](C)N(C)C	19463	0	0	0	1
2	C[C@@H](C)N(C)C(=O)C	19464	0	0	0	10
2	C[C@@H](C)N(C)C(=O)O	19465	0	0	0	1
2	C[C@@H](C)N(C)C(C)=O	19466	0	0	0	2
2	C[C@@H](C)N(C)CC	19467	0	0	0	10
2	C[C@@H](C)N(C)O	19468	0	0	0	1
2	C[C@@H](C)N(C)[C@@H](C)C	19469	0	0	0	1
2	C[C@@H](C)N(C)[C@@H](C)S	19470	0	0	0	1
2	C[C@@H](C)N(C)[C@H](C)S	19471	0	0	0	1
2	C[C@@H](C)N(CC)C(=O)C	19472	0	0	0	8
2	C[C@@H](C)N(CC)CC	19473	0	0	0	2
2	C[C@@H](C)N(CC)[C@@H](C)C	19474	0	0	0	1
2	C[C@@H](C)N(O)C(=N)N	19475	0	0	0	2
2	C[C@@H](C)N(O)C(=[NH2+])N	19476	0	0	0	2
2	C[C@@H](C)N(OP)C(=[NH2+])N	19477	0	0	0	1
2	C[C@@H](C)N([C@@H](C)C)[C@@H](C)C	19478	0	0	0	2
2	C[C@@H](C)N([C@@H](C)C)[C@H](O)C	19479	0	0	0	3
2	C[C@@H](C)N([C@@H](O)C)[C@@H](C)C	19480	0	0	0	1
2	C[C@@H](C)N([C@H](C)C)[C@H](C)N	19481	0	0	0	1
2	C[C@@H](C)N([C@H](C)N)[C@@](C)(c)N	19482	0	0	0	1
2	C[C@@H](C)N([C@H](C)O)C(=[NH2+])N	19483	0	0	0	1
2	C[C@@H](C)N1C(=O)C[C@@H]1S	19484	0	0	0	1
2	C[C@@H](C)N1C(=O)C[C@H]1C	19485	0	0	0	2
2	C[C@@H](C)N1C(=O)C[C@H]1O	19486	0	0	0	4
2	C[C@@H](C)N1C(=O)C[C@H]1S	19487	0	0	3	53
2	C[C@@H](C)N=C(C)O	19488	0	0	0	1
2	C[C@@H](C)N=C(C)S	19489	0	0	0	11
2	C[C@@H](C)N=CC	19490	0	0	0	3
2	C[C@@H](C)NC(=O)C	19491	-1.471965002	1	1	78
2	C[C@@H](C)NC(=O)N	19492	0	0	0	15
2	C[C@@H](C)NC(=O)O	19493	0	0	0	5
2	C[C@@H](C)NC(=O)S	19494	0	0	0	1
2	C[C@@H](C)NC(=[NH+])N	19495	0	0	0	2
2	C[C@@H](C)NC(=[NH2+])N	19496	0	0	0	7
2	C[C@@H](C)NC(C)=O	19497	0	0	0	245
2	C[C@@H](C)NC(C)S	19498	0	0	0	2
2	C[C@@H](C)NC(N)=O	19499	0	0	0	4
2	C[C@@H](C)NC(N)=[NH+]	19500	0	0	0	3
2	C[C@@H](C)NC=O	19501	0	0	0	1
2	C[C@@H](C)NCC	19502	0	0	0	3
2	C[C@@H](C)NP(=O)([O-])O	19503	0	0	0	1
2	C[C@@H](C)NS(=O)(=O)[O-]	19504	0	0	0	1
2	C[C@@H](C)N[C@@H](C)S	19505	0	0	0	1
2	C[C@@H](C)Nc(c)c	19506	0	0	0	25
2	C[C@@H](C)O	19507	-14.80665438	1	83	3409
2	C[C@@H](C)OC	19508	0	0	0	4
2	C[C@@H](C)OC(=O)C	19509	-6.670479207	1	1	123
2	C[C@@H](C)OC(=O)N	19510	0	0	0	2
2	C[C@@H](C)OC(=S)N	19511	0	0	0	1
2	C[C@@H](C)OC(C)(C)C	19512	0	0	0	8
2	C[C@@H](C)OC(C)(C)O	19513	0	0	0	3
2	C[C@@H](C)OC(C)(O)C	19514	0	0	0	7
2	C[C@@H](C)OC(C)(O)O	19515	0	0	0	7
2	C[C@@H](C)OC(C)=C	19516	0	0	0	1
2	C[C@@H](C)OC(C)=O	19517	0	0	0	12
2	C[C@@H](C)OC(C)C	19518	0	0	0	1
2	C[C@@H](C)OC(C)O	19519	0	0	0	2
2	C[C@@H](C)OC(N)=O	19520	0	0	0	1
2	C[C@@H](C)OC(N)=[NH+]	19521	0	0	0	1
2	C[C@@H](C)OC(O)C	19522	-5.771073229	1	2	54
2	C[C@@H](C)OC(n)C	19523	0	0	0	1
2	C[C@@H](C)OC=C	19524	0	0	0	1
2	C[C@@H](C)OCC	19525	0	0	0	39
2	C[C@@H](C)OCO	19526	0	0	0	8
2	C[C@@H](C)OC[NH+]	19527	0	0	0	1
2	C[C@@H](C)OO	19528	0	0	0	12
2	C[C@@H](C)OOC	19529	0	0	0	15
2	C[C@@H](C)OP(=O)(O)O	19530	0	0	0	1
2	C[C@@H](C)OP(=O)([O-])O	19531	0	0	0	29
2	C[C@@H](C)OP(=O)([O-])[O-]	19532	7.901584735	1	1	16
2	C[C@@H](C)OS(=O)(=O)[O-]	19533	0	0	0	14
2	C[C@@H](C)O[C@@H](C)C	19534	0	0	0	96
2	C[C@@H](C)O[C@@H](C)N	19535	0	0	0	15
2	C[C@@H](C)O[C@@H](C)O	19536	0	0	0	35
2	C[C@@H](C)O[C@@H](O)C	19537	0	0	0	568
2	C[C@@H](C)O[C@@H](c)C	19538	0	0	0	3
2	C[C@@H](C)O[C@@H](n)C	19539	0	0	0	5
2	C[C@@H](C)O[C@@](C)(C)C	19540	0	0	0	11
2	C[C@@H](C)O[C@@](C)(C)O	19541	0	0	0	21
2	C[C@@H](C)O[C@@](C)(C)[NH2+]	19542	0	0	0	12
2	C[C@@H](C)O[C@@](C)(O)C	19543	0	0	0	24
2	C[C@@H](C)O[C@@](C)(O)O	19544	0	0	0	3
2	C[C@@H](C)O[C@@](O)(C)C	19545	0	0	0	10
2	C[C@@H](C)O[C@@](O)(C)O	19546	0	0	0	1
2	C[C@@H](C)O[C@H](C)C	19547	0	0	0	91
2	C[C@@H](C)O[C@H](C)N	19548	0	0	0	17
2	C[C@@H](C)O[C@H](C)O	19549	0	0	0	28
2	C[C@@H](C)O[C@H](N)C	19550	0	0	0	12
2	C[C@@H](C)O[C@H](O)C	19551	-7.560006448	1	2	247
2	C[C@@H](C)O[C@H](S)C	19552	0	0	0	2
2	C[C@@H](C)O[C@H](n)C	19553	0	0	0	4
2	C[C@@H](C)O[C@](C)(C)C	19554	0	0	0	12
2	C[C@@H](C)O[C@](C)(C)O	19555	0	0	0	45
2	C[C@@H](C)O[C@](C)(C)[NH2+]	19556	0	0	0	9
2	C[C@@H](C)O[C@](C)(O)C	19557	0	0	0	7
2	C[C@@H](C)O[C@](C)(O)O	19558	0	0	0	5
2	C[C@@H](C)O[C@](O)(C)C	19559	0	0	0	11
2	C[C@@H](C)O[C@](O)(C)O	19560	0	0	0	1
2	C[C@@H](C)Oc(c)c	19561	0	0	0	34
2	C[C@@H](C)Oc(n)[nH+]	19562	0	0	0	1
2	C[C@@H](C)S	19563	0	0	0	3
2	C[C@@H](C)S(=O)(=O)CC	19564	0	0	0	1
2	C[C@@H](C)S(=O)CC	19565	0	0	0	1
2	C[C@@H](C)SCC	19566	0	0	0	11
2	C[C@@H](C)SSC	19567	0	0	0	1
2	C[C@@H](C)[C@@H](/C=C)[C@H](O)C	19568	0	0	0	1
2	C[C@@H](C)[C@@H](C(=C)C)[C@H](O)O	19569	0	0	0	2
2	C[C@@H](C)[C@@H](C(=O)C)[C@@](C)(C)C	19570	0	0	0	1
2	C[C@@H](C)[C@@H](C(=O)O)[C@@H](C)C	19571	0	0	0	1
2	C[C@@H](C)[C@@H](C(=O)O)[C@@](C)(C)C	19572	0	0	0	1
2	C[C@@H](C)[C@@H](C(=O)[O-])[C@H](O)C	19573	0	0	0	1
2	C[C@@H](C)[C@@H](C(C)=C)[C@@](O)(C)C	19574	0	0	0	1
2	C[C@@H](C)[C@@H](C(C)=C)[C@H](O)O	19575	0	0	0	14
2	C[C@@H](C)[C@@H](C(C)=O)C=C	19576	0	0	0	1
2	C[C@@H](C)[C@@H](C(C)C)CC	19577	0	0	0	7
2	C[C@@H](C)[C@@H](C(N)=O)[NH+](C)C	19578	0	0	0	4
2	C[C@@H](C)[C@@H](C)C(=C)[N]	19579	0	0	0	1
2	C[C@@H](C)[C@@H](C)C(=O)C	19580	0	0	0	1
2	C[C@@H](C)[C@@H](C)C(=O)O	19581	0	0	0	1
2	C[C@@H](C)[C@@H](C)C(O)C	19582	0	0	0	12
2	C[C@@H](C)[C@@H](C)CC	19583	0	0	0	11
2	C[C@@H](C)[C@@H](C)C[NH+]	19584	0	0	0	1
2	C[C@@H](C)[C@@H](C)OC	19585	0	0	0	19
2	C[C@@H](C)[C@@H](C)[C@@H](O)C	19586	0	0	0	8
2	C[C@@H](C)[C@@H](C)[C@H](C)C	19587	0	0	0	7
2	C[C@@H](C)[C@@H](C=C)/C=C	19588	0	0	0	2
2	C[C@@H](C)[C@@H](C=C)C[NH+]	19589	0	0	0	2
2	C[C@@H](C)[C@@H](C=C)[C@@H](C)C	19590	0	0	0	1
2	C[C@@H](C)[C@@H](C=C)[C@@H](O)O	19591	0	0	0	1
2	C[C@@H](C)[C@@H](C=C)[C@@](C)(C)C	19592	0	0	0	2
2	C[C@@H](C)[C@@H](C=C)[C@H](C)C	19593	0	0	0	14
2	C[C@@H](C)[C@@H](C=C)[C@H](O)C	19594	0	0	0	2
2	C[C@@H](C)[C@@H](C=C)[C@H](O)O	19595	0	0	0	24
2	C[C@@H](C)[C@@H](C=O)[C@@H](C)C	19596	0	0	0	2
2	C[C@@H](C)[C@@H](CC)/C(=C)C	19597	0	0	0	5
2	C[C@@H](C)[C@@H](CC)C(=C)C	19598	0	0	0	2
2	C[C@@H](C)[C@@H](CC)C(=O)C	19599	0	0	2	5
2	C[C@@H](C)[C@@H](CC)C(=O)[O-]	19600	0	0	0	2
2	C[C@@H](C)[C@@H](CC)C(C)=C	19601	0	0	0	3
2	C[C@@H](C)[C@@H](CC)C(N)=O	19602	0	0	0	1
2	C[C@@H](C)[C@@H](CC)C(O)C	19603	0	0	0	1
2	C[C@@H](C)[C@@H](CC)C=C	19604	0	0	0	6
2	C[C@@H](C)[C@@H](CC)CC	19605	0	0	0	32
2	C[C@@H](C)[C@@H](CC)C[NH+]	19606	0	0	0	4
2	C[C@@H](C)[C@@H](CC)OC	19607	0	0	0	1
2	C[C@@H](C)[C@@H](CC)[C@@H](C)C	19608	0	0	0	8
2	C[C@@H](C)[C@@H](CC)[C@@H](O)C	19609	0	0	0	3
2	C[C@@H](C)[C@@H](CC)[C@@](C)(C)C	19610	0	0	0	53
2	C[C@@H](C)[C@@H](CC)[C@@](C)(O)C	19611	0	0	0	1
2	C[C@@H](C)[C@@H](CC)[C@@](c)(C)[NH2+]	19612	0	0	0	1
2	C[C@@H](C)[C@@H](CC)[C@H](C)C	19613	0	0	0	15
2	C[C@@H](C)[C@@H](CC)[C@H](C)O	19614	0	0	0	2
2	C[C@@H](C)[C@@H](CC)[C@H](O)O	19615	0	0	0	1
2	C[C@@H](C)[C@@H](CC)[C@](C)(C)C	19616	0	0	0	2
2	C[C@@H](C)[C@@H](CC)[C@](C)(C)[NH+]	19617	0	0	0	1
2	C[C@@H](C)[C@@H](CC)[C@](C)(O)C	19618	0	0	0	3
2	C[C@@H](C)[C@@H](CC)[NH+](C)C	19619	0	0	0	10
2	C[C@@H](C)[C@@H](CN)[C@](C)(c)N	19620	0	0	0	1
2	C[C@@H](C)[C@@H](CO)C(=O)O	19621	0	0	0	1
2	C[C@@H](C)[C@@H](CO)[C@H](C)C	19622	0	0	0	1
2	C[C@@H](C)[C@@H](CO)[C@H](C)N	19623	0	0	0	2
2	C[C@@H](C)[C@@H](CS)C[NH+]	19624	0	0	0	1
2	C[C@@H](C)[C@@H](C[N+])[C@H](C)O	19625	0	0	0	1
2	C[C@@H](C)[C@@H](C[NH+])[C@H](C)O	19626	0	0	0	8
2	C[C@@H](C)[C@@H](C[n+])[C@H](C)O	19627	0	0	0	2
2	C[C@@H](C)[C@@H](Cl)C(Cl)C	19628	0	0	0	1
2	C[C@@H](C)[C@@H](Cl)[C@H](C)C	19629	0	0	0	1
2	C[C@@H](C)[C@@H](N(C)C)[C@@](C)(C)O	19630	0	0	0	1
2	C[C@@H](C)[C@@H](N(C)C)[C@](C)(C)C	19631	0	0	0	2
2	C[C@@H](C)[C@@H](O)/C=C	19632	0	0	0	1
2	C[C@@H](C)[C@@H](O)C(=O)C	19633	0	0	0	1
2	C[C@@H](C)[C@@H](O)C(=O)O	19634	0	0	0	3
2	C[C@@H](C)[C@@H](O)C(=O)[O-]	19635	1.936007323	1	1	9
2	C[C@@H](C)[C@@H](O)C(C)(C)C	19636	0	0	0	5
2	C[C@@H](C)[C@@H](O)C=C	19637	0	0	0	1
2	C[C@@H](C)[C@@H](O)CC	19638	0	0	0	92
2	C[C@@H](C)[C@@H](O)N(C)C	19639	0	0	0	9
2	C[C@@H](C)[C@@H](O)OC	19640	0	0	0	1
2	C[C@@H](C)[C@@H](O)[C@@H](C)C	19641	0	0	0	6
2	C[C@@H](C)[C@@H](O)[C@@H](C)O	19642	0	0	0	48
2	C[C@@H](C)[C@@H](O)[C@@H](O)C	19643	0	0	0	17
2	C[C@@H](C)[C@@H](O)[C@@](O)(C)C	19644	0	0	0	2
2	C[C@@H](C)[C@@H](O)[C@H](C)C	19645	0	0	0	8
2	C[C@@H](C)[C@@H](O)[C@H](C)O	19646	0	0	0	11
2	C[C@@H](C)[C@@H](O)[C@H](N)C	19647	0	0	0	1
2	C[C@@H](C)[C@@H](O)[C@H](O)C	19648	0	0	0	11
2	C[C@@H](C)[C@@H](O)[C@H](O)O	19649	0	0	0	1
2	C[C@@H](C)[C@@H](O)[C@](C)(C)O	19650	0	0	0	3
2	C[C@@H](C)[C@@H](O)[C@](C)(O)C	19651	0	0	0	3
2	C[C@@H](C)[C@@H](O)[N+](C)(C)C	19652	0	0	0	2
2	C[C@@H](C)[C@@H](O)[N@+](C)(C)C	19653	0	0	0	1
2	C[C@@H](C)[C@@H](O)c(c)c	19654	0	0	0	4
2	C[C@@H](C)[C@@H](OC)C(C)(C)O	19655	0	0	0	1
2	C[C@@H](C)[C@@H](OC)CC	19656	0	0	0	20
2	C[C@@H](C)[C@@H](OC)[C@@H](C)C	19657	0	0	0	4
2	C[C@@H](C)[C@@H](OC)[C@H](C)C	19658	0	0	0	4
2	C[C@@H](C)[C@@H](OC)[C@H](C)O	19659	0	0	0	11
2	C[C@@H](C)[C@@H](OC)[C@H](O)C	19660	0	0	0	6
2	C[C@@H](C)[C@@H](OC)[C@H](O)O	19661	0	0	0	5
2	C[C@@H](C)[C@@H](OC)[C@](C)(O)C	19662	0	0	0	18
2	C[C@@H](C)[C@@H](OS)CC	19663	0	0	0	1
2	C[C@@H](C)[C@@H](OS)[C@@H](C)O	19664	0	0	0	4
2	C[C@@H](C)[C@@H]([C@@H](C)C)[C@@H](O)O	19665	0	0	0	1
2	C[C@@H](C)[C@@H]([C@@H](C)C)[C@H](O)O	19666	0	0	0	13
2	C[C@@H](C)[C@@H]([C@@H](C)O)C(=O)O	19667	0	0	0	1
2	C[C@@H](C)[C@@H]([C@@H](C)O)OC	19668	0	0	0	3
2	C[C@@H](C)[C@@H]([C@@H](C)O)[C@@](C)(C)C	19669	0	0	0	1
2	C[C@@H](C)[C@@H]([C@@H](O)O)[C@H](C)C	19670	0	0	0	1
2	C[C@@H](C)[C@@H]([C@@](C)(C)C)[C@@](C)(O)C	19671	0	0	0	1
2	C[C@@H](C)[C@@H]([C@@](C)(C)O)[C@](O)(C)C	19672	0	0	0	1
2	C[C@@H](C)[C@@H]([C@@](C)(O)C)[C@](C)(O)O	19673	0	0	0	6
2	C[C@@H](C)[C@@H]([C@H](C)C)[C@@H](O)C	19674	0	0	0	1
2	C[C@@H](C)[C@@H]([C@H](C)C)[C@@](C)(C)C	19675	0	0	0	4
2	C[C@@H](C)[C@@H]([C@H](C)C)[C@H](O)O	19676	0	0	0	8
2	C[C@@H](C)[C@@H]([C@H](C)C)[C@](C)(C)C	19677	0	0	0	3
2	C[C@@H](C)[C@@H]([C@H](C)C)[C@](Cl)(C)C	19678	0	0	0	1
2	C[C@@H](C)[C@@H]([C@H](C)N)[C@@](C)(C)O	19679	0	0	0	4
2	C[C@@H](C)[C@@H]([C@H](C)N)[C@](C)(C)C	19680	0	0	0	4
2	C[C@@H](C)[C@@H]([C@H](C)O)[C@@H](C)C	19681	0	0	0	1
2	C[C@@H](C)[C@@H]([C@H](C)O)[C@@](C)(C)O	19682	0	0	0	1
2	C[C@@H](C)[C@@H]([C@H](O)C)[C@@H](C)O	19683	0	0	0	3
2	C[C@@H](C)[C@@H]([C@H](O)C)[C@@](C)(C)C	19684	0	0	0	23
2	C[C@@H](C)[C@@H]([C@](C)(C)C)[C@@](C)(C)C	19685	0	0	0	1
2	C[C@@H](C)[C@@H]([NH3+])C(=O)[O-]	19686	0	0	0	1
2	C[C@@H](C)[C@@H](c(c)c)C=C	19687	0	0	0	2
2	C[C@@H](C)[C@@H](c(c)c)CN	19688	0	0	0	1
2	C[C@@H](C)[C@@H](c(c)c)[C@@H](N)C	19689	0	0	0	2
2	C[C@@H](C)[C@@H](c(c)c)[C@@H]([N+])C	19690	0	0	0	2
2	C[C@@H](C)[C@@H](c(c)c)[C@H](O)C	19691	0	0	0	2
2	C[C@@H](C)[C@@H](c(c)c)c(c)c	19692	0	0	0	3
2	C[C@@H](C)[C@@H](c(c)o)[C@H](C)C	19693	0	0	0	1
2	C[C@@H](C)[C@@H]1CC[C@@H]1C	19694	0	0	0	1
2	C[C@@H](C)[C@@H]1C[C@@]1(C)C	19695	0	0	0	2
2	C[C@@H](C)[C@@H]1C[C@]1(C)C	19696	0	0	0	1
2	C[C@@H](C)[C@@H]1O[C@@H]1C	19697	0	0	0	1
2	C[C@@H](C)[C@@H]1O[C@H]1C	19698	0	0	0	1
2	C[C@@H](C)[C@@](C(=O)N)(c(c)c)[C@](C)(O)C	19699	0	0	0	1
2	C[C@@H](C)[C@@](C)(C(=O)C)[C@@H](C)C	19700	0	0	0	2
2	C[C@@H](C)[C@@](C)(C(=O)C)[C@](O)(C)C	19701	0	0	0	3
2	C[C@@H](C)[C@@](C)(C=C)C(=C)C	19702	0	0	0	2
2	C[C@@H](C)[C@@](C)(C=C)[C@@H](C)C	19703	0	0	0	3
2	C[C@@H](C)[C@@](C)(CC)C(=C)C	19704	0	0	0	21
2	C[C@@H](C)[C@@](C)(CC)C(=O)N	19705	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)C(C)C	19706	0	0	0	3
2	C[C@@H](C)[C@@](C)(CC)C(N)O	19707	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)C([NH+])O	19708	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)CC	19709	0	0	0	9
2	C[C@@H](C)[C@@](C)(CC)C[NH+]	19710	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)[C@@H](C)C	19711	0	0	0	144
2	C[C@@H](C)[C@@](C)(CC)[C@@H](O)C	19712	0	0	0	3
2	C[C@@H](C)[C@@](C)(CC)[C@@](C)(O)O	19713	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)[C@H](C)C	19714	0	0	0	16
2	C[C@@H](C)[C@@](C)(CC)[C@H](O)C	19715	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)[C@](C)(C)C	19716	0	0	0	2
2	C[C@@H](C)[C@@](C)(CC)[C@](C)(C)O	19717	0	0	0	1
2	C[C@@H](C)[C@@](C)(CC)[C@](O)(C)C	19718	0	0	0	61
2	C[C@@H](C)[C@@](C)(CC)[C@](O)(O)O	19719	0	0	0	2
2	C[C@@H](C)[C@@](C)(O)C(=O)O	19720	0	0	0	1
2	C[C@@H](C)[C@@](C)(O)C(=O)[O-]	19721	0	0	0	1
2	C[C@@H](C)[C@@](C)(O)CC	19722	0	0	0	3
2	C[C@@H](C)[C@@](C)(OC)[C@@](O)(C)C	19723	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@@H](Br)C)[C@@H](C)C	19724	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@@H](C)C)[C@@H](C)O	19725	0	0	0	8
2	C[C@@H](C)[C@@](C)([C@@H](C)C)[C@@H](C)[NH+]	19726	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@@H](C)C)[C@@H](O)C	19727	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@@H](C)C)[C@H](O)C	19728	0	0	0	8
2	C[C@@H](C)[C@@](C)([C@@H](O)C)[C@@H](C)C	19729	0	0	0	4
2	C[C@@H](C)[C@@](C)([C@@H](O)C)[C@@H](O)C	19730	0	0	0	2
2	C[C@@H](C)[C@@](C)([C@H](C)C)[C@@H](C)O	19731	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@H](C)C)[C@H](O)C	19732	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@H](C)O)[C@@H](C)C	19733	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@H](C)O)[C@](O)(C)C	19734	0	0	0	1
2	C[C@@H](C)[C@@](C)([C@H](O)C)[C@@](O)(C)C	19735	0	0	0	2
2	C[C@@H](C)[C@@](C)([C@H](O)C)[C@](O)(C)C	19736	0	0	0	18
2	C[C@@H](C)[C@@](C=O)(C(=O)O)[C@H](C)N	19737	0	0	0	1
2	C[C@@H](C)[C@@](C=O)(CC)[C@@H](C)C	19738	0	0	0	3
2	C[C@@H](C)[C@@](CC)(C(=C)[NH+])[C@@H](C)C	19739	0	0	0	1
2	C[C@@H](C)[C@@](CC)(C(=O)O)[C@@H](C)C	19740	0	0	0	1
2	C[C@@H](C)[C@@](CC)(CC)C(=N)C	19741	0	0	0	1
2	C[C@@H](C)[C@@](CC)(CC)[C@@H](C)C	19742	0	0	0	6
2	C[C@@H](C)[C@@](CC)(CC)[C@@H](O)C	19743	0	0	0	2
2	C[C@@H](C)[C@@](CC)(CC)[C@H](C)C	19744	0	0	0	3
2	C[C@@H](C)[C@@](CC)(CC)[C@H](O)C	19745	0	0	0	1
2	C[C@@H](C)[C@@](CC)(OC)[C@@](C)(C)C	19746	0	0	0	2
2	C[C@@H](C)[C@@](CC)([C@@H](C)C)[C@@H](C)C	19747	0	0	0	1
2	C[C@@H](C)[C@@](CC)([C@H](C)C)[NH+](C)C	19748	0	0	0	1
2	C[C@@H](C)[C@@](CC)(c(c)c)[C@H](C)O	19749	0	0	0	16
2	C[C@@H](C)[C@@](CC)(c(c)c)[NH+](C)C	19750	0	0	0	1
2	C[C@@H](C)[C@@](CO)(CC)[C@@H](C)C	19751	0	0	0	1
2	C[C@@H](C)[C@@](CO)(CC)[C@](C)(C)C	19752	0	0	0	2
2	C[C@@H](C)[C@@](CO)([C@@H](C)C)[C@@H](C)O	19753	0	0	0	2
2	C[C@@H](C)[C@@](CO)([C@@H](O)C)[C@@H](C)C	19754	0	0	0	2
2	C[C@@H](C)[C@@](O)(C(=O)O)[C@@H](C)O	19755	0	0	0	1
2	C[C@@H](C)[C@@](O)(C(=O)O)[C@@](O)(C)C	19756	0	0	0	1
2	C[C@@H](C)[C@@](O)(C([O-])=C)C([O-])=c	19757	0	0	0	1
2	C[C@@H](C)[C@@](O)(CC)C(=C)C	19758	0	0	0	1
2	C[C@@H](C)[C@@](O)(CC)C(=O)[O-]	19759	0	0	0	1
2	C[C@@H](C)[C@@](O)(CC)OC	19760	0	0	0	1
2	C[C@@H](C)[C@@](O)(CC)[C@@](C)(C)C	19761	0	0	0	2
2	C[C@@H](C)[C@@](O)(CC)[C@](O)(C)C	19762	0	0	0	1
2	C[C@@H](C)[C@@](O)(CO)CC	19763	0	0	0	6
2	C[C@@H](C)[C@@](O)(CO)[C@H](O)C	19764	0	0	0	1
2	C[C@@H](C)[C@@](O)(OC)[C@H](O)C	19765	0	0	0	1
2	C[C@@H](C)[C@@](O)([C@@H](C)O)[C@@](C)(C)C	19766	0	0	0	4
2	C[C@@H](C)[C@@](O)([C@H](C)C)[C@](C)(C)C	19767	0	0	0	1
2	C[C@@H](C)[C@@](O)([C@H](C)O)[C@@](C)(C)O	19768	0	0	0	4
2	C[C@@H](C)[C@@](OC)(OC)[C@H](C)C	19769	0	0	0	1
2	C[C@@H](C)[C@@](OC)(OC)[C@H](O)C	19770	0	0	0	2
2	C[C@@H](C)[C@@](OC)([C@H](C)N)N(C)C	19771	0	0	0	2
2	C[C@@H](C)[C@@](OO)([C@@H](O)O)[C@@H](C)C	19772	0	0	0	1
2	C[C@@H](C)[C@@]1(C(C)C[C@@]1(C)[NH+])[C@@H](C)O	19773	0	0	0	1
2	C[C@@H](C)[C@@]1(C)CC[C@@H]1C	19774	0	0	0	1
2	C[C@@H](C)[C@@]1(C)CC[C@@]1(O)C	19775	0	0	0	1
2	C[C@@H](C)[C@@]1(C)C[C@@H]1C	19776	0	0	0	4
2	C[C@@H](C)[C@@]1(C)C[C@H]1C	19777	0	0	0	1
2	C[C@@H](C)[C@@]1(C)O[C@H]1C	19778	0	0	0	3
2	C[C@@H](C)[C@@]1(CO)O[C@H]1C	19779	0	0	0	2
2	C[C@@H](C)[C@@]1(O[C@]1(C)C)c(c)c	19780	0	0	0	1
2	C[C@@H](C)[C@H](/C(=C)C)C(C)=C	19781	0	0	0	3
2	C[C@@H](C)[C@H](/C(=C)C)C=C	19782	0	0	0	2
2	C[C@@H](C)[C@H](/C=C)C(=C)C	19783	0	0	0	1
2	C[C@@H](C)[C@H](/C=C)[C@@H](C)C	19784	0	0	0	1
2	C[C@@H](C)[C@H](C(=C)C)CC	19785	0	0	0	2
2	C[C@@H](C)[C@H](C(=O)C)[C@@](C)(C)C	19786	0	0	0	2
2	C[C@@H](C)[C@H](C(=O)C)[C@](O)(C)C	19787	0	0	0	1
2	C[C@@H](C)[C@H](C(=O)O)[C@@H](C)C	19788	0	0	0	1
2	C[C@@H](C)[C@H](C(=O)O)[C@@H](O)C	19789	0	0	0	3
2	C[C@@H](C)[C@H](C(=O)O)[C@@H](O)O	19790	0	0	0	1
2	C[C@@H](C)[C@H](C(=O)O)[C@@](C)(c)C	19791	0	0	0	1
2	C[C@@H](C)[C@H](C(=O)O)[C@](O)(C)C	19792	0	0	0	1
2	C[C@@H](C)[C@H](C(=O)[O-])CC	19793	0	0	0	1
