rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	diff	absdiff
rxn37696	RXN-1061.r	OK	0	1	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00214[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd19486[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Palmitate[0] => (1) H2O[0] + (1) NADP[0] + (1) 16-Hydroxypalmitate[0]	1.14.-.-;1.14.13.-	1	2	-92.5800	-93.6700	-95.7900	3	1	R09451	R09451	1	29	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	10	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	1.0900	3.2100	2.1200	3.2100	-94.0133	3.2100	1	1	0	0	-1.0000	-8.0000	1.6182	0	2.1200	2.1200
rxn37706	RXN-11209.d	OK	0	1	=	(1) cpd00006[0] + (1) cpd00673[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00151[0]	(1) NADP[0] + (1) Dihydrothymine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Thymine[0]	1.3.1.2	1	1	6.3300	1.0100	18.8100	3	1	R01415	R01415	1	13	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	12	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	7.0000	-1.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	5.3200	-12.4800	-17.8000	17.8000	8.7167	17.8000	1	1	0	0	1.0000	8.0000	0.7606	0	-17.8000	17.8000
rxn37739	beta-carotene isomerase	OK	0	0	=	(1) cpd01420[0] <=> (1) cpd30771[0]	(1) beta-Carotene[0] <=> (1) 9-cis-beta-carotene[0]	5.2.1.-;5.2.1.14	5	2	0.0000	0.0000	0.0000	3	1	R10282	R10282	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	2	C;H	0	0	0	0	0	0	0	0	0	1	40	536.8820	40	4	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	22.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	1	0	0	0.0000	0.0000	0.0000	0	0.0000	0.0000
rxn37740	9-cis-beta-carotene 9',10'-cleavage dioxygenase	OK	0	0	>	(1) cpd00007[0] + (1) cpd30771[0] => (1) cpd09060[0] + (1) cpd30772[0]	(1) O2[0] + (1) 9-cis-beta-carotene[0] => (1) beta-Ionone[0] + (1) 9-cis-10'-apo-beta-carotenal[0]	1.13.11.-;1.13.11.68	1	2	-88.3600	-88.5400	-72.5000	3	1	R10557	R10557	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	40	536.8820	40	4	0	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	21.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	0.1800	-15.8600	-16.0400	16.0400	-83.1333	16.0400	1	1	0	0	0.0000	0.0000	0.8239	0	-16.0400	16.0400
rxn37741	9-cis-10'-apo-beta-carotenal cleavage dioxygenase	OK	0	0	>	(2) cpd00007[0] + (1) cpd30772[0] => (1) cpd30773[0] + (1) cpd30774[0]	(2) O2[0] + (1) 9-cis-10'-apo-beta-carotenal[0] => (1) carlactone[0] + (1) (2E,4E,6E)-7-hydroxy-4-methylhepta-2,4,6-trienal[0]	1.13.11.-;1.13.11.69	1	2	-159.7300	-186.6500	-145.9400	3	1	R10558	R10558	1	35	1	0	0.0000	2	2	4	5.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	27	376.5810	28	3	0	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.0000	1.0000	3.0000	1.0000	14.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	26.9200	-13.7900	-40.7100	40.7100	-164.1067	40.7100	1	1	0	0	0.0000	0.0000	1.7864	0	-40.7100	40.7100
rxn37796	RXN-8772.d.araexp.CPD-12045	OK	0	1	=	(1) cpd00006[0] + (1) cpd00417[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01698[0]	(1) NADP[0] + (1) L-Lyxitol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) alpha-L-Arabinose[0]	1.1.1.21	1	1	3.1400	4.5700	9.6100	3	1	R01759	R01759	1	4	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	11	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	15.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6	-1.4300	-6.4700	-5.0400	6.4700	5.7733	6.4700	1	1	0	0	1.0000	8.0000	0.3448	0	-5.0400	5.0400
rxn37797	RXN-8850.d	OK	0	0	>	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00125[0] + (1) cpd00299[0] => (1) cpd00006[0] + (1) cpd00087[0] + (1) cpd00298[0]	(1) NADPH[0] + (1) H+[0] + (1) 5-10-Methylenetetrahydrofolate[0] + (1) dUMP[0] => (1) NADP[0] + (1) Tetrahydrofolate[0] + (1) dTMP[0]	2.1.1.148	2	1	-16.4700	-15.7400	-14.1300	3	1	R06613	R06613	1	8	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	21	11	h;nadp;nadph;thf	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	4.0000	0.0000	43.0000	5.0000	17.0000	1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	2.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-0.7300	-2.3400	-1.6100	2.3400	-15.4467	2.3400	1	1	0	0	-1.0000	-8.0000	0.7809	0	-1.6100	1.6100
rxn37804	DHODase (ambiguous)	OK	0	1	>	(1) cpd00106[0] + (1) cpd00282[0] => (1) cpd00036[0] + (1) cpd00247[0]	(1) Fumarate[0] + (1) S-Dihydroorotate[0] => (1) Succinate[0] + (1) Orotate[0]	1.3.98.1	1	1	-10.2200	-12.0800	-13.6400	3	1	R01867	R01867	1	114	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	157.0000	11	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.8600	3.4200	1.5600	3.4200	-11.9800	3.4200	1	1	0	0	0.0000	0.0000	0.5819	0	1.5600	1.5600
rxn37807	RXN-9958.m.araexp.NADP_NADPH	OK	0	1	=	(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00191[0] <=> (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd00022[0]	(1) NADP[0] + (1) CoA[0] + (1) 3-Oxopropanoate[0] <=> (1) NADPH[0] + (1) CO2[0] + (1) Acetyl-CoA[0]	1.2.1.18	1	1	-8.9500	-5.9600	-5.6400	3	1	R00706	R00706	1	3	1	0	0.0000	3	3	6	6.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	23	806.0000	51	16	9	co2;coa;nadp;nadph	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	2.0000	2.0000	0.0000	0.0000	6.0000	0.0000	25.0000	-5.0000	17.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	7	-2.9900	-3.3100	-0.3200	3.3100	-6.8500	3.3100	1	1	0	0	0.0000	6.0000	1.2783	0	-0.3200	0.3200
rxn37809	3-hydroxyadipyl-CoA dehydrogenase	OK	0	1	=	(1) cpd00003[0] + (1) cpd09844[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd01507[0]	(1) NAD[0] + (1) (3S)-3-Hydroxyadipyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxoadipyl-CoA[0]	1.1.1.157;1.1.1.35	1	2	3.7600	4.4400	-2.2200	3	1	R06941	R06941	1	8	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	907.0000	58	16	9	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	6.0000	0.0000	25.0000	-5.0000	17.0000	-1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	5	-0.6800	5.9800	6.6600	6.6600	1.9933	6.6600	1	1	0	0	1.0000	4.0000	0.2361	0	6.6600	6.6600
rxn37816	2,3-dehydroadipyl-CoA hydratase	OK	0	1	=	(1) cpd09844[0] <=> (1) cpd00001[0] + (1) cpd09843[0]	(1) (3S)-3-Hydroxyadipyl-CoA[0] <=> (1) H2O[0] + (1) 5-Carboxy-2-pentenoyl-CoA[0]	4.2.1.17	4	1	2.1600	-0.1800	1.6700	3	1	R06942	R06942	1	46	1	0	0.0000	1	2	3	3.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	907.0000	58	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2	2.3400	0.4900	-1.8500	2.3400	1.2167	2.3400	1	1	0	0	0.0000	0.0000	0.3568	0	-1.8500	1.8500
rxn37861	Unsaturated acyl-CoA hydratase	OK	0	1	=	(1) cpd02691[0] <=> (1) cpd00001[0] + (1) cpd02125[0]	(1) 2-methyl-3-hydroxy-butyryl-CoA[0] <=> (1) H2O[0] + (1) Tiglyl-CoA[0]	4.2.1.17	4	1	1.6000	-1.1800	-8.1400	3	1	R04204	R04204	1	10	1	0	0.0000	1	2	3	3.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	26	864.0000	55	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2	2.7800	9.7400	6.9600	9.7400	-2.5733	9.7400	1	1	0	0	0.0000	0.0000	0.4537	0	6.9600	6.9600
rxn37869	1.1.1.34-RXN.d	OK	0	1	<	(2) cpd00006[0] + (1) cpd00010[0] + (1) cpd00332[0] <= (2) cpd00005[0] + (2) cpd00067[0] + (1) cpd00292[0]	(2) NADP[0] + (1) CoA[0] + (1) Mevalonic acid[0] <= (2) NADPH[0] + (2) H+[0] + (1) HMG-CoA[0]	1.1.1.34	1	1	1.1700	0.4800	4.5100	3	1	R02082	R02082	1	13	1	0	0.0000	3	3	6	9.0000	2.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	907.0000	58	16	9	coa;h;nadp;nadph	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	8.0000	0.0000	40.0000	-10.0000	26.0000	-2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	6	0.6900	-3.3400	-4.0300	4.0300	2.0533	4.0300	1	1	0	0	2.0000	24.0000	0.4250	0	-4.0300	4.0300
rxn37870	1.1.1.34-RXN.m	OK	0	1	<	(2) cpd00006[0] + (1) cpd00010[0] + (1) cpd00332[0] <= (2) cpd00005[0] + (2) cpd00067[0] + (1) cpd00292[0]	(2) NADP[0] + (1) CoA[0] + (1) Mevalonic acid[0] <= (2) NADPH[0] + (2) H+[0] + (1) HMG-CoA[0]	1.1.1.34	1	1	1.1700	0.4800	4.5100	3	1	R02082	R02082	1	13	1	0	0.0000	3	3	6	9.0000	2.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	907.0000	58	16	9	coa;h;nadp;nadph	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	8.0000	0.0000	40.0000	-10.0000	26.0000	-2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	6	0.6900	-3.3400	-4.0300	4.0300	2.0533	4.0300	1	1	0	0	2.0000	24.0000	0.4250	0	-4.0300	4.0300
rxn37871	1.1.1.34-RXN.n	OK	0	1	<	(2) cpd00006[0] + (1) cpd00010[0] + (1) cpd00332[0] <= (2) cpd00005[0] + (2) cpd00067[0] + (1) cpd00292[0]	(2) NADP[0] + (1) CoA[0] + (1) Mevalonic acid[0] <= (2) NADPH[0] + (2) H+[0] + (1) HMG-CoA[0]	1.1.1.34	1	1	1.1700	0.4800	4.5100	3	1	R02082	R02082	1	13	1	0	0.0000	3	3	6	9.0000	2.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	27	907.0000	58	16	9	coa;h;nadp;nadph	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	8.0000	0.0000	40.0000	-10.0000	26.0000	-2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	6.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	6	0.6900	-3.3400	-4.0300	4.0300	2.0533	4.0300	1	1	0	0	2.0000	24.0000	0.4250	0	-4.0300	4.0300
rxn37872	1.1.1.39-RXN.w	OK	0	1	>	(1) cpd00003[0] + (1) cpd00130[0] => (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00020[0]	(1) NAD[0] + (1) L-Malate[0] => (1) NADH[0] + (1) CO2[0] + (1) Pyruvate[0]	1.1.1.38;1.1.1.39	1	2	1.3200	3.1300	3.3000	3	1	R00214	R00214	1	5	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	co2;nad;nadh	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6	-1.8100	-1.9800	-0.1700	1.9800	2.5833	1.9800	1	1	0	0	0.0000	0.0000	0.7595	0	-0.1700	0.1700
rxn37873	1.1.1.8-RXN.e	OK	0	1	=	(1) cpd00003[0] + (1) cpd00080[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00095[0]	(1) NAD[0] + (1) Glycerol-3-phosphate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Glycerone-phosphate[0]	1.1.1.8;1.1.1.94	1	2	3.7600	6.1400	6.3300	3	1	R00842	R00842	1	9	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-2.3800	-2.5700	-0.1900	2.5700	5.4100	2.5700	1	1	0	0	1.0000	4.0000	0.1789	0	-0.1900	0.1900
rxn37887	1.14.13.93-RXN.e	OK	0	1	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd03624[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd11194[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (-)-ABA[0] => (1) H2O[0] + (1) NADP[0] + (1) 8'-Hydroxyabscisate[0]	1.14.13.93	1	1	-92.5800	-94.1300	-95.0300	3	1	R07202	R07202	1	11	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	12	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	8.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	1.5500	2.4500	0.9000	2.4500	-93.9133	2.4500	1	1	0	0	-1.0000	-8.0000	0.7544	0	0.9000	0.9000
