rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon
rxn19794	glucose isomerase	5.3.1.5	0.500	0.210	0.290	0.290	(1) beta-D-Glucose[0] <=> (1) D-Fructose[0]		0.000	0.000	2	6
rxn01964	L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate; L-tryptophan and glyceraldehyde-3-phosphate-forming]	4.2.1.20	-7.290	-7.580	0.290	0.290	(1) L-Serine[0] + (1) Indoleglycerol phosphate[0] <=> (1) H2O[0] + (1) L-Tryptophan[0] + (1) Glyceraldehyde3-phosphate[0]	h2o	0.000	0.000	5	11
rxn02039	11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione:NADP+ delta4-oxidoreductase	1.3.1.3	4.520	4.810	-0.290	0.290	(1) NADP[0] + (1) 5beta-Pregnane-11beta,17alpha,21-triol-3,20-dione[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Cortisol[0]	h;nadp;nadph	1.000	8.000	5	21
rxn00347	L-Aspartate ammonia-lyase	3.5.1.38;4.3.1.1	3.140	3.430	-0.290	0.290	(1) L-Aspartate[0] <=> (1) NH3[0] + (1) Fumarate[0]	nh3	0.000	4.000	3	4
rxn29994	L-aspartase	3.5.1.38;4.3.1.1	3.140	3.430	-0.290	0.290	(1) L-Aspartate[0] <=> (1) NH3[0] + (1) Fumarate[0]	nh3	0.000	4.000	3	4
rxn31096	TRYPSYN-RXN	4.2.1.20	-7.290	-7.580	0.290	0.290	(1) L-Serine[0] + (1) Indoleglycerol phosphate[0] <=> (1) H2O[0] + (1) L-Tryptophan[0] + (1) Glyceraldehyde3-phosphate[0]	h2o	0.000	0.000	5	11
rxn29936	tryptophan synthase	4.2.1.20	-7.290	-7.580	0.290	0.290	(1) L-Serine[0] + (1) Indoleglycerol phosphate[0] <=> (1) H2O[0] + (1) L-Tryptophan[0] + (1) Glyceraldehyde3-phosphate[0]	h2o	0.000	0.000	5	11
rxn33994	Tryptophan Synthase	4.2.1.20	-7.290	-7.580	0.290	0.290	(1) L-Serine[0] + (1) Indoleglycerol phosphate[0] <=> (1) H2O[0] + (1) L-Tryptophan[0] + (1) Glyceraldehyde3-phosphate[0]	h2o	0.000	0.000	5	11
rxn32990	Caffeic aldehyde:NADP+ oxidoreductase (CoA-caffeoylating)	1.2.1.44	2.930	2.640	0.290	0.290	(1) NADPH[0] + (1) H+[0] + (1) Caffeoyl-CoA[0] <=> (1) NADP[0] + (1) CoA[0] + (1) Caffeyl aldehyde[0]	coa;h;nadp;nadph	-1.000	-8.000	6	30
rxn38118	glucose isomerase	5.3.1.5	0.500	0.210	0.290	0.290	(1) beta-D-Glucose[0] <=> (1) D-Fructose[0]		0.000	0.000	2	6
rxn02070	17alpha,21-dihydroxy-5beta-pregnane-3,11,20-trione:NADP+ delta4-oxidoreductase	1.3.1.3	4.520	4.810	-0.290	0.290	(1) NADP[0] + (1) 4,5beta-Dihydrocortisone[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Cortisone[0]	h;nadp;nadph	1.000	8.000	5	21
rxn00435	Formaldehyde:formaldehyde oxidoreductase	1.2.98.1;1.2.99.4	-18.530	-18.240	-0.290	0.290	(1) H2O[0] + (2) Formaldehyde[0] => (1) Formate[0] + (1) H+[0] + (1) Methanol[0]	h;h2o	1.000	2.000	5	1
rxn00464	Bezoyl-CoA:L-ornithine N-benzoyltransferase	2.3.1.127	-14.870	-14.570	-0.300	0.300	(1) Ornithine[0] + (2) Benzoyl-CoA[0] => (2) CoA[0] + (2) H+[0] + (1) L-Ornithuric acid[0]	coa;h	2.000	2.000	5	28
rxn16494	1-(2-acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol acetylhydrolase	3.5.1.103	-2.430	-2.730	0.300	0.300	(1) H2O[0] + (1) 1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol[0] <=> (1) Acetate[0] + (1) 1-O-(2-Amino-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol[0]	h2o	0.000	2.000	4	14
rxn00578	sucrose-6F-phosphate phosphohydrolase	3.1.3.24	-3.950	-4.250	0.300	0.300	(1) H2O[0] + (1) 6-Phosphosucrose[0] => (1) Phosphate[0] + (1) Sucrose[0]	h2o;pi	0.000	0.000	4	12
rxn31919	Sucrose-phosphatase	3.1.3.24	-3.950	-4.250	0.300	0.300	(1) H2O[0] + (1) 6-Phosphosucrose[0] => (1) Phosphate[0] + (1) Sucrose[0]	h2o;pi	0.000	0.000	4	12
rxn31083	SUCROSE-PHOSPHATASE-RXN	3.1.3.24	-3.950	-4.250	0.300	0.300	(1) H2O[0] + (1) 6-Phosphosucrose[0] => (1) Phosphate[0] + (1) Sucrose[0]	h2o;pi	0.000	0.000	4	12
rxn15340	R02438		0.630	0.930	-0.300	0.300	(1) alpha-L-Rhamnose[0] <=> (1) L-Rhamnofuranose[0]		0.000	0.000	2	6
rxn15339	R02438		0.630	0.930	-0.300	0.300	(1) beta-L-Rhamnose[0] <=> (1) L-Rhamnofuranose[0]		0.000	0.000	2	6
rxn00263	D-Aspartate:oxygen oxidoreductase (deaminating)	1.4.3.1;1.4.3.15	-23.570	-23.870	0.300	0.300	(1) H2O[0] + (1) O2[0] + (1) D-Aspartate[0] => (1) NH3[0] + (1) H2O2[0] + (1) Oxaloacetate[0]	h2o;h2o2;nh3;o2	0.000	4.000	6	4
rxn05109	R07399	2.3.1.182	-10.460	-10.160	-0.300	0.300	(1) H2O[0] + (1) Pyruvate[0] + (1) Acetyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) D-Citramalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn00614	sn-Glycerol-3-phosphate:oxygen 2-oxidoreductase	1.1.3.21	-25.580	-25.880	0.300	0.300	(1) O2[0] + (1) Glycerol-3-phosphate[0] => (1) H2O2[0] + (1) Glycerone-phosphate[0]	h2o2;o2	0.000	0.000	4	3
rxn31994	-	2.3.1.182	-10.460	-10.160	-0.300	0.300	(1) H2O[0] + (1) Pyruvate[0] + (1) Acetyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) D-Citramalate[0]	coa;h;h2o	1.000	4.000	6	23
rxn19368	aspartic oxidase	1.4.3.1;1.4.3.15	-23.570	-23.870	0.300	0.300	(1) H2O[0] + (1) O2[0] + (1) D-Aspartate[0] => (1) NH3[0] + (1) H2O2[0] + (1) Oxaloacetate[0]	h2o;h2o2;nh3;o2	0.000	4.000	6	4
rxn29986	adenine deaminase	3.5.4.2	-5.300	-4.990	-0.310	0.310	(1) H2O[0] + (1) H+[0] + (1) Adenine[0] => (1) NH3[0] + (1) HYXN[0]	h;h2o;nh3	-1.000	0.000	5	5
rxn00926	Adenine aminohydrolase	3.5.4.2	-5.300	-4.990	-0.310	0.310	(1) H2O[0] + (1) H+[0] + (1) Adenine[0] => (1) NH3[0] + (1) HYXN[0]	h;h2o;nh3	-1.000	0.000	5	5
rxn33762	Xanthosine 5'-phosphate phosphohydrolase	3.1.3.5	-2.650	-2.960	0.310	0.310	(1) H2O[0] + (1) XMP[0] => (1) Phosphate[0] + (1) Xanthosine[0]	h2o;pi	0.000	0.000	4	10
rxn31106	XMPXAN-RXN	3.1.3.5	-2.650	-2.960	0.310	0.310	(1) H2O[0] + (1) XMP[0] => (1) Phosphate[0] + (1) Xanthosine[0]	h2o;pi	0.000	0.000	4	10
rxn01961	Xanthosine 5'-phosphate phosphohydrolase	3.1.3.5	-2.650	-2.960	0.310	0.310	(1) H2O[0] + (1) XMP[0] => (1) Phosphate[0] + (1) Xanthosine[0]	h2o;pi	0.000	0.000	4	10
rxn29979	5'-nucleotidase (XMP)	3.1.3.5	-2.650	-2.960	0.310	0.310	(1) H2O[0] + (1) XMP[0] => (1) Phosphate[0] + (1) Xanthosine[0]	h2o;pi	0.000	0.000	4	10
rxn39396	3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)		-2.680	-2.370	-0.310	0.310	(1) NAD[0] + (1) CoA[0] + (1) (S)-Methylmalonate semialdehyde[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-methylmalonyl-CoA[0]	coa;h;nad;nadh	1.000	12.000	6	25
rxn02667	(R)-1-Aminopropan-2-ol:NAD+ oxidoreductase	1.1.1.75	4.360	4.050	0.310	0.310	(1) NAD[0] + (1) 1-Aminopropan-2-ol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Aminoacetone[0]	h;nad;nadh	1.000	4.000	5	21
rxn00434	N6-Methyl-L-lysine:oxygen oxidoreductase (demethylating)	1.5.3.4	-15.690	-16.000	0.310	0.310	(1) H2O[0] + (1) O2[0] + (1) N6-Methyl-L-lysine[0] => (1) H2O2[0] + (1) L-Lysine[0] + (1) Formaldehyde[0]	h2o;h2o2;o2	0.000	0.000	6	7
rxn03959	2-(2-(R)-Hydroxypropylthio)ethanesulfonate dehydrogenase	1.1.1.268	4.440	4.130	0.310	0.310	(1) NAD[0] + (1) 2-(R)-Hydroxypropyl-CoM[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Oxopropyl-CoM[0]	h;nad;nadh	1.000	4.000	5	21
rxn19239	blasticidin-S deaminase	3.5.4.23	-5.050	-4.730	-0.320	0.320	(1) H2O[0] + (1) H+[0] + (1) Blasticidin S[0] => (1) NH3[0] + (1) Deaminohydroxyblasticidin S[0]	h;h2o;nh3	-1.000	0.000	5	17
rxn02694	Blasticidin-S aminohydrolase	3.5.4.23	-5.050	-4.730	-0.320	0.320	(1) H2O[0] + (1) H+[0] + (1) Blasticidin S[0] => (1) NH3[0] + (1) Deaminohydroxyblasticidin S[0]	h;h2o;nh3	-1.000	0.000	5	17
rxn00230	diphosphate:acetate phosphotransferase	2.7.2.12	6.100	5.780	0.320	0.320	(1) PPi[0] + (1) Acetate[0] <=> (1) Phosphate[0] + (1) Acetylphosphate[0]	pi;ppi	0.000	-2.000	4	2
rxn31392	R_Isocitrate_NADP__oxidoreductase__decarboxylating_	1.1.1.42	1.110	1.430	-0.320	0.320	(1) NADP[0] + (1) D-threo-Isocitric acid[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nadp;nadph	0.000	2.000	5	21
rxn19943	IDP1	1.1.1.42	1.110	1.430	-0.320	0.320	(1) NADP[0] + (1) D-threo-Isocitric acid[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nadp;nadph	0.000	2.000	5	21
rxn31222	aconitate hydratase, cytoplasmic, putative / citrate hydro-lyase/aconitase, putative	4.2.1.3	2.130	1.810	0.320	0.320	(1) Citrate[0] <=> (1) D-threo-Isocitric acid[0]		0.000	0.000	2	6
rxn19942	IDP1	1.1.1.42	1.110	1.430	-0.320	0.320	(1) NADP[0] + (1) D-threo-Isocitric acid[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nadp;nadph	0.000	2.000	5	21
rxn15022	Isocitrate:NADP+ oxidoreductase (decarboxylating)	1.1.1.42	1.110	1.430	-0.320	0.320	(1) NADP[0] + (1) D-threo-Isocitric acid[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nadp;nadph	0.000	2.000	5	21
rxn15023	Isocitrate:NADP+ oxidoreductase (decarboxylating)	1.1.1.42	1.110	1.430	-0.320	0.320	(1) NADP[0] + (1) D-erythro-Isocitric acid[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;nadp;nadph	0.000	2.000	5	21
rxn25051	IDP1	1.1.1.42;4.1.1.-	-3.330	-3.650	0.320	0.320	(1) H+[0] + (1) Oxalosuccinate[0] => (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;h	-1.000	-6.000	4	6
rxn25050	IDP1	1.1.1.42;4.1.1.-	-3.330	-3.650	0.320	0.320	(1) H+[0] + (1) Oxalosuccinate[0] => (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;h	-1.000	-6.000	4	6
rxn15172	citrate hydroxymutase	4.2.1.3	2.130	1.810	0.320	0.320	(1) Citrate[0] <=> (1) D-erythro-Isocitric acid[0]		0.000	0.000	2	6
rxn00199	oxalosuccinate carboxy-lyase (2-oxoglutarate-forming)	1.1.1.42;4.1.1.-	-3.330	-3.650	0.320	0.320	(1) H+[0] + (1) Oxalosuccinate[0] => (1) CO2[0] + (1) 2-Oxoglutarate[0]	co2;h	-1.000	-6.000	4	6
rxn15171	citrate hydroxymutase	4.2.1.3	2.130	1.810	0.320	0.320	(1) Citrate[0] <=> (1) D-threo-Isocitric acid[0]		0.000	0.000	2	6
rxn01361	(S)-dihydroorotate:NAD+ oxidoreductase	1.3.1.14;1.3.3.2	2.790	3.110	-0.320	0.320	(1) NAD[0] + (1) S-Dihydroorotate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Orotate[0]	h;nad;nadh	1.000	4.000	5	21
rxn01336	Testosterone:NAD+ 17-oxidoreductase	1.1.1.239;1.1.1.51;1.1.1.63	0.530	0.850	-0.320	0.320	(1) NAD[0] + (1) Testosterone[0] <=> (1) NADH[0] + (1) H+[0] + (1) Androstenedione[0]	h;nad;nadh	1.000	4.000	5	21
rxn31863	3-alpha (17-beta)-hydroxysteroid dehydrogenase (NAD+)	1.1.1.239;1.1.1.51;1.1.1.63	0.530	0.850	-0.320	0.320	(1) NAD[0] + (1) Testosterone[0] <=> (1) NADH[0] + (1) H+[0] + (1) Androstenedione[0]	h;nad;nadh	1.000	4.000	5	21
rxn31878	3-alpha (17-beta)-hydroxysteroid dehydrogenase (NAD+)	1.1.1.239;1.1.1.51;1.1.1.63	0.530	0.850	-0.320	0.320	(1) NAD[0] + (1) Testosterone[0] <=> (1) NADH[0] + (1) H+[0] + (1) Androstenedione[0]	h;nad;nadh	1.000	4.000	5	21
rxn27702	ALDOSE-1-EPIMERASE-RXN.d	5.1.3.3	0.000	-0.320	0.320	0.320	(1) alpha-D-Glucose[0] <=> (1) beta-D-Glucose[0]		0.000	0.000	2	6
rxn31778	Aldose 1-epimerase	5.1.3.3	0.000	-0.320	0.320	0.320	(1) alpha-D-Glucose[0] <=> (1) beta-D-Glucose[0]		0.000	0.000	2	6
rxn15280	isocitrate hydro-lyase (cis-aconitate-forming)	4.2.1.3	-0.140	0.180	-0.320	0.320	(1) D-threo-Isocitric acid[0] <=> (1) H2O[0] + (1) cis-Aconitate[0]	h2o	0.000	0.000	3	6
rxn00636	D-mannose aldose-ketose-isomerase	5.3.1.7	-0.460	-0.780	0.320	0.320	(1) D-Mannose[0] <=> (1) D-Fructose[0]		0.000	0.000	2	6
rxn15281	isocitrate hydro-lyase (cis-aconitate-forming)	4.2.1.3	-0.140	0.180	-0.320	0.320	(1) D-erythro-Isocitric acid[0] <=> (1) H2O[0] + (1) cis-Aconitate[0]	h2o	0.000	0.000	3	6
rxn32779	3'-phosphoadenylyl-sulfate sulfohydrolase;	3.6.1.9;3.6.2.2	-19.970	-19.650	-0.320	0.320	(1) H2O[0] + (1) 3-phosphoadenylylsulfate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) Sulfate[0] + (2) H+[0]	h;h2o	2.000	6.000	5	10
rxn00359	3'-phosphoadenylyl-sulfate sulfohydrolase	3.6.1.9;3.6.2.2	-19.970	-19.650	-0.320	0.320	(1) H2O[0] + (1) 3-phosphoadenylylsulfate[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) Sulfate[0] + (2) H+[0]	h;h2o	2.000	6.000	5	10
rxn37807	RXN-9958.m.araexp.NADP_NADPH	1.2.1.18	-5.960	-5.640	-0.320	0.320	(1) NADP[0] + (1) CoA[0] + (1) 3-Oxopropanoate[0] <=> (1) NADPH[0] + (1) CO2[0] + (1) Acetyl-CoA[0]	co2;coa;nadp;nadph	0.000	6.000	6	23
rxn00502	3-Oxopropanoate:NADP+ oxidoreductase (decarboxylating, CoA-acetylating)	1.2.1.18	-5.960	-5.640	-0.320	0.320	(1) NADP[0] + (1) CoA[0] + (1) 3-Oxopropanoate[0] <=> (1) NADPH[0] + (1) CO2[0] + (1) Acetyl-CoA[0]	co2;coa;nadp;nadph	0.000	6.000	6	23
rxn40142	O3-acetyl-L-serine:L-homocysteine S-(2-amino-2-carboxyethyl)transferase	2.5.1.134	-13.480	-13.160	-0.320	0.320	(1) Homocysteine[0] + (1) O-Acetyl-L-serine[0] => (1) Acetate[0] + (1) H+[0] + (1) L-Cystathionine[0]	h	1.000	2.000	5	7
rxn12191	R08558	1.1.1.-;1.1.1.1	4.140	4.460	-0.320	0.320	(1) NADP[0] + (1) Choline[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Betaine aldehyde[0]	h;nadp;nadph	1.000	8.000	5	21
rxn01026	Thymine,2-oxoglutarate:oxygen oxidoreductase (7-hydroxylating)	1.14.11.6	-105.770	-106.090	0.320	0.320	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) Thymine[0] => (1) CO2[0] + (1) Succinate[0] + (1) 5-Hydroxymethyluracil[0]	co2;o2	0.000	0.000	6	5
rxn03168	R04621	3.6.1.-	1.820	2.150	-0.330	0.330	(1) Phosphate[0] + (1) Dihydroneopterin[0] <= (1) H2O[0] + (1) Dihydroneopterin phosphate[0]	h2o;pi	0.000	0.000	4	9
rxn00297	UDP-N-acetyl-D-glucosamine 2-epimerase	5.1.3.14	-0.240	-0.570	0.330	0.330	(1) UDP-N-acetylglucosamine[0] <=> (1) UDP-N-acetyl-D-mannosamine[0]		0.000	0.000	2	17
rxn02783	(3R)-beta-leucine:NAD+ oxidoreductase(deaminating)	1.4.1.9	6.840	7.170	-0.330	0.330	(1) H2O[0] + (1) NAD[0] + (1) L-beta-Leucine[0] <=> (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) beta-Ketoisocaproate[0]	h;h2o;nad;nadh;nh3	1.000	6.000	7	21
rxn01104	2,3-bisphospho-D-glycerate 2-phosphohydrolase	3.1.3.13	-1.900	-2.230	0.330	0.330	(1) H2O[0] + (1) DPG[0] => (1) Phosphate[0] + (1) 3-Phosphoglycerate[0]	h2o;pi	0.000	-12.000	4	3
rxn22791	6-amino-6-deoxyfutalosine hydrolase	3.2.2.-;3.2.2.30	-3.370	-3.040	-0.330	0.330	(1) H2O[0] + (1) 6-amino-6-deoxyfutalosine[0] => (1) Adenine[0] + (1) Dehypoxanthine futalosine[0]	h2o	0.000	0.000	4	19
rxn16713	acetyl-CoA:dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase	2.3.1.197	-5.860	-6.190	0.330	0.330	(1) Acetyl-CoA[0] + (1) dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose[0] => (1) CoA[0] + (1) H+[0] + (1) dTDP-3-acetamido-3,6-dideoxy-alpha-D-galactopyranose[0]	coa;h	1.000	4.000	5	23
rxn00803	Maleate cis-trans-isomerase	5.2.1.1	-1.530	-1.200	-0.330	0.330	(1) Maleate[0] <=> (1) Fumarate[0]		0.000	0.000	2	4
rxn03934	R05663	1.2.1.28;1.2.1.7	-8.670	-9.000	0.330	0.330	(1) H2O[0] + (1) NADP[0] + (1) o-Tolualdehyde[0] <=> (1) NADPH[0] + (2) H+[0] + (1) o-Toluate[0]	h;h2o;nadp;nadph	2.000	10.000	6	21
rxn30142	Isocitrate dehydrogenase [NADP], mitochondrial	1.1.1.42	4.750	5.080	-0.330	0.330	(1) NADP[0] + (1) Isocitrate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn01387	Isocitrate:NADP+ oxidoreductase	1.1.1.42	4.750	5.080	-0.330	0.330	(1) NADP[0] + (1) Isocitrate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn32171	Isocitrate:NADP+ oxidoreductase	1.1.1.42	4.750	5.080	-0.330	0.330	(1) NADP[0] + (1) Isocitrate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn15545	sn-Glycerol-1-phosphate:NAD 2-oxidoreductase	1.1.1.261	4.130	4.460	-0.330	0.330	(1) NAD[0] + (1) DL-Glyceryl 1-phosphate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Glycerone-phosphate[0]	h;nad;nadh	1.000	4.000	5	21
rxn32167	Isocitrate:NADP+ oxidoreductase	1.1.1.42	4.750	5.080	-0.330	0.330	(1) NADP[0] + (1) Isocitrate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]	h;nadp;nadph	1.000	8.000	5	21
rxn15131	D-Galactose:NADP+ 1-oxidoreductase	1.1.1.120	-3.720	-4.060	0.340	0.340	(1) NADP[0] + (1) alpha-D-Galactose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Galactono-1,4-lactone[0]	h;nadp;nadph	1.000	8.000	5	21
rxn16305	9,10-epoxystearate hydrolase	3.3.2.-	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) cis-9,10-Epoxystearic acid[0] <= (1) 9,10-Dihydroxystearate[0]	h2o	0.000	0.000	3	18
rxn01116	D-Ribulose-5-phosphate 3-epimerase	5.1.3.1	-0.800	-1.140	0.340	0.340	(1) D-Ribulose5-phosphate[0] <=> (1) D-Xylulose5-phosphate[0]		0.000	0.000	2	5
rxn28146	Erythrose-4-phosphate epimerase	5.1.3.1	-0.800	-1.140	0.340	0.340	(1) D-Ribulose5-phosphate[0] <=> (1) D-Xylulose5-phosphate[0]		0.000	0.000	2	5
rxn16307	9,10-epoxystearate hydrolase	3.3.2.-	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) cis-9,10-Epoxystearic acid[0] <= (1) (9S,10S)-9,10-Dihydroxyoctadecanoate[0]	h2o	0.000	0.000	3	18
rxn21003	RXN-1065.v	3.3.2.-	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 9,10-Epoxy-18-hydroxystearate[0] <= (1) 9,10,18-Trihydroxystearate[0]	h2o	0.000	0.000	3	18
rxn04912	11,12-EET hydrolase	3.3.2.10	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 11,12-EET[0] <= (1) 11,12-DHET[0]	h2o	0.000	0.000	3	20
rxn16304	9,10-epoxy-18-hydroxystearate hydrolase	3.3.2.-	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 9,10-Epoxy-18-hydroxystearate[0] <= (1) 9,10,18-Trihydroxystearate[0]	h2o	0.000	0.000	3	18
rxn01453	(R)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase	1.1.1.36	4.300	4.640	-0.340	0.340	(1) NADP[0] + (1) (R)-3-Hydroxybutanoyl-CoA[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Acetoacetyl-CoA[0]	h;nadp;nadph	1.000	8.000	5	25
rxn04913	8,9-EET hydrolase	3.3.2.10	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 8,9-EET[0] <= (1) 8,9-DHET[0]	h2o	0.000	0.000	3	20
rxn04914	5,6-EET hydrolase	3.3.2.10	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 5,6-EET[0] <= (1) 5,6-DHET[0]	h2o	0.000	0.000	3	20
rxn04911	14,15-EET hydrolase	3.3.2.10	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 14,15-EET[0] <= (1) 14,15-DHET[0]	h2o	0.000	0.000	3	20
rxn30773	RXN-1065	3.3.2.-	6.480	6.820	-0.340	0.340	(1) H2O[0] + (1) 9,10-Epoxy-18-hydroxystearate[0] <= (1) 9,10,18-Trihydroxystearate[0]	h2o	0.000	0.000	3	18
rxn05129	R07420		-10.050	-10.390	0.340	0.340	(1) Phosphocreatine[0] => (1) Phosphate[0] + (1) Creatinine[0]	pi	0.000	0.000	3	4
rxn03267	Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase	2.3.1.14	-5.290	-5.630	0.340	0.340	(1) L-Glutamate[0] + (1) 4-Hydroxyphenylacetyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) p-Hydroxyphenylacetylglutamate[0]	coa;glu;h	1.000	4.000	5	29
rxn00542	(S)-lactate acetaldehyde-lyase (formate-forming)	4.1.2.36	5.670	5.330	0.340	0.340	(1) L-Lactate[0] <=> (1) Formate[0] + (1) Acetaldehyde[0]		0.000	0.000	3	3
rxn40138	1-O-sinapoyl-beta-D-glucose:pelargonidin-3-O-beta-D-glucoside 5-O-beta-D-glucosyltransferase		-13.730	-14.070	0.340	0.340	(1) 1-O-Sinapoyl-beta-D-glucose[0] + (1) Pelargonidin 3-glucoside[0] => (1) H+[0] + (1) Sinapate[0] + (1) Pelargonin[0]	h	1.000	2.000	5	27
rxn00617	sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase	2.7.1.142	-0.430	-0.770	0.340	0.340	(1) D-Glucose[0] + (1) Glycerol-3-phosphate[0] <=> (1) D-glucose-6-phosphate[0] + (1) Glycerol[0]		0.000	0.000	4	6
rxn00891	N-Acetyl-D-glucosamine amidohydrolase	3.5.1.33	-2.140	-1.800	-0.340	0.340	(1) H2O[0] + (1) N-Acetyl-D-glucosamine[0] <=> (1) Acetate[0] + (1) GLUM[0]	h2o	0.000	2.000	4	8
rxn20227	N-acetyl-D-glucosaminyl N-deacetylase	3.5.1.33	-2.140	-1.800	-0.340	0.340	(1) H2O[0] + (1) N-Acetyl-D-glucosamine[0] <=> (1) Acetate[0] + (1) GLUM[0]	h2o	0.000	2.000	4	8
rxn00341	N-Carbamoyl-L-aspartate amidohydrolase	3.5.1.7	-7.390	-7.730	0.340	0.340	(1) H2O[0] + (2) H+[0] + (1) N-Carbamoyl-L-aspartate[0] => (1) CO2[0] + (1) NH3[0] + (1) L-Aspartate[0]	co2;h;h2o;nh3	-2.000	-4.000	6	5
rxn36169	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	4.890	5.230	-0.340	0.340	(1) NAD[0] + (1) (-)-Citronellol[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-(-)-Citronellal[0]	h;nad;nadh	1.000	4.000	5	21
rxn03196	17alpha-Hydroxypregnenolone,hydrogen-donor:oxygen oxidoreductase (21-hydroxylating)	1.14.99.10	-94.130	-94.470	0.340	0.340	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 17alpha-Hydroxypregnenolone[0] => (1) H2O[0] + (1) NADP[0] + (1) 17alpha,21-Dihydroxypregnenolone[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21
rxn03991	nitric oxide, NADPH2:oxygen oxidoreductase	1.14.12.17	-116.790	-116.450	-0.340	0.340	(1) NADPH[0] + (2) O2[0] + (2) NO[0] => (1) NADP[0] + (1) H+[0] + (2) Nitrate[0]	h;nadp;nadph;o2	1.000	-4.000	6	21
rxn07274	6-Oxocampestanol,NADPH:brassinosteroid C22alpha-hydroxylase	1.14.13.-	-95.070	-94.720	-0.350	0.350	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 6-Oxocampestanol[0] => (1) H2O[0] + (1) NADP[0] + (1) Cathasterone[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	28
rxn33357	22alpha-Hydroxy-campest-4-en-3-one,NADPH:steroid 5alpha-reductase	1.3.1.-;1.3.99.-	-4.520	-4.170	-0.350	0.350	(1) NADPH[0] + (1) H+[0] + (1) 22alpha-Hydroxy-campest-4-en-3-one[0] <=> (1) NADP[0] + (1) 22alpha-Hydroxy-5alpha-campestan-3-one[0]	h;nadp;nadph	-1.000	-8.000	5	28
