rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel
rxn00435	Formaldehyde:formaldehyde oxidoreductase	OK	0	0	>	(1) cpd00001[0] + (2) cpd00055[0] => (1) cpd00047[0] + (1) cpd00067[0] + (1) cpd00116[0]	(1) H2O[0] + (2) Formaldehyde[0] => (1) Formate[0] + (1) H+[0] + (1) Methanol[0]	1.2.98.1;1.2.99.4	1	2	-16.2400	-18.5300	-18.2400	3	1	R00614	R00614	1	1	1	0	0.0000	2	3	5	6.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	1	45.0000	3	0	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	2.2900	2.0000	-0.2900	2.2900	-17.6700	2.2900	1	1	0	0	1.0000	2.0000	1.0354	0
rxn00436	Thiamin diphosphate phosphohydrolase	CI:1	0	0	=	(1) cpd00001[0] + (1) cpd00056[0] <=> (1) cpd00009[0] + (2) cpd00067[0] + (1) cpd00793[0]	(1) H2O[0] + (1) TPP[0] <=> (1) Phosphate[0] + (2) H+[0] + (1) Thiamine phosphate[0]	3.6.1.15	3	1	-16.1400	6.3600	-6.0900	3	1	R00615	R00615	1	3	1	0	0.0000	2	3	5	6.0000	2.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	12	423.0000	26	4	4	h;h2o;pi	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	-1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	-22.5000	-10.0500	12.4500	22.5000	-5.2900	22.5000	2	0	0	0	2.0000	6.0000	0.9763	0
rxn00437	ATP:thiamine-diphosphate phosphotransferase	OK	0	0	=	(1) cpd00002[0] + (1) cpd00056[0] <=> (1) cpd00008[0] + (1) cpd01937[0]	(1) ATP[0] + (1) TPP[0] <=> (1) ADP[0] + (1) Thiamin triphosphate[0]	2.7.4.15;2.7.6.2	2	2	0.0000	1.0500	0.3500	3	1	R00616	R00616	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	12	504.0000	31	10	8	adp;atp	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	6.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-1.0500	-0.3500	0.7000	1.0500	0.4667	1.0500	2	0	0	0	0.0000	-2.0000	0.3048	0
rxn00438	ATP:thiamin-phosphate phosphotransferase	CI:-1	0	0	>	(1) cpd00002[0] + (1) cpd00067[0] + (1) cpd00793[0] => (1) cpd00008[0] + (1) cpd00056[0]	(1) ATP[0] + (1) H+[0] + (1) Thiamine phosphate[0] => (1) ADP[0] + (1) TPP[0]	2.7.4.16	2	1	9.3300	-12.5200	-0.3100	3	1	R00617	R00617	1	90	1	0	0.0000	3	2	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	12	504.0000	31	10	8	adp;atp;h	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	21.8500	9.6400	-12.2100	21.8500	-1.1667	21.8500	2	0	0	0	-1.0000	-6.0000	0.9771	0
rxn00439	Thiamin-triphosphate phosphohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd01937[0] => (1) cpd00009[0] + (1) cpd00056[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Thiamin triphosphate[0] => (1) Phosphate[0] + (1) TPP[0] + (1) H+[0]	3.6.1.28	3	1	-6.8100	-7.2100	-6.7400	3	1	R00618	R00618	1	8	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	12	502.0000	30	4	4	h;h2o;pi	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	0.4000	-0.0700	-0.4700	0.4700	-6.9200	0.4700	2	0	0	0	1.0000	2.0000	0.3062	0
rxn00440	ATP:thiamine diphosphotransferase	OK	0	0	=	(1) cpd00002[0] + (1) cpd00305[0] <=> (1) cpd00018[0] + (1) cpd00056[0] + (1) cpd00067[0]	(1) ATP[0] + (1) Thiamin[0] <=> (1) AMP[0] + (1) TPP[0] + (1) H+[0]	2.7.6.2	2	1	-14.0300	-1.1600	-3.2800	3	1	R00619	R00619	1	2	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	12	504.0000	31	10	8	amp;atp;h	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-12.8700	-10.7500	2.1200	12.8700	-6.1567	12.8700	2	0	0	0	1.0000	-4.0000	0.5858	0
rxn00441	R00621	OK	0	0	>	(1) cpd00024[0] + (1) cpd00056[0] + (1) cpd00067[0] => (1) cpd00011[0] + (1) cpd03189[0]	(1) 2-Oxoglutarate[0] + (1) TPP[0] + (1) H+[0] => (1) CO2[0] + (1) 3-Carboxy-1-hydroxypropyl-ThPP[0]	1.2.4.2	1	1	-6.8700	-6.5600	-11.1700	3	1	R00621	R00621	1	3	1	0	0.0000	3	2	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	16	524.0000	33	4	4	co2;h	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	6.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-0.3100	4.3000	4.6100	4.6100	-8.2000	4.6100	2	0	0	0	-1.0000	-2.0000	0.8664	0
rxn00445	L-Galactono-1,4-lactone:oxygen 3-oxidoreductase	CI:-1	0	0	>	(1) cpd00007[0] + (1) cpd00820[0] => (1) cpd00025[0] + (1) cpd00059[0]	(1) O2[0] + (1) L-Galactono-1,4-lactone[0] => (1) H2O2[0] + (1) L-Ascorbate[0]	1.3.3.12	1	1	-15.1000	-32.0000	-24.6500	3	1	R00643	R00643	1	2	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	178.0000	12	2	0	h2o2;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	16.9000	9.5500	-7.3500	16.9000	-23.9167	16.9000	3	0	1	0	0.0000	0.0000	1.0685	0
rxn00448	R00646	CI:1	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00059[0] => (3) cpd00067[0] + (1) cpd00180[0] + (1) cpd01138[0]	(1) H2O[0] + (1) O2[0] + (1) L-Ascorbate[0] => (3) H+[0] + (1) Oxalate[0] + (1) Threonate[0]	1.13.11.13	1	1	-137.7300	-120.4600	-127.4300	3	1	R00646	R00646	1	1	1	0	0.0000	3	3	6	8.0000	3.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	175.0000	12	1	0	h;h2o;o2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	3.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	-17.2700	-10.3000	6.9700	17.2700	-128.5400	17.2700	3	0	1	0	3.0000	8.0000	1.2171	0
rxn00449	R00647	CI:1	0	0	=	(1) cpd00059[0] <=> (1) cpd02098[0]	(1) L-Ascorbate[0] <=> (1) L-xylo-Hexulonolactone[0]	1.1.3.8	1	1	-11.8500	0.0000	-0.0000	3	1	R00647	R00647	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	176.0000	12	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-11.8500	-11.8500	0.0000	11.8500	-3.9500	11.8500	3	0	1	0	0.0000	0.0000	0.0000	0
rxn00450	L-Methionine:oxygen oxidoreductase (deaminating)	OK	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00060[0] => (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00869[0]	(1) H2O[0] + (1) O2[0] + (1) L-Methionine[0] => (1) NH3[0] + (1) H2O2[0] + (1) 4-methylthio 2-oxobutyrate[0]	1.4.3.2	1	1	-23.0200	-25.5200	-25.6700	3	1	R00648	R00648	1	2	1	0	0.0000	3	3	6	6.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	5	149.0000	9	0	0	h2o;h2o2;nh3;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	2.5000	2.6500	0.1500	2.6500	-24.7367	2.6500	1	1	0	0	0.0000	2.0000	1.1239	0
rxn00451	S-Adenosyl-L-methionine:L-methionine S-methyltransferase	OK	0	0	=	(1) cpd00017[0] + (1) cpd00060[0] <=> (1) cpd00019[0] + (1) cpd02027[0]	(1) S-Adenosyl-L-methionine[0] + (1) L-Methionine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) S-Methyl-L-methionine[0]	2.1.1.12	2	1	-0.0000	-0.1600	9.1200	3	1	R00649	R00649	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	15	399.0000	27	6	4	sah;sam	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.1600	-9.1200	-9.2800	9.2800	2.9867	9.2800	1	1	0	0	0.0000	0.0000	0.6782	0
rxn00452	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase	OK	0	0	=	(1) cpd00017[0] + (1) cpd00135[0] <=> (1) cpd00019[0] + (1) cpd00060[0] + (1) cpd00067[0]	(1) S-Adenosyl-L-methionine[0] + (1) Homocysteine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) L-Methionine[0] + (1) H+[0]	2.1.1.10	2	1	-13.1500	-0.2400	-1.6500	3	1	R00650	R00650	1	1	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	15	399.0000	27	6	4	h;sah;sam	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1	-12.9100	-11.5000	1.4100	12.9100	-5.0133	12.9100	1	1	0	0	1.0000	0.0000	23900.5737	1
rxn00453	O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase	OK	0	0	>	(1) cpd00324[0] + (1) cpd00790[0] => (1) cpd00029[0] + (1) cpd00060[0] + (1) cpd00067[0]	(1) MTTL[0] + (1) O-Acetyl-L-homoserine[0] => (1) Acetate[0] + (1) L-Methionine[0] + (1) H+[0]	2.5.1.49;4.2.99.10	2;4	2	-9.3600	-13.6400	-23.2000	3	1	R00651	R00651	1	3	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	6	161.0000	11	0	0	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	4	4.2800	13.8400	9.5600	13.8400	-15.4000	13.8400	1	1	0	0	1.0000	2.0000	0.7212	0
rxn00454	L-Methionine:glyoxylate aminotransferase	OK	0	0	=	(1) cpd00040[0] + (1) cpd00060[0] <=> (1) cpd00033[0] + (1) cpd00869[0]	(1) Glyoxalate[0] + (1) L-Methionine[0] <=> (1) Glycine[0] + (1) 4-methylthio 2-oxobutyrate[0]	2.6.1.73	2	1	-1.4600	-4.5500	-5.5400	3	1	R00652	R00652	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	5	149.0000	9	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	3.0900	4.0800	0.9900	4.0800	-3.8500	4.0800	1	1	0	0	0.0000	0.0000	0.5998	0
rxn00455	N-Formyl-L-methionine amidohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd02012[0] => (1) cpd00047[0] + (1) cpd00060[0]	(1) H2O[0] + (1) N-Formyl-L-methionine[0] => (1) Formate[0] + (1) L-Methionine[0]	3.5.1.31	3	1	0.7400	-5.2800	-3.4900	3	1	R00653	R00653	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	6	176.0000	11	0	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	6.0200	4.2300	-1.7900	6.0200	-2.6767	6.0200	1	1	0	0	0.0000	0.0000	1.3764	0
rxn00456	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	OK	0	0	>	(1) cpd00001[0] + (1) cpd00060[0] => (1) cpd00013[0] + (1) cpd00094[0] + (1) cpd00324[0]	(1) H2O[0] + (1) L-Methionine[0] => (1) NH3[0] + (1) 2-Oxobutyrate[0] + (1) MTTL[0]	4.4.1.11	4	1	-1.8300	-2.2300	5.9200	3	1	R00654	R00654	1	7	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	5	149.0000	9	0	0	h2o;nh3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	2	0.4000	-7.7500	-8.1500	8.1500	0.6200	8.1500	1	1	0	0	0.0000	2.0000	1.1057	0
rxn00457	methionine racemase	OK	0	0	=	(1) cpd00060[0] <=> (1) cpd00637[0]	(1) L-Methionine[0] <=> (1) D-Methionine[0]	5.1.1.2	5	1	0.0000	-0.6400	-2.4500	3	1	R00655	R00655	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	5	149.0000	9	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.6400	2.4500	1.8100	2.4500	-1.0300	2.4500	1	1	0	0	0.0000	0.0000	0.3001	0
