rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_err	sentinel	kegg_bad
rxn21936	RGP1	OK	0	1	=	(1) cpd19365[0] <=> (1) cpd00691[0]	(1) UDP-L-arabinofuranose[0] <=> (1) UDP-L-arabinose[0]	5.4.99.30	5	1	1.56	-0.63	-0.79	3	1	R09009	R09009	1	65	1	0	0.0	1	1	2	2.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	14	536.0	34	6	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2.19	2.35	0.16	2.35	0.0466666666666666	2.35	0.31668775107588465	False	False
rxn21970	RXN-11587.c	OK	0	0	=	(1) cpd00017[0] + (1) cpd16290[0] <=> (1) cpd00019[0] + (1) cpd16291[0]	(1) S-Adenosyl-L-methionine[0] + (1) Farnesoic acid[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) Methyl farnesoate[0]	2.1.1.-;2.1.1.325	2	2	-5.33	10.59	-0.79	3	0	R09009		0	65	1	0	0.0	2	2	4	4.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	16	399.0	27	6	4	sah;sam	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-15.92	-4.54	11.38	15.92	1.49	15.92	23900.57365734567	True	True
rxn21985	citrate:serine ligase	OK	0	0	>	(1) cpd00002[0] + (1) cpd00054[0] + (1) cpd00137[0] => (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd23476[0]	(1) ATP[0] + (1) L-Serine[0] + (1) Citrate[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) O-citryl-L-serine[0]		none	0	-25.16	-3.5	-0.79	3	0	R09009		0	65	1	0	0.0	3	4	7	7.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0	31	6	4	amp;atp;h;ppi	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	-21.66	-24.37	-2.71	24.37	-9.816666666666666	24.37	0.8002181335174955	False	True
rxn21986	O-citryl-L-serine decarboxylase	OK	0	0	>	(1) cpd00067[0] + (1) cpd23476[0] => (1) cpd00011[0] + (1) cpd23477[0]	(1) H+[0] + (1) O-citryl-L-serine[0] => (1) CO2[0] + (1) O-citryl-ethanolamine[0]		none	0	-3.09	-4.23	-0.79	3	0	R09009		0	65	1	0	0.0	2	2	4	4.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	9	279.0	19	0	0	co2;h	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1.1400000000000006	-2.3	-3.4400000000000004	3.4400000000000004	-2.703333333333333	3.4400000000000004	0.7503480305362314	False	True
rxn21987	citrate:ethanolamine ligase	OK	0	0	>	(1) cpd00002[0] + (1) cpd00137[0] + (1) cpd00162[0] => (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd23477[0]	(1) ATP[0] + (1) Citrate[0] + (1) Aminoethanol[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) O-citryl-ethanolamine[0]		none	0	-25.16	-5.21	-0.79	3	0	R09009		0	65	1	0	0.0	3	4	7	7.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	504.0	31	6	4	amp;atp;h;ppi	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	-19.95	-24.37	-4.42	24.37	-10.386666666666668	24.37	0.9390779504317563	False	True
rxn21988	O-citryl-ethanolamine:diaminobutyrate ligase	OK	0	0	>	(1) cpd00002[0] + (1) cpd02095[0] + (1) cpd23477[0] => (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd23478[0]	(1) ATP[0] + (1) L-2,4-Diaminobutyrate[0] + (1) O-citryl-ethanolamine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) diaminobutyryl-citryl-ethanolamine[0]		none	0	-26.84	-8.82	-0.79	3	0	R09009		0	65	1	0	0.0	3	4	7	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	12	504.0	31	6	4	amp;atp;h;ppi	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0	0.0	8.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-18.02	-26.05	-8.030000000000001	26.05	-12.15	26.05	0.4275260427592052	False	True
rxn21989	alpha-ketoglutaryl-diaminobutyryl-citryl-ethanolamine synthetase	OK	0	0	>	(1) cpd00002[0] + (1) cpd00024[0] + (1) cpd23478[0] => (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd23479[0]	(1) ATP[0] + (1) 2-Oxoglutarate[0] + (1) diaminobutyryl-citryl-ethanolamine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) alpha-ketoglutaryl-diaminobutyryl-citryl-ethanolamine[0]		none	0	-22.21	-4.14	-0.79	3	0	R09009		0	65	1	0	0.0	3	4	7	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	17	504.0	32	7	4	amp;atp;h;ppi	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	10.0	0.0	8.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	-18.07	-21.42	-3.35	21.42	-9.046666666666669	21.42	1.479228843246524	False	True
rxn21990	diaminobutyryl-citryl-ethanolamino-alpha-ketoglutarate synthetase	OK	0	0	>	(1) cpd00002[0] + (1) cpd00024[0] + (1) cpd23478[0] => (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd23480[0]	(1) ATP[0] + (1) 2-Oxoglutarate[0] + (1) diaminobutyryl-citryl-ethanolamine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) diaminobutyryl-citryl-ethanolamino-alpha-ketoglutarate[0]		none	0	-22.21	-4.13	-0.79	3	0	R09009		0	65	1	0	0.0	3	4	7	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	17	504.0	32	7	4	amp;atp;h;ppi	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	10.0	0.0	8.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	-1.0	2.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	-18.08	-21.42	-3.34	21.42	-9.043333333333331	21.42	1.479228843246524	False	True
rxn21993	chondroitin-sulfate-ABC exolyase	MI:C:14/H:19/N:1/O:14/S:1|CI:-2	0	0	>	 => (1) cpd02957[0]	 => (1) 4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate[0]	4.2.2.21	4	1	-478.4	-356.31	-0.79	3	0	R09009		0	65	1	0	0.0	0	1	1	1.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	14	457.0	30	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	8	-122.08999999999996	-477.61	-355.52	477.61	-278.5	477.61	16900.257722867336	True	True
rxn22000	farnesylcysteine lyase	CI:1	0	1	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd20939[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd00084[0] + (1) cpd02188[0]	(1) H2O[0] + (1) O2[0] + (1) Farnesylcysteine[0] => (1) H2O2[0] + (1) H+[0] + (1) L-Cysteine[0] + (1) 2-trans,6-trans-Farnesal[0]	1.8.3.5;1.8.3.6	1	2	-31.89	-16.82	-13.35	3	1	R09562	R09562	1	2	1	0	0.0	3	4	7	7.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	18	325.0	22	0	0	h;h2o;h2o2;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	-15.07	-18.54	-3.4700000000000006	18.54	-20.686666666666667	18.54	1.5552686566679408	False	False
rxn22022	RXN-11655.c	OK	0	0	=	(1) cpd00067[0] + (1) cpd08145[0] + (1) cpd28293[0] <=> (1) cpd00014[0] + (1) cpd23497[0]	(1) H+[0] + (1) Indolebutyric acid[0] + (1) UDP-GLUCOSE[0] <=> (1) UDP[0] + (1) IBA-Glc[0]	2.4.1.-	2	1	-2.67	-0.74	-13.82	3	0	R00011;R01555;R07516		0	112	3	1	84.309	3	2	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	18	566.0	36	10	6	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-1.93	11.15	13.08	13.08	-5.743333333333333	13.08	0.514506833044696	False	True
rxn22024	RXN-11656.c	CI:2	0	0	>	(2) cpd23496[0] => (2) cpd00067[0] + (1) cpd23498[0]	(2) 3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol[0] => (2) H+[0] + (1) 14'-(3,4-dihydroxy-5'-alkenyl) phenyl-3-[9'E,11' E,13' Z-pentacatrienl]catechol[0]		none	0	-23.22	-11.84	-13.82	3	0	R00011;R01555;R07516		0	112	3	1	84.309	1	2	3	5.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	42	626.0	46	3	3	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	-11.38	-9.4	1.9800000000000004	11.38	-16.293333333333333	11.38	0.4212083082743992	False	True
rxn22026	RXN-11658.c	OK	0	0	>	(1) cpd00599[0] + (1) cpd28293[0] => (1) cpd00014[0] + (1) cpd23500[0]	(1) SALC[0] + (1) UDP-GLUCOSE[0] => (1) UDP[0] + (1) 2-O-beta-glucopyranosylsalicylic acid[0]	2.4.1.-	2	1	-1.7	-13.17	-13.82	3	0	R00011;R01555;R07516		0	112	3	1	84.309	2	2	4	4.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	15	566.0	36	8	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	13.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	11.47	12.12	0.6500000000000004	12.12	-9.563333333333333	12.12	0.9852525030601443	False	True
rxn22028	RXN-11659.c	OK	0	0	=	(1) cpd00067[0] + (1) cpd00599[0] + (1) cpd28293[0] <=> (1) cpd00014[0] + (1) cpd23501[0]	(1) H+[0] + (1) SALC[0] + (1) UDP-GLUCOSE[0] <=> (1) UDP[0] + (1) 2-hydroxybenzoic acid glucose ester[0]	2.4.1.-	2	1	-2.67	-0.74	-13.82	3	0	R00011;R01555;R07516		0	112	3	1	84.309	3	2	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	15	566.0	36	8	4	h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-1.93	11.15	13.08	13.08	-5.743333333333333	13.08	0.514506833044696	False	True
