rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff
rxn02971	5-oxo-2,5-dihydrofuran-2-acetate delta3-delat2-isomerase	OK	0	0	=	(1) cpd02536[0] <=> (1) cpd02255[0]	(1) Muconolactone[0] <=> (1) 3-oxoadipate-enol-lactone[0]	5.3.3.4	5	1	3.13	-4.09	1.76	3	1	R04260	R04260	1	1	1	0	0.0	1	1	2	2.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	141.0	10	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.22	1.3699999999999999	-5.85	7.22	0.26666666666666666	7.22
rxn02972	7alpha-Hydroxycholesterol:NAD+ 3-oxidoreductase	OK	0	0	=	(1) cpd00003[0] + (1) cpd02262[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd03238[0]	(1) NAD[0] + (1) 7alpha-Hydroxycholesterol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 7alpha-Hydroxycholest-4-en-3-one[0]	1.1.1.181	1	1	0.75	-0.28	5.6	3	1	R04263	R04263	1	2	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	27	663.0	44	18	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1.03	-4.85	-5.88	5.88	2.023333333333333	5.88
rxn02973	Cholest-5-ene-3beta,7alpha-diol:NAD+ 3-oxidoreductase	OK	0	0	=	(1) cpd00006[0] + (1) cpd02262[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03238[0]	(1) NADP[0] + (1) 7alpha-Hydroxycholesterol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 7alpha-Hydroxycholest-4-en-3-one[0]	1.1.1.181	1	1	0.75	-0.28	5.02	3	1	R04264	R04264	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	27	742.0	48	18	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1.03	-4.27	-5.3	5.3	1.8299999999999998	5.3
rxn02974	R04265	OK	0	0	=	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02638[0] <=> (1) cpd00006[0] + (1) cpd02264[0]	(1) NADPH[0] + (1) H+[0] + (1) CDP-4-dehydro-3,6-dideoxy-D-glucose[0] <=> (1) NADP[0] + (1) CDPparatose[0]	1.-.-.-;1.1.1.342	1	2	-2.3	0.28	3.12	3	1	R04265	R04265	1	1	1	0	0.0	3	2	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	16	7	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	2.0	-2.0	0.0	0.0	2.0	0.0	23.0	5.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	-2.58	-5.42	-2.84	5.42	0.36666666666666686	5.42
rxn02975	CDP-3,6-dideoxy-D-glucose 2-epimerase	OK	0	0	=	(1) cpd02264[0] <=> (1) cpd02265[0]	(1) CDPparatose[0] <=> (1) CDPtyvelose[0]	5.1.3.10	5	1	0.0	0.0	-0.16	3	1	R04266	R04266	1	1	1	0	0.0	1	1	2	2.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	15	531.0	34	6	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.16	0.16	0.16	-0.05333333333333334	0.16
rxn02976	R04269	OK	0	0	=	(1) cpd00024[0] + (1) cpd02273[0] <=> (1) cpd00023[0] + (1) cpd03591[0]	(1) 2-Oxoglutarate[0] + (1) L-threo-3-Methylaspartate[0] <=> (1) L-Glutamate[0] + (1) Methyloxaloacetate[0]		none	0	0.0	-1.82	0.86	3	1	R04269	R04269	1	1	1	0	0.0	2	2	4	4.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	146.0	10	0	0	glu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.82	-0.86	-2.68	2.68	-0.32	2.68
rxn02977	2-alpha-L-FUcopyranosyl-beta-D-galactoside fucohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd02860[0] => (1) cpd00751[0] + (1) cpd02274[0]	(1) H2O[0] + (1) Methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside[0] => (1) L-Fucose[0] + (1) Methyl beta-D-galactoside[0]	3.2.1.63	3	1	-3.11	-3.04	2.0	3	1	R04270	R04270	1	7	1	0	0.0	2	2	4	4.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	13	340.0	23	4	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-0.06999999999999984	-5.109999999999999	-5.04	5.109999999999999	-1.3833333333333335	5.109999999999999
rxn02978	N-Hydroxy-4-acetylaminobiphenyl:N-hydroxy-4-aminobiphenyl O-acetyltransferase	OK	0	0	=	(1) cpd02525[0] <=> (1) cpd02275[0]	(1) N-Hydroxy-4-acetylaminobiphenyl[0] <=> (1) N-Acetoxy-4-aminobiphenyl[0]	2.3.1.56	2	1	-5.0	-29.5		2	1		R04271	1	0	0	0		1	1	2	2.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	14	227.0	17	4	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	24.5					
rxn02979	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	CI:1	0	0	?	(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd02289[0] <=> (2) cpd00001[0] + (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd00067[0] + (1) cpd03501[0]	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) cis-3,4-Leucopelargonidin[0] <=> (2) H2O[0] + (1) CO2[0] + (1) Succinate[0] + (1) H+[0] + (1) Pelargonidin[0]	1.14.11.-;1.14.11.19	1	2		-103.27	-104.19	2	1	R04276	R04276	1	1	1	0	0.0	3	5	8	9.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	15	290.0	21	6	3	co2;h;h2o;o2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	18.0	-6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	-4.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4			0.9200000000000017			
rxn02980	2-pyrone-4,6-dicarboxylate lactonohydrolase	OK	0	0	<	(1) cpd00001[0] + (1) cpd02304[0] <= (1) cpd00067[0] + (1) cpd02717[0]	(1) H2O[0] + (1) 2-Pyrone-4,6-dicarboxylate[0] <= (1) H+[0] + (1) 4-Carboxy-2-hydroxyhexa-2,4-dienedioate[0]	3.1.1.57	3	1	10.24	-57.42	-40.3	3	1	R04277	R04277	1	6	1	0	0.0	2	2	4	4.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	7	199.0	14	1	1	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	-5.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	67.66	50.54	-17.120000000000005	67.66	-29.159999999999997	67.66
rxn02981	2-hydroxy-2-hydropyrone-4,6-dicarboxylate:NAD+ 6-oxidoreductase	OK	0	0	=	(1) cpd00003[0] + (1) cpd03183[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02304[0]	(1) NAD[0] + (1) 2-Hydroxy-2-hydropyrone-4,6-dicarboxylate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	1.1.1.312;1.2.1.45	1	2	-3.55	61.68	30.63	3	1	R04278	R04278	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0	44	12	6	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	20.0	0.0	9.0	-1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-65.23	-34.18	31.05	65.23	29.58666666666667	65.23
rxn02982	4-carboxy-2-hydroxymuconate semialdehyde hemiacetal:NADP+ 2-oxidoreductase	OK	0	0	=	(1) cpd00006[0] + (1) cpd03183[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02304[0]	(1) NADP[0] + (1) 2-Hydroxy-2-hydropyrone-4,6-dicarboxylate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	1.1.1.312;1.2.1.45	1	2	-3.55	61.68	30.05	3	1	R04279	R04279	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	12	6	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	20.0	0.0	9.0	-1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-65.23	-33.6	31.63	65.23	29.393333333333334	65.23
rxn02983	3-O-Methylgallate:oxygen 4,5-oxidoreductase (decyclizing)	OK	0	0	>	(1) cpd00007[0] + (1) cpd03335[0] => (1) cpd00067[0] + (1) cpd00116[0] + (1) cpd02304[0]	(1) O2[0] + (1) 3-O-Methylgallate[0] => (1) H+[0] + (1) Methanol[0] + (1) 2-Pyrone-4,6-dicarboxylate[0]	1.13.11.8	1	1	-104.86	-5.87	-57.01	3	1	R04280	R04280	1	2	1	0	0.0	2	3	5	5.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	8	183.0	13	2	2	h;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	-1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	3.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-98.99	-47.85	51.14	98.99	-55.913333333333334	98.99
rxn02985	6-Lactoyl-5,6,7,8-tetrahydropterin:NADP+ 2'-oxidoreductase	OK	0	0	=	(1) cpd00006[0] + (1) cpd02608[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02315[0]	(1) NADP[0] + (1) 6-Lactoyl-5,6,7,8-tetrahydropterin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 6-Pyruvoyltetrahydropterin[0]	1.1.1.153;1.1.1.220	1	2	6.22		1.73	2	1	R04285	R04285	1	1	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	14	7	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	23.0	-5.0	13.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	-1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5		4.49				
rxn02987	3-Hydroxy-3-(4-methylpent-3-en-1-yl)-glutaryl-CoA-lyase	MI:O:-1	0	0	<	(1) cpd00001[0] + (1) cpd02849[0] <= (1) cpd00029[0] + (1) cpd02316[0]	(1) H2O[0] + (1) 3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA[0] <= (1) Acetate[0] + (1) 7-Methyl-3-oxooctanoyl-CoA[0]	4.1.3.26	4	1	34.06	39.34		2	0	R04286		0	2	1	0	0.0	2	2	4	4.0	1.0	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	32	975.0	63	6	4	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	4.0	0.0	10.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	-1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3	-5.280000000000001					
rxn02988	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)	OK	0	0	<	(2) cpd00001[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd02333[0] <= (1) cpd00095[0] + (1) cpd03470[0]	(2) H2O[0] + (1) Phosphate[0] + (1) H+[0] + (1) Quinolinate[0] <= (1) Glycerone-phosphate[0] + (1) Iminoaspartate[0]	2.5.1.72	2	1	9.49	51.41	76.6	3	1	R04292	R04292	1	3	1	0	0.0	4	2	6	7.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	7	169.0	12	1	1	h;h2o;pi	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	-5.0	1.0	-1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	-41.919999999999995	-67.11	-25.189999999999998	67.11	45.833333333333336	67.11
rxn02989	R04293	OK	0	0	<	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd02333[0] <= (1) cpd02692[0]	(1) H2O[0] + (1) H+[0] + (1) Quinolinate[0] <= (1) 2-Amino-3-carboxymuconate semialdehyde[0]		none	0	30.67	37.0	39.94	3	1	R04293	R04293	1	2	1	0	0.0	3	1	4	4.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	7	183.0	13	1	1	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	5.0	-5.0	1.0	-1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	-6.329999999999998	-9.269999999999996	-2.9399999999999977	9.269999999999996	35.87	9.269999999999996
rxn02990	(S)-4-Amino-5-oxopentanoate:NADP+ 5-oxidoreductase	OK	0	0	<	(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd02345[0] <= (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03413[0]	(1) NADP[0] + (1) Phosphate[0] + (1) L-Glutamate1-semialdehyde[0] <= (1) NADPH[0] + (1) H+[0] + (1) L-Glutamyl 1-phosphate[0]	1.2.1.41	1	1	-9.89	1.72		2	0	R04293		0	2	1	0	0.0	3	3	6	6.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	10	5	h;nadp;nadph;pi	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	1.0	-1.0	2.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-11.610000000000001					
rxn02991	UDPglucose:(S)-4-hydroxymandelonitrile beta-D-glucosyltransferase	OK	0	0	=	(1) cpd00026[0] + (1) cpd02346[0] <=> (1) cpd00014[0] + (1) cpd03062[0]	(1) UDP-glucose[0] + (1) (S)-4-Hydroxymandelonitrile[0] <=> (1) UDP[0] + (1) Dhurrin[0]	2.4.1.85	2	1	-1.7		-8.04	2	1	R04296	R04296	1	1	1	0	0.0	2	2	4	4.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	15	564.0	36	8	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	15.0	-1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2		6.339999999999999				
rxn02992	1,2,3,5-Tetrahydroxybenzene:1,2,3-trihydroxybenzene hydroxytransferase	OK	0	0	=	(1) cpd00813[0] <=> (1) cpd01473[0]	(1) Pyrogallol[0] <=> (1) Phloroglucinol[0]	1.97.1.2	1	1	0.0	0.0		2	1		R04297	1	0	0	0		1	1	2	2.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	126.0	9	2	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0					
rxn02993	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	OK	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd02357[0] => (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd02500[0]	(1) H2O[0] + (1) O2[0] + (1) Dopamine[0] => (1) NH3[0] + (1) H2O2[0] + (1) Protocatechuatealdehyde[0]	1.4.3.21;1.4.3.4;1.4.3.6;1.4.9.2;1.4.99.4	1	5	-24.02	-22.58	-16.69	3	1	R04300	R04300	1	3	1	0	0.0	3	3	6	6.0	1.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	8	154.0	11	2	2	h2o;h2o2;nh3;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	-1.4400000000000013	-7.329999999999998	-5.889999999999997	7.329999999999998	-21.096666666666664	7.329999999999998
