rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn16898	(S)-tetrahydrocolumbamine oxidase (methylenedioxy-bridge-forming)	1.14.21.5	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd02545[0] => (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd02117[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Isocorypalmine[0] => (2) H2O[0] + (1) NADP[0] + (1) (S)-Canadine[0]	-115.070	-114.390	69.060	184.130	184.130	7	8.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	19	9	5	0
rxn16895	(S)-cheilanthifoline,NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)	1.14.21.1	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd03079[0] => (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd03080[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (S)-Cheilanthifoline[0] => (2) H2O[0] + (1) NADP[0] + (1) Stylopine[0]	-115.070	-114.390	69.060	184.130	184.130	7	8.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	21	9	5	0
rxn17124	(S)-scoulerine,NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)	1.14.21.2	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01427[0] => (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd03079[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (S)-Scoulerine[0] => (2) H2O[0] + (1) NADP[0] + (1) (S)-Cheilanthifoline[0]	-115.070	-114.320	67.180	182.250	182.250	7	8.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	19	9	5	0
rxn07478	R07663	1.14.13.-	CI:-4	(1) cpd00007[0] + (4) cpd00067[0] + (2) cpd04078[0] => (2) cpd00081[0] + (2) cpd01042[0]	(1) O2[0] + (4) H+[0] + (2) Tosylate[0] => (2) Sulfite[0] + (2) p-Cresol[0]	-53.600	49.200	-132.720	181.920	181.920	5	11.000	171.000	7	C;H;O;S	h;o2	1	0.000	1	0	2	2	2	0
rxn07500	R07686		CI:-4	(1) cpd00007[0] + (4) cpd00067[0] + (2) cpd14918[0] => (2) cpd00081[0] + (2) cpd00479[0]	(1) O2[0] + (4) H+[0] + (2) 5-Sulfosalicylate[0] => (2) Sulfite[0] + (2) Gentisate[0]	-53.600	49.970	-129.280	179.250	179.250	5	11.000	216.000	7	C;H;O;S	h;o2	1	0.000	1	0	2	2	2	0
rxn15987	Geranylgeranyl diphosphate-lyase (fusicocca-2,10(14)-diene-forming)	4.2.3.43	OK	(1) cpd00289[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd19496[0]	(1) Geranylgeranyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Fusicocca-2,10(14)-diene[0]	-62.430	-214.940	-36.340	178.600	178.600	4	4.000	448.000	20	C;H;O;P	h;ppi	1	0.000	1	0	3	0	1	0
rxn16558	squalene mutase (cyclizing, dammara-20,24-diene-forming)	5.4.99.37	OK	(1) cpd00559[0] => (1) cpd21076[0]	(1) Supraene[0] => (1) Dammara-20,24-diene[0]	-92.480	-189.340	-11.470	177.870	177.870	2	2.000	410.000	30	C;H		1	0.000	1	0	4	0	1	0
rxn16547	(S)-squalene-2,3-epoxide hydro-lyase (dammarenediol-II forming)	4.2.1.125	OK	(1) cpd21072[0] <= (1) cpd00001[0] + (1) cpd00776[0]	(1) Dammarenediol II[0] <= (1) H2O[0] + (1) Squalene 2,3-oxide[0]	97.540	188.110	11.680	176.430	176.430	3	3.000	444.000	30	C;H;O	h2o	1	0.000	1	0	5	0	4	0
rxn16734	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, avermitilol-forming)	4.2.3.96	OK	(1) cpd00001[0] + (1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21414[0]	(1) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Avermitilol[0]	-58.990	-188.210	-14.770	173.440	173.440	5	5.000	380.000	15	C;H;O;P	h;h2o;ppi	1	0.000	1	0	3	0	2	0
rxn04179	Geranylgeranyl-diphosphate diphosphate-lyase (cyclizing, taxadiene forming)	4.2.3.17	OK	(1) cpd00289[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd08692[0]	(1) Geranylgeranyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Taxa-4,11-diene[0]	-81.880	-210.280	-39.210	171.070	171.070	4	4.000	448.000	20	C;H;O;P	h;ppi	1	0.000	1	0	3	0	1	0
rxn16534	(S)-2,3-epoxysqualene mutase (cyclizing, cucurbitadienol-forming)	5.4.99.33	OK	(1) cpd00776[0] => (1) cpd21062[0]	(1) Squalene 2,3-oxide[0] => (1) Cucurbitadienol[0]	-95.390	-196.480	-27.990	168.490	168.490	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn20025	oxidosqualene-lanosterol cyclase	5.4.99.7	OK	(1) cpd00776[0] => (1) cpd01188[0]	(1) Squalene 2,3-oxide[0] => (1) Lanosterol[0]	-86.570	-198.100	-31.320	166.780	166.780	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn20024	oxidosqualene-lanosterol cyclase	5.4.99.7	OK	(1) cpd00776[0] => (1) cpd01188[0]	(1) Squalene 2,3-oxide[0] => (1) Lanosterol[0]	-86.570	-198.100	-31.320	166.780	166.780	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn02290	(S)-2,3-Epoxysqualene mutase (cyclizing, lanosterol-forming)	5.4.99.7	OK	(1) cpd00776[0] => (1) cpd01188[0]	(1) Squalene 2,3-oxide[0] => (1) Lanosterol[0]	-86.570	-198.100	-31.320	166.780	166.780	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn40117	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, Delta6-protoilludene-forming)	4.2.3.135	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd31126[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Delta6-Protoilludene[0]	-65.600	-202.140	-35.430	166.710	166.710	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	3	0	1	0
rxn11887	R08376		OK	(1) cpd00776[0] => (1) cpd05531[0]	(1) Squalene 2,3-oxide[0] => (1) Euphol[0]	-86.570	-198.100	-32.740	165.360	165.360	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn16745	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, parkeol-forming)	5.4.99.47	OK	(1) cpd00776[0] => (1) cpd21157[0]	(1) Squalene 2,3-oxide[0] => (1) Parkeol[0]	-95.390	-196.480	-31.700	164.780	164.780	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn16754	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, tirucalla-7,24-dien-3beta-ol-forming)	5.4.99.56	OK	(1) cpd00776[0] => (1) cpd21428[0]	(1) Squalene 2,3-oxide[0] => (1) Tirucalla-7,24-dien-3beta-ol[0]	-95.390	-196.480	-31.810	164.670	164.670	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn16755	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, baruol-forming)	5.4.99.57	OK	(1) cpd00776[0] => (1) cpd21433[0]	(1) Squalene 2,3-oxide[0] => (1) Baruol[0]	-94.960	-194.010	-30.760	163.250	163.250	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn14023	N,N-dimethyl-1,4-phenylenediamine, aniline:NADP+ oxidoreductase	1.7.1.6	CI:-1	(2) cpd00006[0] + (1) cpd00245[0] + (1) cpd02581[0] <=> (2) cpd00005[0] + (2) cpd00067[0] + (1) cpd02360[0]	(2) NADP[0] + (1) Aniline[0] + (1) p-Amino-N,N-dimethylaniline[0] <=> (2) NADPH[0] + (2) H+[0] + (1) Methyl yellow[0]	28.500	-133.520	-24.090	162.020	162.020	6	9.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	14	9	4	0
rxn02806	R03995		CI:-2	(1) cpd00011[0] + (2) cpd00067[0] + (1) cpd01700[0] <= (1) cpd00001[0] + (1) cpd02570[0]	(1) CO2[0] + (2) H+[0] + (1) D-Citramalate[0] <= (1) H2O[0] + (1) Parapyruvate[0]	28.690	29.700	189.920	161.230	161.230	5	6.000	174.000	6	C;H;O	co2;h;h2o	1	0.000	1	0	0	0	1	0
rxn07602	2,3-dihydroxybenzenesulfonate 2,3-dioxygenase	1.13.11.2	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd03777[0] => (2) cpd00067[0] + (1) cpd00081[0] + (1) cpd01644[0]	(1) H2O[0] + (1) O2[0] + (1) 3-Sulfocatechol[0] => (2) H+[0] + (1) Sulfite[0] + (1) 2-Hydroxymuconate[0]	-82.850	-10.720	-170.310	159.590	159.590	6	7.000	189.000	6	C;H;O;S	h;h2o;o2	1	0.000	1	0	1	1	6	0
rxn16555	(S)-2,3-epoxysqualene mutase (cyclizing, thalianol-forming)	5.4.99.31	OK	(1) cpd00776[0] => (1) cpd21074[0]	(1) Squalene 2,3-oxide[0] => (1) Thalianol[0]	-51.080	-182.550	-22.980	159.570	159.570	2	2.000	426.000	30	C;H;O		1	0.000	1	0	4	0	4	0
rxn40158	2,3-bis-(O-phytany)l-sn-glycerol 1-phosphate:NADP+ oxidoreductase		OK	(8) cpd00006[0] + (1) cpd31161[0] <= (8) cpd00005[0] + (8) cpd00067[0] + (1) cpd02824[0]	(8) NADP[0] + (1) 2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate[0] <= (8) NADPH[0] + (8) H+[0] + (1) 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate[0]	140.320	106.150	-17.430	157.750	157.750	5	26.000	742.000	43	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	3	0
rxn04574	R06743		MI:C:5/H:3/N:1	(1) cpd03690[0] <= (1) cpd09205[0]	(1) Anabasine[0] <= (1) Anatalline[0]	49.420	71.740	-82.390	154.130	154.130	2	2.000	239.000	15	C;H;N		1	0.000	1	0	5	3	2	0
rxn15638	R06743		MI:C:5/H:3/N:1	(1) cpd19105[0] <= (1) cpd09205[0]	(1) (-)-Anabasine[0] <= (1) Anatalline[0]	49.420	71.740	-82.390	154.130	154.130	2	2.000	239.000	15	C;H;N		1	0.000	1	0	5	3	2	0
rxn03589	R05277	1.7.1.-	CI:4	(1) cpd00443[0] + (1) cpd03776[0] <=> (4) cpd00067[0] + (1) cpd04074[0]	(1) ABEE[0] + (1) Sulfanilic acid[0] <=> (4) H+[0] + (1) 4-Carboxy-4'-sulfoazobenzene[0]	-10.000	-163.520	-50.260	153.520	153.520	4	7.000	304.000	13	C;H;N;O;S	h	1	0.000	1	0	4	4	1	0
rxn40157	2,3-bis-(O-phytany)l-sn-glycerol 1-phosphate:NAD+ oxidoreductase	1.3.1.101	OK	(8) cpd00003[0] + (1) cpd31161[0] <= (8) cpd00004[0] + (8) cpd00067[0] + (1) cpd02824[0]	(8) NAD[0] + (1) 2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate[0] <= (8) NADH[0] + (8) H+[0] + (1) 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate[0]	140.320	106.130	-12.760	153.080	153.080	5	26.000	732.640	43	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	3	0
rxn05941	[1,4-(N-Acetyl-beta-D-glucosaminyl)]n glycanohydrolase	2.7.1.59;3.2.1.14;4.1.3.3;4.2.1.66;5.1.3.8	MI:C:8/H:13/N:1/O:5	(1) cpd00001[0] => (1) cpd00122[0]	(1) H2O[0] => (1) N-Acetyl-D-glucosamine[0]	-155.940	-28.950	-6.140	149.800	149.800	2	2.000	221.000	8	C;H;N;O	h2o	5	36.613	1	0	1	0	4	0
rxn16750	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, alpha-seco-amyrin-forming)	5.4.99.52	OK	(1) cpd00776[0] => (1) cpd21424[0]	(1) Squalene 2,3-oxide[0] => (1) alpha-seco-Amyrin[0]	-97.000	-179.670	-30.070	149.600	149.600	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn06317	flavanone,NADPH:oxygen oxidoreductase	1.14.13.88	OK	(2) cpd00005[0] + (2) cpd00007[0] + (2) cpd00067[0] + (1) cpd00717[0] => (2) cpd00001[0] + (2) cpd00006[0] + (1) cpd01858[0]	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Aromadendrin[0] => (2) H2O[0] + (2) NADP[0] + (1) Ampelopsin[0]	-191.660	-211.940	-64.450	147.490	147.490	7	12.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	9	4	0
rxn16752	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, beta-seco-amyrin-forming)	5.4.99.54	OK	(1) cpd00776[0] => (1) cpd21426[0]	(1) Squalene 2,3-oxide[0] => (1) beta-seco-Amyrin[0]	-96.330	-177.240	-30.540	146.700	146.700	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn07797	R08007		MI:C:6/H:10/O:5	(1) cpd11204[0] => (1) cpd15114[0]	(1) Eriodictyol chalcone[0] => (1) PHC 4'-O-glucoside[0]	-158.480	-70.850	-12.590	145.890	145.890	2	2.000	450.000	21	C;H;O		1	0.000	1	0	5	4	3	0
rxn16744	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, shionone-forming)	5.4.99.46	OK	(1) cpd00776[0] => (1) cpd17951[0]	(1) Squalene 2,3-oxide[0] => (1) Shionon[0]	-116.600	-156.100	-23.150	132.950	132.950	2	2.000	426.000	30	C;H;O		1	0.000	1	0	5	0	4	0
rxn06063	beta-D-glucosaminide glucosaminohydrolase	2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	MI:C:-6/H:-12/N:-1/O:-4|CI:-1	(1) cpd00276[0] <= (1) cpd00001[0]	(1) GLUM[0] <= (1) H2O[0]	126.340	9.740	-6.140	132.480	132.480	2	2.000	180.000	6	C;H;N;O	h2o	5	36.613	1	0	1	0	4	0
rxn16736	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [cyclizing, (+)-T-muurolol-forming]	4.2.3.98	OK	(1) cpd00001[0] + (1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21417[0]	(1) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-T-Muurolol[0]	-51.700	-141.980	-10.780	131.200	131.200	5	5.000	380.000	15	C;H;O;P	h;h2o;ppi	1	0.000	1	0	2	0	2	0
rxn04528	R06696		MI:H:-2/O:1	(1) cpd09187[0] <=> (1) cpd09188[0]	(1) 5-Deoxodihydrokalafungin[0] <=> (1) Dihydrokalafungin[0]	-3.330	-134.110	-86.990	130.780	130.780	2	2.000	301.000	16	C;H;O		1	0.000	1	0	6	3	4	0
rxn11680	6-(2-Amino-2-carboxyethyl)-7,8-dioxo-7,8-dihydroquinoline-2,4-dicarboxylate:oxygen oxidoreductase (cyclizing)	1.3.3.11	OK	(3) cpd00007[0] + (1) cpd16330[0] => (2) cpd00001[0] + (2) cpd00025[0] + (1) cpd00067[0] + (1) cpd00097[0]	(3) O2[0] + (1) 6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline- 2,4-dicarboxylate[0] => (2) H2O[0] + (2) H2O2[0] + (1) H+[0] + (1) Pyrroloquinoline-quinone[0]	-147.850	-71.370	-201.980	130.610	130.610	6	10.000	336.000	14	C;H;N;O	h;h2o;h2o2;o2	1	0.000	1	0	5	2	4	0
rxn16469	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cis-muuroladiene-forming)	4.2.3.67	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21000[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) cis-Muurola-4(14),5-diene[0]	-25.340	-144.260	-14.960	129.300	129.300	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn03853	R05567	1.14.15.-	OK	(1) cpd00007[0] + (2) cpd03964[0] => (2) cpd00071[0] + (2) cpd03968[0]	(1) O2[0] + (2) Deisopropylatrazine[0] => (2) Acetaldehyde[0] + (2) Deisopropyldeethylatrazine[0]	-83.580	45.070	-66.350	128.650	128.650	4	7.000	173.000	5	C;Cl;H;N;O	o2	1	0.000	1	0	2	2	2	0
rxn04779	R06970	3.5.4.-	CI:-1	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd09846[0] => (1) cpd00013[0] + (1) cpd09847[0]	(1) H2O[0] + (1) H+[0] + (1) Cyromazine[0] => (1) NH3[0] + (1) N-Cyclopropylammeline[0]	3.510	131.870	21.400	128.360	128.360	5	5.000	167.000	6	C;H;N;O	h;h2o;nh3	1	0.000	1	0	4	2	2	0
rxn16468	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cis-muuroladiene-forming)	4.2.3.67	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd20999[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) cis-Muurola-3,5-diene[0]	-50.980	-148.920	-20.660	128.260	128.260	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn20661	quinolinate synthase	2.5.1.72	OK	(1) cpd00095[0] + (1) cpd03470[0] => (2) cpd00001[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd02333[0]	(1) Glycerone-phosphate[0] + (1) Iminoaspartate[0] => (2) H2O[0] + (1) Phosphate[0] + (1) H+[0] + (1) Quinolinate[0]	-9.490	-51.410	76.600	128.010	128.010	6	7.000	169.000	7	C;H;N;O;P	h;h2o;pi	1	0.000	1	0	1	1	6	0
rxn16546	(S)-squalene-2,3-epoxide hydro-lyase (arabidiol forming)	4.2.1.124	OK	(1) cpd21071[0] <= (1) cpd00001[0] + (1) cpd00776[0]	(1) Arabidiol[0] <= (1) H2O[0] + (1) Squalene 2,3-oxide[0]	70.870	129.860	1.900	127.960	127.960	3	3.000	444.000	30	C;H;O	h2o	1	0.000	1	0	4	0	4	0
rxn00008	Mn(II):hydrogen-peroxide oxidoreductase	1.11.1.13	CI:2	(2) cpd00001[0] <= (1) cpd00025[0] + (2) cpd00067[0]	(2) H2O[0] <= (1) H2O2[0] + (2) H+[0]	62.270	62.530	-64.690	127.220	127.220	3	5.000	34.000	0	H;O	h;h2o;h2o2	1	0.000	1	0	0	0	0	0
rxn16163	R09314	1.14.14.-	CI:2	(1) cpd00007[0] + (1) cpd01270[0] + (1) cpd09187[0] => (1) cpd00001[0] + (1) cpd00050[0] + (2) cpd00067[0] + (1) cpd09188[0]	(1) O2[0] + (1) FMNH2[0] + (1) 5-Deoxodihydrokalafungin[0] => (1) H2O[0] + (1) FMN[0] + (2) H+[0] + (1) Dihydrokalafungin[0]	-59.890	-186.820	-97.130	126.930	126.930	7	8.000	457.000	17	C;H;N;O;P	fmn;fmnh2;h;h2o;o2	1	0.000	1	0	12	7	6	0
rxn16452	(2Z,6E)-farnesyl-diphosphate diphosphate-lyase [(-)-gamma-cadinene-forming]	4.2.3.62	OK	(1) cpd17150[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd20985[0]	(1) (2Z,6E)-Farnesyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (-)-gamma-Cadinene[0]	-27.760	-148.780	-24.080	124.700	124.700	4	4.000	204.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn03854	R05568	1.14.15.-	OK	(1) cpd00007[0] + (2) cpd03967[0] => (2) cpd00178[0] + (2) cpd03968[0]	(1) O2[0] + (2) Deethylatrazine[0] => (2) Acetone[0] + (2) Deisopropyldeethylatrazine[0]	-93.440	31.180	-70.920	124.620	124.620	4	7.000	187.000	6	C;Cl;H;N;O	o2	1	0.000	1	0	2	2	2	0
rxn16730	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-gamma-cadinene-forming]	4.2.3.92	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21406[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-gamma-Cadinene[0]	-27.760	-148.780	-24.360	124.420	124.420	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn25019	gamma-muurolene synthase	4.2.3.-;4.2.3.126	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd25421[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-gamma-muurolene[0]	-27.760	-148.780	-24.610	124.170	124.170	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn01661	2-trans,6-trans-Farnesyl-diphosphate diphosphate-lyase (cyclizing, (+)-delta-cadinene-forming)	4.2.3.13	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd03829[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-delta-Cadinene[0]	-44.580	-155.060	-31.150	123.910	123.910	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn16735	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [cyclizing, (-)-delta-cadinene-forming]	4.2.3.97	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21415[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (-)-delta-Cadinene[0]	-44.580	-155.060	-31.390	123.670	123.670	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn16529	geranylgeranyl-diphosphate diphosphate-lyase (elisabethatriene-forming)	4.2.3.41	OK	(1) cpd00289[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21059[0]	(1) Geranylgeranyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Elisabethatriene[0]	-25.340	-144.260	-21.190	123.070	123.070	4	4.000	448.000	20	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn01759	3'-phosphoadenylyl sulfate:2-aminoacrylate C-sulfotransferase		CI:-2	(1) cpd00044[0] + (1) cpd00067[0] + (1) cpd01495[0] => (1) cpd00045[0] + (1) cpd00395[0]	(1) 3-phosphoadenylylsulfate[0] + (1) H+[0] + (1) Dehydroalanine[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) L-Cysteate[0]	-18.540	-68.190	54.870	123.060	123.060	5	5.000	504.000	10	C;H;N;O;P;S	h	1	0.000	1	0	6	4	2	0
rxn25026	alpha-muurolene synthase	4.2.3.-;4.2.3.125	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd25428[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-alpha-muurolene[0]	-53.400	-153.440	-30.640	122.800	122.800	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn15695	3-sulfolactate bisulfite-lyase	4.4.1.24	OK	(1) cpd08338[0] <=> (1) cpd00020[0] + (1) cpd00081[0]	(1) (S)-3-Sulfolactate[0] <=> (1) Pyruvate[0] + (1) Sulfite[0]	2.810	65.380	-53.250	118.630	118.630	3	3.000	168.000	3	C;H;O;S		1	0.000	1	0	0	0	3	0
rxn07449	3-sulfolactate bisulfite-lyase	4.4.1.24	OK	(1) cpd14790[0] <=> (1) cpd00020[0] + (1) cpd00081[0]	(1) 3-Sulfolactate[0] <=> (1) Pyruvate[0] + (1) Sulfite[0]	2.810	65.380	-53.250	118.630	118.630	3	3.000	168.000	3	C;H;O;S		1	0.000	1	0	0	0	3	0
rxn15696	3-sulfolactate bisulfite-lyase	4.4.1.24	OK	(1) cpd08367[0] <=> (1) cpd00020[0] + (1) cpd00081[0]	(1) (2R)-3-Sulfolactate[0] <=> (1) Pyruvate[0] + (1) Sulfite[0]	2.810	65.380	-53.250	118.630	118.630	3	3.000	168.000	3	C;H;O;S		1	0.000	1	0	0	0	3	0
rxn16457	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-cubenene-forming]	4.2.3.63	OK	(1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd20988[0]	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-Cubenene[0]	-46.160	-148.920	-30.430	118.490	118.490	4	4.000	380.000	15	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn00651	L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming)	4.4.1.10	CI:-1	(1) cpd00081[0] + (1) cpd00084[0] => (1) cpd00239[0] + (1) cpd00395[0]	(1) Sulfite[0] + (1) L-Cysteine[0] => (1) H2S[0] + (1) L-Cysteate[0]	-3.520	-68.260	49.290	117.550	117.550	4	4.000	168.000	3	C;H;N;O;S		1	0.000	1	0	0	0	1	0
rxn07450	L-cysteate bisulfite-lyase (deaminating)	4.4.1.25	OK	(1) cpd00001[0] + (1) cpd00395[0] => (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd00081[0]	(1) H2O[0] + (1) L-Cysteate[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) Sulfite[0]	5.280	67.430	-49.990	117.420	117.420	5	5.000	168.000	3	C;H;N;O;S	h2o;nh3	1	0.000	1	0	0	0	2	0
rxn16371	sulfite:O-phospho-L-serine sulfotransferase (phosphate-hydrolysing, L-cysteate-forming)	2.5.1.76	OK	(1) cpd00081[0] + (1) cpd00738[0] => (1) cpd00009[0] + (1) cpd00395[0]	(1) Sulfite[0] + (1) phosphoserine[0] => (1) Phosphate[0] + (1) L-Cysteate[0]	-5.570	-76.820	40.410	117.230	117.230	4	4.000	184.000	3	C;H;N;O;P;S	pi	1	0.000	1	0	0	0	1	0
rxn30780	RXN-1223	3.13.1.1	OK	(1) cpd00026[0] + (1) cpd00081[0] <=> (1) cpd00001[0] + (1) cpd08358[0]	(1) UDP-glucose[0] + (1) Sulfite[0] <=> (1) H2O[0] + (1) UDP-6-sulfoquinovose[0]	-12.790	-75.530	41.700	117.230	117.230	4	4.000	627.000	15	C;H;N;O;P;S	h2o	1	0.000	1	0	6	2	2	0
rxn22637	UDPsulfoquinovose synthase	3.13.1.1	OK	(1) cpd00026[0] + (1) cpd00081[0] <=> (1) cpd00001[0] + (1) cpd08358[0]	(1) UDP-glucose[0] + (1) Sulfite[0] <=> (1) H2O[0] + (1) UDP-6-sulfoquinovose[0]	-12.790	-75.530	41.700	117.230	117.230	4	4.000	627.000	15	C;H;N;O;P;S	h2o	1	0.000	1	0	6	2	2	0
