rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn27015	RXNQT-4168.d	1.1.1.-	CI:2	(1) cpd17409[0] => (1) cpd00011[0] + (1) cpd00067[0] + (1) cpd17410[0]	(1) 3-(4'-Methylthio)butylmalate[0] => (1) CO2[0] + (1) H+[0] + (1) 2-Oxo-7-methylthioheptanoic acid[0]	-11.670	-15.120	-16.450	4.780	4.780	4	4.000	44.000	9	C;H;O;S	co2;h	1	0.000	1	0	0	0	3	0
rxn13977	3-(4'-methylthio)butylmalate oxidoreductase (decarboxylating)	1.1.1.-	CI:2	(1) cpd17409[0] => (1) cpd00011[0] + (1) cpd00067[0] + (1) cpd17410[0]	(1) 3-(4'-Methylthio)butylmalate[0] => (1) CO2[0] + (1) H+[0] + (1) 2-Oxo-7-methylthioheptanoic acid[0]	-11.670	-15.120	-16.450	4.780	4.780	4	4.000	44.000	9	C;H;O;S	co2;h	1	0.000	1	0	0	0	3	0
rxn14122	3-(5'-methylthio)pentylmalate oxidoreductase (decarboxylating)	1.1.1.-	CI:2	(1) cpd17413[0] => (1) cpd00011[0] + (1) cpd00067[0] + (1) cpd17414[0]	(1) 3-(5'-Methylthio)pentylmalate[0] => (1) CO2[0] + (1) H+[0] + (1) 8-Methylthio-2-octanoic acid[0]	-11.670	-15.120	-16.450	4.780	4.780	4	4.000	44.000	10	C;H;O;S	co2;h	1	0.000	1	0	0	0	3	0
rxn27016	RXNQT-4171.d	1.1.1.-	CI:2	(1) cpd17413[0] => (1) cpd00011[0] + (1) cpd00067[0] + (1) cpd17414[0]	(1) 3-(5'-Methylthio)pentylmalate[0] => (1) CO2[0] + (1) H+[0] + (1) 8-Methylthio-2-octanoic acid[0]	-11.670	-15.120	-16.450	4.780	4.780	4	4.000	44.000	10	C;H;O;S	co2;h	1	0.000	1	0	0	0	3	0
rxn01379	Acetyl-CoA:kanamycin-B N6'-acetyltransferase	2.3.1.82	OK	(1) cpd00022[0] + (1) cpd00615[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd02019[0]	(1) Acetyl-CoA[0] + (1) Bekanamycin[0] => (1) CoA[0] + (1) H+[0] + (1) N6'-Acetylkanamycin-B[0]	-5.290	-3.720	-0.510	4.780	4.780	5	5.000	806.000	23	C;H;N;O;P;S	coa;h	1	0.000	1	0	12	4	4	0
rxn05887	Hydrogen:NAD+ oxidoreductase	1.12.1.2;1.12.1.5	OK	(1) cpd00003[0] + (1) cpd11640[0] <=> (1) cpd00004[0] + (1) cpd00067[0]	(1) NAD[0] + (1) H2[0] <=> (1) NADH[0] + (1) H+[0]	-8.470	-8.430	-3.690	4.780	4.780	4	4.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	3	0
rxn00861	acetyl-CoA:L-histidine N-acetyltransferase	2.3.1.33	CI:1	(1) cpd00022[0] + (1) cpd00119[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd01921[0]	(1) Acetyl-CoA[0] + (1) L-Histidine[0] => (1) CoA[0] + (1) H+[0] + (1) N-Acetyl-L-histidine[0]	-5.090	-7.010	-2.220	4.790	4.790	5	5.000	806.000	23	C;H;N;O;P;S	coa;h	1	0.000	1	0	8	6	4	0
rxn02350	4-Trimethylammoniobutanal:NAD+ 1-oxidoreductase	1.2.1.3;1.2.1.47	OK	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00845[0] <=> (1) cpd00004[0] + (2) cpd00067[0] + (1) cpd00870[0]	(1) H2O[0] + (1) NAD[0] + (1) 4-Trimethylammoniobutanal[0] <=> (1) NADH[0] + (2) H+[0] + (1) gamma-butyrobetaine[0]	-9.800	-8.290	-5.010	4.790	4.790	6	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh	1	0.000	1	0	10	5	5	0
rxn02273	4-Guanidinobutanal:NAD+ 1-oxidoreductase	1.2.1.54	OK	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd01723[0] <=> (1) cpd00004[0] + (2) cpd00067[0] + (1) cpd00762[0]	(1) H2O[0] + (1) NAD[0] + (1) 4-Guanidinobutanal[0] <=> (1) NADH[0] + (2) H+[0] + (1) 4-Guanidinobutanoate[0]	-9.800	-8.290	-5.010	4.790	4.790	6	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh	1	0.000	1	0	10	5	5	0
rxn02743	2-aminomuconate aminohydrolase	3.5.99.5	OK	(1) cpd00001[0] + (1) cpd01496[0] => (1) cpd00013[0] + (1) cpd02183[0]	(1) H2O[0] + (1) o-Aminomuconate[0] => (1) NH3[0] + (1) 4-Oxalocrotonate[0]	-2.480	-6.730	-7.280	4.800	4.800	4	4.000	156.000	6	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	2	0
rxn15817	R08843		CI:2	(1) cpd02624[0] => (2) cpd00067[0] + (1) cpd02847[0]	(1) 1-Guanidino-1-deoxy-scyllo-inositol[0] => (2) H+[0] + (1) 1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol[0]	-12.500	-15.540	-10.730	4.810	4.810	3	4.000	222.000	7	C;H;N;O	h	1	0.000	1	0	2	0	2	0
rxn00784	2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)	4.1.2.4	OK	(1) cpd00510[0] <=> (1) cpd00071[0] + (1) cpd00102[0]	(1) deoxyribose-5-phosphate[0] <=> (1) Acetaldehyde[0] + (1) Glyceraldehyde3-phosphate[0]	1.680	0.150	4.970	4.820	4.820	3	3.000	213.000	5	C;H;O;P		1	0.000	1	0	1	0	4	0
rxn00003	pyruvate:pyruvate acetaldehydetransferase (decarboxylating)	2.2.1.6	OK	(1) cpd00011[0] + (1) cpd00668[0] <= (2) cpd00020[0] + (1) cpd00067[0]	(1) CO2[0] + (1) ALCTT[0] <= (2) Pyruvate[0] + (1) H+[0]	10.530	8.270	5.710	4.820	4.820	4	5.000	131.000	5	C;H;O	co2;h	1	0.000	1	0	0	0	3	0
rxn30144	Acetolactate synthase catalytic subunit, mitochondrial	2.2.1.6	OK	(1) cpd00011[0] + (1) cpd00668[0] <= (2) cpd00020[0] + (1) cpd00067[0]	(1) CO2[0] + (1) ALCTT[0] <= (2) Pyruvate[0] + (1) H+[0]	10.530	8.270	5.710	4.820	4.820	4	5.000	131.000	5	C;H;O	co2;h	1	0.000	1	0	0	0	3	0
rxn00406	arginine racemase	5.1.1.9	OK	(1) cpd00051[0] <=> (1) cpd00586[0]	(1) L-Arginine[0] <=> (1) D-Arginine[0]	0.000	4.630	-0.190	4.820	4.820	2	2.000	175.000	6	C;H;N;O		1	0.000	1	0	0	0	0	0
rxn03274	R04784	4.1.1.-	OK	(1) cpd00001[0] + (1) cpd02784[0] => (1) cpd00011[0] + (1) cpd03204[0]	(1) H2O[0] + (1) 2,3-Dioxo-L-gulonate[0] => (1) CO2[0] + (1) L-Lyxonate[0]	-20.110	-15.890	-15.290	4.820	4.820	4	4.000	191.000	6	C;H;O	co2;h2o	1	0.000	1	0	0	0	2	0
rxn16142	(3S)-citramalyl-CoA hydro-lyase (mesaconyl-C4-CoA-forming)	4.2.1.153	OK	(1) cpd00001[0] + (1) cpd19588[0] <=> (1) cpd00743[0]	(1) H2O[0] + (1) Mesaconyl-C4-CoA[0] <=> (1) L-Citramalyl-CoA[0]	-1.470	-0.380	3.350	4.820	4.820	3	3.000	893.000	26	C;H;N;O;P;S	h2o	1	0.000	1	0	6	4	2	0
rxn00582	Sucrose glucosylmutase	5.4.99.11	OK	(1) cpd00076[0] <=> (1) cpd01200[0]	(1) Sucrose[0] <=> (1) Palatinose[0]	0.000	-4.820	-4.050	4.820	4.820	2	2.000	342.000	12	C;H;O		1	0.000	1	0	4	0	0	0
rxn40368	D-galactose 1-epimerase		OK	(1) cpd00108[0] <=> (1) cpd00724[0]	(1) Galactose[0] <=> (1) alpha-D-Galactose[0]	0.000	1.660	4.830	4.830	4.830	2	2.000	180.000	6	C;H;O		1	0.000	1	0	2	0	0	0
rxn01831	(R)-Lactaldehyde:NAD+ oxidoreductase	1.1.1.21;1.1.1.78;1.1.1.79	OK	(1) cpd00003[0] + (1) cpd00693[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00428[0]	(1) NAD[0] + (1) D-Lactaldehyde[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	6.220	3.960	1.390	4.830	4.830	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn33207	D-lactaldehyde dehydrogenase	1.1.1.21;1.1.1.78;1.1.1.79	OK	(1) cpd00003[0] + (1) cpd00693[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00428[0]	(1) NAD[0] + (1) D-Lactaldehyde[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	6.220	3.960	1.390	4.830	4.830	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn14136	4-isopropenyl-7-methyloxepan-2-one lactonohydrolase	3.1.1.83	OK	(1) cpd00001[0] + (1) cpd08268[0] => (1) cpd00067[0] + (1) cpd08271[0]	(1) H2O[0] + (1) (4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone[0] => (1) H+[0] + (1) (3S)-6-Hydroxy-3-isopropenyl-heptanoate[0]	-10.640	-10.550	-5.810	4.830	4.830	4	4.000	185.000	10	C;H;O	h;h2o	1	0.000	1	0	1	0	4	0
rxn39706	monoterpene epsilon-lactone hydrolase		OK	(1) cpd00001[0] + (1) cpd08256[0] => (1) cpd00067[0] + (1) cpd08258[0]	(1) H2O[0] + (1) (4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone[0] => (1) H+[0] + (1) (3R)-6-Hydroxy-3-isopropenyl-heptanoate[0]	-10.640	-10.550	-5.810	4.830	4.830	4	4.000	185.000	10	C;H;O	h;h2o	1	0.000	1	0	1	0	4	0
rxn16026	R09164	4.1.1.-	OK	(1) cpd00067[0] + (1) cpd19518[0] => (1) cpd00011[0] + (1) cpd19519[0]	(1) H+[0] + (1) Phenanthrene-4,5-dicarboxylate[0] => (1) CO2[0] + (1) Phenanthrene-4-carboxylate[0]	-0.100	-2.280	2.560	4.840	4.840	4	4.000	266.000	16	C;H;O	co2;h	1	0.000	1	0	6	6	1	0
rxn16070	R09208	4.1.1.-	OK	(1) cpd00067[0] + (1) cpd19543[0] => (1) cpd00011[0] + (1) cpd19548[0]	(1) H+[0] + (1) 4,5-Chrysenedicarboxylate[0] => (1) CO2[0] + (1) 5-Chrysenecarboxylate[0]	-0.100	-2.280	2.560	4.840	4.840	4	4.000	316.000	20	C;H;O	co2;h	1	0.000	1	0	8	8	1	0
rxn04135	(R)-limonene,NADPH: oxygen oxidoreductase (6-hydroxylating)	1.14.13.80;1.14.14.53	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd03638[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd08263[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (+)-Limonene[0] => (1) H2O[0] + (1) NADP[0] + (1) (+)-trans-Carveol[0]	-99.870	-97.200	-95.030	4.840	4.840	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	12	5	4	0
rxn17678	diphosphate:glycerol 1-phosphotransferase	2.7.1.79	OK	(1) cpd00012[0] + (1) cpd00100[0] <=> (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00080[0]	(1) PPi[0] + (1) Glycerol[0] <=> (1) Phosphate[0] + (1) H+[0] + (1) Glycerol-3-phosphate[0]	-3.070	-0.880	1.780	4.850	4.850	5	5.000	176.000	3	C;H;O;P	h;pi;ppi	1	0.000	1	0	0	0	2	0
rxn04180	Acetyl-CoA:taxa-4(20),11-dien-5alpha-ol O-acetyltransferase	2.3.1.162	OK	(1) cpd00022[0] + (1) cpd08693[0] <=> (1) cpd00010[0] + (1) cpd08694[0]	(1) Acetyl-CoA[0] + (1) Taxa-4(20),11(12)-dien-5alpha-ol[0] <=> (1) CoA[0] + (1) Taxa-4(20),11(12)-dien-5alpha-yl acetate[0]	-3.610	1.240	0.280	4.850	4.850	4	4.000	806.000	23	C;H;N;O;P;S	coa	1	0.000	1	0	12	4	5	0
rxn12173	Acetyl-CoA:monoterpenol O-acetyltransferase	2.3.1.69	OK	(1) cpd00022[0] + (1) cpd01218[0] <=> (1) cpd00010[0] + (1) cpd08194[0]	(1) Acetyl-CoA[0] + (1) d-Borneol[0] <=> (1) CoA[0] + (1) Bornyl acetate[0]	-3.610	1.240	-1.200	4.850	4.850	4	4.000	806.000	23	C;H;N;O;P;S	coa	1	0.000	1	0	10	4	5	0
rxn01038	Benzoylagmatine amidohydrolase	3.5.1.40	OK	(1) cpd00001[0] + (1) cpd01520[0] <=> (1) cpd00152[0] + (1) cpd00153[0]	(1) H2O[0] + (1) Benzoylagmatine[0] <=> (1) Agmatine[0] + (1) Benzoate[0]	-0.460	0.060	-4.790	4.850	4.850	4	4.000	235.000	12	C;H;N;O	h2o	1	0.000	1	0	2	2	3	0
rxn39280	diphosphate:glycerol 1-phosphotransferase		OK	(1) cpd00012[0] + (1) cpd00100[0] <=> (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd16494[0]	(1) PPi[0] + (1) Glycerol[0] <=> (1) Phosphate[0] + (1) H+[0] + (1) DL-Glyceryl 1-phosphate[0]	-3.070	1.130	1.780	4.850	4.850	5	5.000	176.000	3	C;H;O;P	h;pi;ppi	1	0.000	1	0	0	0	2	0
rxn12171	Acetyl-CoA:monoterpenol O-acetyltransferase	2.3.1.69	OK	(1) cpd00022[0] + (1) cpd00319[0] <=> (1) cpd00010[0] + (1) cpd06760[0]	(1) Acetyl-CoA[0] + (1) L-Menthol[0] <=> (1) CoA[0] + (1) Menthyl acetate[0]	-3.610	1.240	-1.200	4.850	4.850	4	4.000	806.000	23	C;H;N;O;P;S	coa	1	0.000	1	0	8	4	5	0
rxn05018	acetyl-CoA:taxan-10beta-ol O-acetyltransferase	2.3.1.163	OK	(1) cpd00022[0] + (1) cpd11213[0] <=> (1) cpd00010[0] + (1) cpd11212[0]	(1) Acetyl-CoA[0] + (1) 10-Desacetyltaxuyunnanin C[0] <=> (1) CoA[0] + (1) Taxuyunnanin C[0]	-3.610	1.240	-0.900	4.850	4.850	4	4.000	806.000	28	C;H;N;O;P;S	coa	1	0.000	1	0	12	4	5	0
rxn12172	Acetyl-CoA:monoterpenol O-acetyltransferase	2.3.1.69	OK	(1) cpd00022[0] + (1) cpd00433[0] <=> (1) cpd00010[0] + (1) cpd16580[0]	(1) Acetyl-CoA[0] + (1) (+)-Neomenthol[0] <=> (1) CoA[0] + (1) Neomenthyl acetate[0]	-3.610	1.240	-2.410	4.850	4.850	4	4.000	806.000	23	C;H;N;O;P;S	coa	1	0.000	1	0	8	4	5	0
rxn00767	diphosphate:glycerol 1-phosphotransferase	2.7.1.79	OK	(1) cpd00012[0] + (1) cpd00100[0] <=> (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00080[0]	(1) PPi[0] + (1) Glycerol[0] <=> (1) Phosphate[0] + (1) H+[0] + (1) Glycerol-3-phosphate[0]	-3.070	-0.880	1.780	4.850	4.850	5	5.000	176.000	3	C;H;O;P	h;pi;ppi	1	0.000	1	0	0	0	2	0
rxn19980	acetyl-CoA C-acyltransferase, putative / 3-ketoacyl-CoA thiolase, putative	2.3.1.16;2.3.1.9	OK	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	(1) Acetyl-CoA[0] + (1) Butyryl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxohexanoyl-CoA[0]	7.060	7.400	2.550	4.850	4.850	4	4.000	876.000	27	C;H;N;O;P;S	coa	1	0.000	1	0	12	8	3	0
rxn19968	butanoyl-CoA:acetyl-CoA C-butanoyltransferase	2.3.1.16;2.3.1.9	OK	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	(1) Acetyl-CoA[0] + (1) Butyryl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxohexanoyl-CoA[0]	7.060	7.400	2.550	4.850	4.850	4	4.000	876.000	27	C;H;N;O;P;S	coa	1	0.000	1	0	12	8	3	0
rxn00874	butanoyl-CoA:acetyl-CoA C-butanoyltransferase	2.3.1.16;2.3.1.9	OK	(1) cpd00022[0] + (1) cpd00120[0] <=> (1) cpd00010[0] + (1) cpd03123[0]	(1) Acetyl-CoA[0] + (1) Butyryl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxohexanoyl-CoA[0]	7.060	7.400	2.550	4.850	4.850	4	4.000	876.000	27	C;H;N;O;P;S	coa	1	0.000	1	0	12	8	3	0
rxn07466	D-Ala-D-Ala dipeptidase	3.4.13.22;3.4.17.14	OK	(1) cpd00001[0] + (1) cpd00731[0] <=> (2) cpd00117[0]	(1) H2O[0] + (1) Ala-Ala[0] <=> (2) D-Alanine[0]	-0.460	-0.080	-4.940	4.860	4.860	3	4.000	160.000	6	C;H;N;O	h2o	1	0.000	1	0	0	0	3	0
rxn32672	imidazole-4-acetate,NADH:oxygen oxidoreductase (5-hydroxylating)	1.14.13.5	OK	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01831[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd03055[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 4-Imidazoleacetate[0] => (1) H2O[0] + (1) NAD[0] + (1) Imidazolone acetate[0]	-99.820	-104.680	-101.710	4.860	4.860	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	12	6	5	0
rxn02854	imidazole-4-acetate,NADH:oxygen oxidoreductase (5-hydroxylating)	1.14.13.5	OK	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01831[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd03055[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 4-Imidazoleacetate[0] => (1) H2O[0] + (1) NAD[0] + (1) Imidazolone acetate[0]	-99.820	-104.680	-101.710	4.860	4.860	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	12	6	5	0
rxn32671	imidazole-4-acetate,NADH:oxygen oxidoreductase (5-hydroxylating)	1.14.13.5	OK	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01831[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd03055[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 4-Imidazoleacetate[0] => (1) H2O[0] + (1) NAD[0] + (1) Imidazolone acetate[0]	-99.820	-104.680	-101.710	4.860	4.860	7	7.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	12	6	5	0
rxn00942	N-ribosylnicotinamide ribohydrolase	3.2.2.1	OK	(1) cpd00001[0] + (1) cpd02016[0] => (1) cpd00067[0] + (1) cpd00105[0] + (1) cpd00133[0]	(1) H2O[0] + (1) N-Ribosylnicotinamide[0] => (1) H+[0] + (1) D-Ribose[0] + (1) Nicotinamide[0]	-3.670	-6.800	-8.540	4.870	4.870	5	5.000	255.000	11	C;H;N;O	h;h2o	1	0.000	1	0	4	2	2	0
rxn16582	GDP-mannose:GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol 4-beta-mannosyltransferase	2.4.1.251	OK	(1) cpd00083[0] + (1) cpd21096[0] <=> (1) cpd00031[0] + (1) cpd21099[0]	(1) GDP-mannose[0] + (1) D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol[0] <=> (1) GDP[0] + (1) D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol[0]	-1.700	-2.080	-6.570	4.870	4.870	4	4.000	1750.000	85	C;H;N;O;P		1	0.000	1	0	16	4	2	0
rxn15188	D-xylose:NADP+ 1-oxidoreductase	1.1.1.179	OK	(1) cpd00006[0] + (1) cpd01422[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01527[0]	(1) NADP[0] + (1) beta-D-Xylose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Xylonolactone[0]	-2.000	-3.620	-6.870	4.870	4.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	12	5	6	0
rxn14321	clavulanate:NADP+ oxidoreductase		OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd04064[0] <=> (1) cpd00006[0] + (1) cpd04065[0]	(1) NADPH[0] + (1) H+[0] + (1) Clavulanate-9-aldehyde[0] <=> (1) NADP[0] + (1) Clavulanate[0]	-3.670	-4.890	-0.020	4.870	4.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	14	5	5	0
rxn38131	GLYOXI-RXN.e	4.4.1.5	CI:1	(1) cpd02182[0] <=> (1) cpd00042[0] + (1) cpd00067[0] + (1) cpd00428[0]	(1) (R)-S-Lactoylglutathione[0] <=> (1) GSH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	0.740	5.610	5.610	4.870	4.870	4	4.000	378.000	13	C;H;N;O;S	gsh;h	1	0.000	1	0	0	0	4	0
rxn38132	GLYOXI-RXN.n	4.4.1.5	CI:1	(1) cpd02182[0] <=> (1) cpd00042[0] + (1) cpd00067[0] + (1) cpd00428[0]	(1) (R)-S-Lactoylglutathione[0] <=> (1) GSH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	0.740	5.610	5.610	4.870	4.870	4	4.000	378.000	13	C;H;N;O;S	gsh;h	1	0.000	1	0	0	0	4	0
rxn33394	GLYOXI-RXN.d	4.4.1.5	CI:1	(1) cpd02182[0] <=> (1) cpd00042[0] + (1) cpd00067[0] + (1) cpd00428[0]	(1) (R)-S-Lactoylglutathione[0] <=> (1) GSH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	0.740	5.610	5.610	4.870	4.870	4	4.000	378.000	13	C;H;N;O;S	gsh;h	1	0.000	1	0	0	0	4	0
rxn01834	(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing)	4.4.1.5	CI:1	(1) cpd02182[0] <=> (1) cpd00042[0] + (1) cpd00067[0] + (1) cpd00428[0]	(1) (R)-S-Lactoylglutathione[0] <=> (1) GSH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	0.740	5.610	5.610	4.870	4.870	4	4.000	378.000	13	C;H;N;O;S	gsh;h	1	0.000	1	0	0	0	4	0
rxn15187	D-xylose:NADP+ 1-oxidoreductase	1.1.1.179	OK	(1) cpd00006[0] + (1) cpd01487[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01527[0]	(1) NADP[0] + (1) alpha-D-Xylose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Xylonolactone[0]	-2.000	-3.620	-6.870	4.870	4.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	12	5	6	0
rxn01042	D-xylose:NADP+ 1-oxidoreductase	1.1.1.179	OK	(1) cpd00006[0] + (1) cpd00154[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01527[0]	(1) NADP[0] + (1) Xylose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Xylonolactone[0]	-2.000	-3.620	-6.870	4.870	4.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	12	5	6	0
rxn02087	4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	1.4.3.4	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00583[0] => (1) cpd00025[0] + (1) cpd00187[0] + (1) cpd03307[0]	(1) H2O[0] + (1) O2[0] + (1) L-Adrenaline[0] => (1) H2O2[0] + (1) Methanamine[0] + (1) 3,4-Dihydroxymandelaldehyde[0]	-23.150	-20.000	-18.270	4.880	4.880	6	6.000	184.000	9	C;H;N;O	h2o;h2o2;o2	1	0.000	1	0	2	2	1	0
rxn21212	adrenaline oxidase	1.4.3.4	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00583[0] => (1) cpd00025[0] + (1) cpd00187[0] + (1) cpd03307[0]	(1) H2O[0] + (1) O2[0] + (1) L-Adrenaline[0] => (1) H2O2[0] + (1) Methanamine[0] + (1) 3,4-Dihydroxymandelaldehyde[0]	-23.150	-20.000	-18.270	4.880	4.880	6	6.000	184.000	9	C;H;N;O	h2o;h2o2;o2	1	0.000	1	0	2	2	1	0
rxn03346	L-Metanephrine:oxygen oxidoreductase (deaminating) (flavin-containing)	1.4.3.4	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd03317[0] => (1) cpd00025[0] + (1) cpd00187[0] + (1) cpd03313[0]	(1) H2O[0] + (1) O2[0] + (1) L-Metanephrine[0] => (1) H2O2[0] + (1) Methanamine[0] + (1) 3-Methoxy-4-hydroxyphenylglycolaldehyde[0]	-23.150	-20.000	-18.270	4.880	4.880	6	6.000	198.000	10	C;H;N;O	h2o;h2o2;o2	1	0.000	1	0	2	2	1	0
rxn21216	metanephrine oxidase	1.4.3.4	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd03317[0] => (1) cpd00025[0] + (1) cpd00187[0] + (1) cpd03313[0]	(1) H2O[0] + (1) O2[0] + (1) L-Metanephrine[0] => (1) H2O2[0] + (1) Methanamine[0] + (1) 3-Methoxy-4-hydroxyphenylglycolaldehyde[0]	-23.150	-20.000	-18.270	4.880	4.880	6	6.000	198.000	10	C;H;N;O	h2o;h2o2;o2	1	0.000	1	0	2	2	1	0
rxn35212	glycine transaminase	2.6.1.4;2.6.1.44	OK	(1) cpd00023[0] + (1) cpd00040[0] <=> (1) cpd00024[0] + (1) cpd00033[0]	(1) L-Glutamate[0] + (1) Glyoxalate[0] <=> (1) 2-Oxoglutarate[0] + (1) Glycine[0]	-1.460	-2.030	2.850	4.880	4.880	4	4.000	146.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	2	0
rxn01832	R02528	1.1.1.-	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00428[0] <=> (1) cpd00006[0] + (1) cpd03105[0]	(1) NADPH[0] + (1) H+[0] + (1) 2-Oxopropanal[0] <=> (1) NADP[0] + (1) Acetol[0]	-7.680	-4.410	-2.790	4.890	4.890	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn26077	RXN0-4281.d	1.1.1.-	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00428[0] <=> (1) cpd00006[0] + (1) cpd03105[0]	(1) NADPH[0] + (1) H+[0] + (1) 2-Oxopropanal[0] <=> (1) NADP[0] + (1) Acetol[0]	-7.680	-4.410	-2.790	4.890	4.890	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
