rxn_id	Beber_2022	ln_RI
rxn04792	=	-6.538
rxn04793	>	-11.303
rxn04794	=	-0.718
rxn04795	>	-87.168
rxn04807	>	-112.740
rxn04808	>	-112.740
rxn04809	<	99.698
rxn04810	<	99.697
rxn04811	<	99.698
rxn04816	<	111.273
rxn04817	<	111.273
rxn04818	<	111.278
rxn04819	<	111.278
rxn04820	<	151.241
rxn04821	<	151.241
rxn04822	>	-17.793
rxn04823	<	10.741
rxn04827	>	-68.242
rxn04828	<	10.741
rxn04829	<	10.741
rxn04830	=	4.616
rxn04831	=	4.616
rxn04832	=	4.615
rxn04833	=	4.615
rxn04834	=	-0.000
rxn04838	<	10.427
rxn04839	<	10.426
rxn04840	=	2.531
rxn04841	=	2.531
rxn04843	<	10.427
rxn04844	=	4.605
rxn04845	=	0.001
rxn04846	=	0.000
rxn04847	>	-60.062
rxn04848	=	0.000
rxn04849	=	0.000
rxn04850	<	10.427
rxn04851	<	10.427
rxn04852	>	-60.771
rxn04853	=	4.605
rxn04854	>	-64.872
rxn04855	=	4.605
rxn04856	>	-64.872
rxn04857	>	-64.871
rxn04858	>	-64.871
rxn04859	=	4.606
rxn04860	>	-60.771
rxn04861	>	-65.799
rxn04863	=	4.606
rxn04864	=	3.152
rxn04865	=	0.000
rxn04866	=	0.834
rxn04867	=	4.606
rxn04868	=	0.000
rxn04869	>	-120.928
rxn04870	=	-0.174
rxn04871	>	-120.928
rxn04872	<	99.699
rxn04873	<	99.699
rxn04874	<	151.241
rxn04875	<	151.241
rxn04876	<	131.711
rxn04877	<	131.408
rxn04878	>	-119.095
rxn04879	<	127.127
rxn04882	<	10.741
rxn04883	<	10.741
rxn04884	<	10.741
rxn04885	=	-0.000
rxn04886	=	4.611
rxn04887	=	-1.130
rxn04888	<	10.741
rxn04889	=	-0.011
rxn04890	<	10.741
rxn04891	>	-68.050
rxn04892	>	-62.101
rxn04893	<	10.741
rxn04894	=	6.887
rxn04895	>	-8.954
rxn04896	>	-8.954
rxn04898	=	-0.002
rxn04900	>	-28.958
rxn04901	>	-64.327
rxn04902	>	-64.859
rxn04903	>	-8.953
rxn04904	=	-0.019
rxn04905	=	0.000
rxn04907	>	-18.204
rxn04908	<	9.261
rxn04909	=	-4.528
rxn04911	<	10.427
rxn04912	<	10.427
rxn04913	<	10.427
rxn04914	<	10.427
rxn04915	=	0.674
rxn04916	>	-9.923
rxn04919	>	-8.956
rxn04920	<	25.682
rxn04925	<	10.427
rxn04927	>	-13.531
rxn04928	=	-6.464
rxn04930	=	-3.592
rxn04932	=	2.966
rxn04933	=	1.954
rxn04934	=	3.152
rxn04935	=	3.153
rxn04936	=	-0.834
rxn04937	=	2.821
rxn04938	=	-6.537
rxn04939	=	3.147
rxn04940	=	3.148
rxn04941	=	1.730
rxn04942	=	2.966
rxn04943	=	1.846
rxn04944	=	-0.925
rxn04945	=	-1.501
rxn04947	=	-6.651
rxn04948	=	-4.183
rxn04949	>	-22.956
rxn04950	>	-23.534
rxn04951	>	-8.890
rxn04952	=	3.089
rxn04953	=	3.090
rxn04954	<	8.167
rxn04955	=	-2.168
rxn04956	=	-5.628
rxn04957	>	-26.109
rxn04958	>	-26.109
rxn04959	=	-6.884
rxn04960	=	0.267
rxn04961	=	2.870
rxn04962	>	-26.777
rxn04963	>	-26.777
rxn04964	>	-86.823
rxn04965	=	-6.193
rxn04966	>	-60.644
rxn04967	>	-61.851
rxn04968	>	-61.849
rxn04969	>	-53.003
rxn04971	>	-141.663
rxn04972	>	-68.986
rxn04973	>	-64.672
rxn04974	>	-75.026
rxn04975	>	-72.811
rxn04976	>	-75.027
rxn04977	>	-34.276
rxn04978	>	-49.507
rxn04979	>	-49.507
rxn04980	>	-65.639
rxn04981	>	-60.139
rxn04982	>	-62.314
rxn04983	>	-62.314
rxn04984	>	-62.314
rxn04985	>	-62.314
rxn04986	>	-60.848
rxn04987	>	-62.314
rxn04988	>	-62.314
rxn04989	>	-36.439
rxn04990	>	-51.270
rxn04991	>	-45.685
rxn04992	>	-37.153
rxn04993	>	-67.683
rxn04994	>	-60.918
rxn04995	>	-60.918
rxn04996	<	12.597
rxn04997	=	6.468
rxn04998	>	-23.899
rxn04999	>	-10.708
rxn05000	>	-119.224
rxn05001	>	-76.609
rxn05003	=	0.327
rxn05004	=	-5.178
rxn05005	>	-26.005
rxn05006	>	-28.260
rxn05007	=	-2.121
rxn05008	=	-0.714
rxn05009	=	-1.434
rxn05010	=	-3.178
rxn05011	=	-2.118
rxn05012	=	-2.074
rxn05014	=	2.055
rxn05015	=	-0.631
rxn05016	>	-14.544
rxn05018	=	1.078
rxn05021	<	48.945
rxn05022	=	-4.946
rxn05023	>	-12.463
rxn05024	>	-31.948
rxn05025	=	1.965
rxn05026	=	1.040
rxn05028	>	-16.396
rxn05030	>	-16.396
rxn05031	<	7.130
rxn05032	>	-16.783
rxn05033	>	-16.782
rxn05034	=	-2.734
rxn05035	=	-6.677
rxn05036	=	-1.928
rxn05037	=	-1.561
rxn05038	=	-1.364
rxn05039	>	-8.656
rxn05040	>	-28.338
rxn05042	>	-51.076
rxn05044	=	1.208
rxn05047	>	-12.640
rxn05048	>	-12.640
rxn05049	>	-12.640
rxn05052	>	-7.580
rxn05053	>	-7.062
rxn05054	=	-5.477
rxn05055	>	-12.465
rxn05057	>	-25.441
rxn05058	>	-20.462
rxn05059	>	-21.470
rxn05060	>	-79.087
rxn05061	>	-8.489
rxn05062	<	73.750
rxn05063	>	-17.792
rxn05064	=	-5.701
rxn05065	<	16.636
rxn05066	>	-10.678
rxn05068	>	-18.289
rxn05069	>	-9.145
rxn05070	>	-421.588
rxn05071	>	-422.768
rxn05072	>	-24.037
rxn05073	>	-61.851
rxn05078	=	-3.343
rxn05080	=	-3.084
rxn05081	=	-3.084
rxn05084	<	9.900
rxn05085	=	2.198
rxn05087	>	-9.214
rxn05088	>	-9.935
rxn05090	>	-83.449
rxn05091	>	-86.294
rxn05092	>	-103.768
rxn05093	>	-29.590
rxn05094	>	-69.052
rxn05095	>	-46.907
rxn05096	>	-51.842
rxn05097	>	-68.235
rxn05098	>	-68.233
rxn05099	>	-68.273
rxn05101	=	4.310
rxn05102	<	12.305
rxn05104	>	-16.552
rxn05105	=	-0.705
rxn05106	>	-8.371
rxn05107	>	-8.841
rxn05108	=	2.099
rxn05109	>	-9.315
rxn05110	>	-19.779
rxn05111	>	-75.364
rxn05112	=	-3.769
rxn05113	>	-74.927
rxn05114	>	-8.242
rxn05115	<	12.402
rxn05116	>	-7.668
rxn05117	<	11.749
rxn05118	>	-12.255
rxn05119	<	11.748
rxn05120	>	-11.120
rxn05122	>	-6.988
rxn05123	=	-3.162
rxn05124	>	-17.783
rxn05125	=	-1.789
rxn05126	>	-8.878
rxn05127	>	-8.877
rxn05128	>	-8.444
rxn05129	>	-16.456
rxn05130	>	-62.313
rxn05131	>	-65.913
rxn05132	>	-27.479
rxn05135	=	-3.078
rxn05136	=	6.289
rxn05137	=	3.593
rxn05142	>	-9.212
rxn05143	>	-9.211
rxn05144	>	-41.692
rxn05145	>	-12.581
rxn05146	>	-12.581
rxn05147	>	-12.581
rxn05148	>	-12.581
rxn05149	>	-12.581
rxn05150	>	-12.581
rxn05151	>	-12.581
rxn05152	>	-12.581
rxn05153	>	-12.581
rxn05154	>	-12.581
rxn05155	>	-12.581
rxn05156	>	-12.581
rxn05157	>	-12.581
rxn05158	>	-12.581
rxn05159	>	-12.581
rxn05160	>	-12.581
rxn05161	>	-12.581
rxn05162	>	-12.581
rxn05163	>	-12.581
rxn05164	>	-12.581
rxn05165	>	-12.581
rxn05166	>	-12.581
rxn05167	>	-12.581
rxn05168	>	-12.581
rxn05169	>	-12.581
rxn05170	>	-12.581
rxn05171	>	-12.581
rxn05172	>	-12.581
rxn05173	>	-12.581
rxn05174	>	-12.581
rxn05175	>	-12.581
rxn05176	>	-12.581
rxn05177	>	-12.581
rxn05178	>	-12.581
rxn05179	>	-12.581
rxn05180	>	-12.581
rxn05181	>	-12.581
rxn05182	>	-12.581
rxn05183	>	-12.581
rxn05184	>	-12.581
rxn05185	>	-12.581
rxn05187	>	-12.581
rxn05188	>	-12.581
rxn05189	>	-12.581
rxn05190	>	-12.581
rxn05192	>	-12.581
rxn05193	>	-12.581
rxn05194	>	-12.581
rxn05195	>	-12.581
rxn05196	>	-12.581
rxn05219	>	-12.581
rxn05223	>	-12.581
rxn05226	>	-9.168
rxn05227	<	8.620
rxn05229	=	-4.108
rxn05231	>	-8.620
rxn05232	>	-8.138
rxn05233	>	-7.863
rxn05234	>	-6.967
rxn05235	>	-7.234
rxn05236	>	-8.643
rxn05237	>	-12.581
rxn05239	>	-9.672
rxn05256	>	-8.936
rxn05287	>	-16.396
rxn05289	=	-1.562
rxn05291	>	-8.461
rxn05293	>	-380.889
rxn05485	>	-7.491
rxn05489	>	-12.581
rxn05490	>	-12.581
rxn05501	>	-8.000
rxn05504	>	-12.581
rxn05512	>	-12.581
rxn05513	>	-12.581
rxn05515	>	-12.581
rxn05516	>	-12.581
rxn05518	>	-7.628
rxn05528	>	-12.581
rxn05533	>	-12.581
rxn05535	>	-12.581
rxn05539	>	-12.581
rxn05540	>	-12.581
rxn05542	>	-12.581
rxn05543	>	-12.581
rxn05544	>	-12.581
rxn05547	>	-12.581
rxn05548	>	-12.581
rxn05549	>	-12.581
rxn05550	>	-12.581
rxn05552	>	-12.581
rxn05555	>	-12.581
rxn05557	>	-12.581
rxn05558	>	-12.581
rxn05560	>	-8.425
rxn05567	>	-8.785
rxn05569	>	-7.330
rxn05570	>	-12.581
rxn05594	>	-12.581
rxn05597	>	-12.581
rxn05598	>	-12.581
rxn05599	>	-12.581
rxn05601	>	-12.581
rxn05607	>	-7.917
rxn05608	>	-12.581
rxn05610	>	-8.941
rxn05613	>	-12.581
rxn05614	>	-12.581
rxn05617	>	-8.634
rxn05619	>	-12.581
rxn05620	>	-12.581
rxn05621	>	-12.581
rxn05622	>	-12.581
rxn05635	>	-12.581
rxn05641	>	-12.581
rxn05644	>	-12.581
rxn05647	>	-7.988
rxn05655	>	-7.474
rxn05656	>	-12.581
rxn05657	>	-12.581
rxn05732	<	11.897
rxn05733	>	-7.557
rxn05734	=	-6.576
rxn05735	>	-9.168
rxn05736	=	-1.789
rxn05737	>	-14.360
rxn05743	=	-5.171
rxn05744	>	-8.446
rxn05745	=	-0.000
rxn05746	>	-8.180
rxn05759	=	1.322
rxn05765	>	-35.858
rxn05766	>	-35.858
rxn05767	<	23.595
rxn05768	<	66.469
rxn05783	=	0.000
rxn05784	=	0.000
rxn05785	=	0.000
rxn05786	=	0.000
rxn05787	=	0.000
rxn05788	=	0.000
rxn05790	=	0.000
rxn05832	=	0.000
rxn05884	=	0.000
rxn05887	=	-5.788
rxn05893	<	24.142
rxn05894	<	20.328
rxn05909	=	-1.508
rxn05910	=	3.658
rxn05912	>	-8.638
rxn05913	>	-13.834
rxn05914	<	47.193
rxn05915	>	-75.120
rxn05916	=	1.080
rxn05918	<	48.945
rxn05920	=	-3.009
rxn05922	>	-16.171
rxn05923	<	16.171
rxn05924	=	3.307
rxn05928	>	-11.575
rxn05946	>	-58.543
rxn05955	=	0.000
rxn05957	>	-11.409
rxn05958	>	-8.803
rxn05961	>	-16.570
rxn05974	<	22.786
rxn06003	<	46.949
rxn06006	>	-8.870
rxn06007	=	3.512
rxn06008	=	3.512
rxn06009	>	-34.978
rxn06011	>	-22.597
rxn06051	=	0.000
rxn06055	=	6.903
rxn06060	=	-6.656
rxn06075	<	8.415
rxn06076	<	8.002
rxn06077	=	0.106
rxn06078	>	-7.583
rxn06104	=	-1.504
rxn06105	<	17.493
rxn06107	<	38.882
rxn06108	<	16.606
rxn06109	=	-4.871
rxn06110	>	-11.197
rxn06135	=	-6.430
rxn06136	=	-6.430
rxn06166	>	-85.305
rxn06170	>	-20.723
rxn06188	>	-16.207
rxn06205	=	-4.369
rxn06208	=	0.000
rxn06240	=	0.000
rxn06245	=	6.857
rxn06259	=	0.000
rxn06263	=	-1.834
rxn06276	=	0.000
rxn06278	>	-10.334
rxn06286	>	-8.962
rxn06288	>	-18.229
rxn06298	=	0.000
rxn06299	=	-6.234
rxn06301	=	0.000
rxn06304	=	-2.546
rxn06305	=	0.000
rxn06306	=	-1.852
rxn06317	>	-85.306
rxn06320	=	0.000
rxn06321	=	-2.763
rxn06338	<	47.192
rxn06353	=	-3.327
rxn06359	=	0.174
rxn06452	=	-5.535
rxn06458	=	-0.276
rxn06465	=	-2.840
rxn06467	>	-14.792
rxn06468	<	18.085
rxn06481	=	0.000
rxn06488	<	55.508
rxn06489	>	-8.725
rxn06491	=	0.000
rxn06497	=	0.000
rxn06498	=	0.000
rxn06510	=	6.089
rxn06511	=	0.000
rxn06513	<	115.628
rxn06523	=	-2.151
rxn06540	=	-0.774
rxn06545	=	5.016
rxn06547	=	3.995
rxn06551	>	-8.910
rxn06563	>	-12.754
rxn06565	=	-3.586
rxn06571	=	-2.767
rxn06579	=	-2.763
rxn06588	>	-17.273
rxn06590	=	0.000
rxn06607	=	-2.440
rxn06608	=	0.000
rxn06633	=	0.000
rxn06643	>	-9.973
rxn06644	=	0.000
rxn06647	=	0.000
rxn06655	<	87.005
rxn06656	=	-1.331
rxn06661	>	-8.090
rxn06669	=	-3.528
rxn06670	=	4.103
rxn06674	=	0.000
rxn06683	=	-4.363
rxn06684	=	-2.141
rxn06696	<	43.646
rxn06703	=	0.000
rxn06704	=	0.000
rxn06709	=	-3.034
rxn06711	>	-16.554
rxn06712	=	-1.331
rxn06714	=	0.000
rxn06715	=	0.000
rxn06719	=	3.868
rxn06733	=	-3.449
rxn06744	=	-4.409
rxn06763	=	0.000
rxn06764	=	0.000
rxn06773	=	0.000
rxn06774	=	0.000
rxn06777	=	3.152
rxn06778	=	0.000
rxn06783	<	50.385
rxn06784	<	20.911
rxn06785	<	20.911
rxn06793	=	0.000
rxn06794	=	-2.763
rxn06801	>	-69.363
rxn06803	=	0.000
rxn06813	=	0.000
rxn06820	=	-0.070
rxn06829	=	0.060
rxn06831	>	-7.441
rxn06833	>	-17.064
rxn06834	=	-1.331
rxn06843	=	-1.358
rxn06850	=	0.000
rxn06852	>	-178.691
rxn06859	>	-13.268
rxn06861	=	1.428
rxn06870	=	0.000
rxn06874	>	-9.866
rxn06882	=	-2.898
rxn06887	=	-6.612
rxn06888	<	79.211
rxn06893	=	6.098
rxn06895	>	-62.301
rxn06897	>	-10.858
rxn06898	>	-10.400
rxn06901	=	0.000
rxn06902	<	26.394
rxn06904	=	-2.531
rxn06905	>	-19.039
rxn06906	>	-16.554
rxn06907	>	-16.554
rxn06908	>	-28.351
rxn06910	=	-4.169
rxn06911	=	-0.142
rxn06912	>	-54.126
rxn06913	>	-51.705
rxn06917	<	57.948
rxn06920	>	-12.998
rxn06925	>	-51.630
rxn06927	=	4.145
rxn06929	>	-27.074
rxn06932	>	-16.396
rxn06933	>	-28.875
rxn06935	>	-28.620
rxn06950	>	-9.520
rxn06953	=	4.605
rxn06954	<	11.842
rxn06966	>	-17.549
rxn06979	>	-6.936
rxn06984	>	-52.243
rxn06985	=	0.868
rxn06986	=	-0.218
rxn06987	=	0.054
rxn06989	=	0.021
rxn06992	>	-15.719
rxn06993	=	-2.838
rxn06994	>	-20.722
rxn06999	=	0.000
rxn07075	=	0.000
rxn07086	=	0.000
rxn07101	=	0.030
rxn07102	=	-1.789
rxn07111	=	-1.756
rxn07112	=	-1.937
rxn07113	>	-15.801
rxn07115	>	-109.406
rxn07116	>	-92.648
rxn07118	>	-68.234
rxn07119	=	1.373
rxn07122	>	-18.107
rxn07139	>	-24.682
rxn07140	<	10.159
rxn07141	>	-74.688
rxn07143	>	-54.013
rxn07148	>	-9.684
rxn07149	=	5.520
rxn07156	=	0.000
rxn07158	=	0.000
rxn07160	>	-98.309
rxn07161	=	0.000
rxn07163	=	0.000
rxn07168	=	5.520
rxn07169	=	-4.169
rxn07177	>	-16.556
rxn07181	>	-9.247
rxn07184	=	-2.762
rxn07200	=	-5.787
rxn07217	>	-13.397
rxn07218	>	-13.063
rxn07219	>	-10.484
rxn07224	=	0.000
rxn07225	=	0.817
rxn07242	=	0.000
rxn07244	=	0.000
rxn07245	=	0.000
rxn07250	>	-75.026
rxn07251	>	-15.321
rxn07252	>	-12.962
rxn07270	>	-49.845
rxn07271	=	0.000
rxn07272	=	-0.835
rxn07273	=	-2.886
rxn07274	>	-60.848
rxn07278	>	-60.848
rxn07280	=	-2.886
rxn07285	>	-60.848
rxn07286	>	-60.848
rxn07287	>	-60.848
rxn07288	>	-104.969
rxn07289	>	-104.969
rxn07290	>	-104.969
rxn07293	=	4.605
rxn07307	<	78.842
rxn07308	>	-52.988
rxn07312	>	-8.638
rxn07314	=	-2.886
rxn07315	=	2.745
rxn07324	>	-11.195
rxn07325	=	-6.651
rxn07328	=	2.745
rxn07331	>	-18.744
rxn07332	=	-5.177
rxn07333	>	-25.647
rxn07334	>	-25.645
rxn07335	=	-5.178
rxn07336	=	2.886
rxn07337	<	11.342
rxn07341	<	31.366
rxn07342	<	31.366
rxn07343	=	0.000
rxn07344	>	-16.626
rxn07345	>	-82.502
rxn07346	=	-3.438
rxn07347	=	-0.161
rxn07349	<	20.911
rxn07350	=	-0.161
rxn07352	=	6.108
rxn07353	=	-0.161
rxn07354	<	20.911
rxn07355	=	6.108
rxn07356	>	-97.211
rxn07357	>	-97.211
rxn07358	=	6.108
rxn07359	=	-0.161
rxn07360	=	6.108
rxn07363	=	-0.161
rxn07365	<	20.911
rxn07366	=	6.108
rxn07367	=	-0.161
rxn07368	>	-97.211
rxn07369	>	-97.211
rxn07370	=	-0.161
rxn07371	>	-20.035
rxn07374	=	-0.161
rxn07405	=	-4.111
rxn07406	=	0.469
rxn07407	<	16.917
rxn07413	>	-9.602
rxn07414	=	-2.444
rxn07415	=	-2.444
rxn07428	=	-0.000
rxn07429	>	-18.202
rxn07430	=	-4.198
rxn07431	=	-0.027
rxn07432	=	-4.456
rxn07434	=	-4.199
rxn07437	=	0.106
rxn07439	=	0.106
rxn07441	>	-12.793
rxn07444	<	10.427
rxn07445	>	-14.814
rxn07446	>	-164.179
rxn07447	>	-14.164
rxn07448	>	-14.164
rxn07449	<	68.267
rxn07450	<	49.501
rxn07452	<	91.061
rxn07454	>	-10.140
rxn07455	=	0.000
rxn07456	=	-0.070
rxn07462	>	-51.497
rxn07463	>	-61.254
rxn07464	>	-57.407
rxn07465	>	-9.542
rxn07466	=	-5.057
rxn07472	>	-76.174
rxn07473	=	-4.547
rxn07474	=	6.538
rxn07475	=	-0.446
rxn07476	<	46.933
rxn07477	>	-12.081
rxn07479	=	-0.846
rxn07480	>	-59.193
rxn07481	>	-7.681
rxn07482	>	-7.682
rxn07484	>	-16.554
rxn07485	>	-16.554
rxn07487	=	3.936
rxn07488	=	-3.255
rxn07489	>	-11.149
rxn07490	=	-3.153
rxn07491	=	2.799
rxn07492	=	-3.116
rxn07493	=	0.960
rxn07495	>	-9.798
rxn07498	>	-76.652
rxn07505	>	-7.779
rxn07515	>	-75.859
rxn07516	>	-91.026
rxn07517	=	-3.212
rxn07518	>	-52.243
rxn07519	>	-17.795
rxn07521	<	120.084
rxn07522	>	-31.157
rxn07523	>	-68.228
rxn07524	>	-68.229
rxn07525	>	-68.184
rxn07527	=	-0.945
rxn07528	>	-54.726
rxn07529	>	-62.340
rxn07530	<	16.519
rxn07532	=	3.613
rxn07533	=	-0.406
rxn07534	=	3.579
rxn07535	=	-0.406
rxn07537	<	16.720
rxn07538	<	12.330
rxn07539	<	16.037
rxn07541	>	-21.563
rxn07542	>	-86.523
rxn07543	=	3.554
rxn07544	>	-87.188
rxn07545	=	-0.378
rxn07550	<	17.273
rxn07552	=	0.015
rxn07554	=	-1.427
rxn07555	=	-0.378
rxn07562	>	-86.541
rxn07566	<	10.319
rxn07567	=	-1.427
rxn07568	=	-0.378
rxn07571	=	-0.693
rxn07572	=	0.535
rxn07573	=	-3.153
rxn07574	=	-0.174
rxn07575	>	-11.342
rxn07580	=	0.000
rxn07583	=	0.000
rxn07584	<	234.966
rxn07586	=	-3.395
rxn07587	>	-8.638
rxn07590	>	-68.243
rxn07591	>	-62.343
rxn07592	>	-62.347
rxn07593	>	-21.839
rxn07594	<	34.482
rxn07595	=	-2.531
rxn07596	>	-8.177
rxn07602	>	-10.760
rxn07604	>	-52.617
rxn07605	>	-52.617
rxn07608	>	-66.329
rxn07609	>	-19.061
rxn07618	>	-63.225
rxn07619	=	0.029
rxn07620	<	29.506
rxn07621	>	-19.432
rxn07622	<	11.574
rxn07623	=	-1.029
rxn07624	>	-8.054
rxn07626	>	-8.432
rxn07627	<	11.097
rxn07628	<	10.758
rxn07630	=	-0.003
rxn07631	>	-48.917
rxn07639	>	-58.962
rxn07644	<	35.372
rxn07645	<	15.483
rxn07646	>	-58.962
rxn07653	=	0.000
rxn07654	=	4.606
rxn07655	=	0.000
rxn07656	>	-43.308
rxn07657	=	0.000
rxn07658	=	-4.605
rxn07659	=	4.605
rxn07660	=	-4.605
rxn07661	=	0.000
rxn07662	=	-0.000
rxn07663	=	-1.345
rxn07664	>	-10.410
rxn07665	>	-10.819
rxn07666	=	-1.753
rxn07667	=	-3.084
rxn07668	=	-3.084
rxn07669	=	-3.084
rxn07670	>	-20.232
rxn07671	>	-12.640
rxn07672	=	-1.937
rxn07673	=	-1.938
rxn07674	=	6.152
rxn07675	=	0.636
rxn07676	=	0.581
rxn07677	=	-1.789
rxn07678	<	8.213
rxn07679	=	-0.174
rxn07680	=	3.152
rxn07681	=	6.089
rxn07682	<	8.213
rxn07683	=	-0.174
rxn07684	=	3.152
rxn07685	=	6.089
rxn07686	<	8.213
rxn07687	=	-0.174
rxn07688	=	3.152
rxn07689	=	6.089
rxn07692	>	-12.640
rxn07693	=	-5.206
rxn07700	=	-0.521
rxn07701	>	-15.722
rxn07702	>	-10.552
rxn07703	>	-10.276
rxn07704	>	-11.462
rxn07707	=	4.318
rxn07708	=	-2.846
rxn07709	=	5.460
rxn07710	=	5.639
rxn07711	=	5.550
rxn07712	=	5.550
rxn07713	>	-10.543
rxn07716	=	-1.644
rxn07717	>	-19.823
rxn07718	=	-1.705
rxn07719	=	-1.700
rxn07720	=	-1.753
rxn07721	=	-1.877
rxn07722	=	-3.514
rxn07724	<	8.213
rxn07725	=	-0.174
rxn07726	=	3.152
rxn07727	=	6.089
rxn07728	=	-0.886
rxn07729	>	-55.275
rxn07732	>	-9.501
rxn07734	=	-1.884
rxn07737	<	20.763
rxn07739	>	-77.595
rxn07740	<	8.213
rxn07741	=	-0.174
rxn07742	=	3.152
rxn07743	=	6.089
rxn07744	>	-55.275
rxn07745	>	-55.334
rxn07746	>	-55.334
rxn07747	>	-55.275
rxn07748	>	-55.275
rxn07749	>	-64.878
rxn07750	>	-64.878
rxn07751	>	-55.215
rxn07752	>	-55.216
rxn07753	>	-55.259
rxn07754	>	-55.259
rxn07755	>	-55.796
rxn07756	>	-55.796
rxn07757	>	-55.752
rxn07758	>	-55.752
rxn07759	>	-46.192
rxn07760	>	-46.193
rxn07761	>	-55.341
rxn07762	>	-55.341
rxn07763	>	-55.252
rxn07764	>	-55.252
rxn07765	>	-64.811
rxn07766	>	-64.812
rxn07767	>	-23.899
rxn07768	>	-23.932
rxn07769	>	-23.900
rxn07773	>	-66.487
rxn07774	<	11.477
rxn07775	=	-3.556
rxn07776	=	-3.603
rxn07777	>	-16.112
rxn07778	>	-16.066
rxn07779	>	-16.102
rxn07780	>	-11.031
rxn07781	>	-10.957
rxn07782	>	-11.005
rxn07783	>	-61.895
rxn07785	>	-38.576
rxn07786	>	-61.892
rxn07787	>	-61.894
rxn07788	=	-1.226
rxn07789	=	-1.232
rxn07792	>	-68.235
rxn07793	>	-16.831
rxn07795	>	-119.357
rxn07798	>	-118.817
rxn07799	>	-118.922
rxn07800	>	-76.120
rxn07803	=	2.937
rxn07804	>	-21.563
rxn07805	>	-21.563
rxn07806	>	-45.800
rxn07807	>	-21.562
rxn07808	>	-45.800
rxn07809	>	-45.800
rxn07811	>	-10.629
rxn07812	=	-3.343
rxn07814	>	-10.452
rxn07822	>	-68.236
rxn07826	=	-3.687
rxn07832	>	-21.562
rxn07833	>	-45.800
rxn07834	>	-39.072
rxn07835	>	-39.072
rxn07836	>	-39.072
rxn07837	>	-21.563
rxn07838	>	-87.409
rxn07840	>	-61.862
rxn07841	>	-10.852
rxn07842	>	-12.050
rxn07845	>	-16.554
rxn07846	=	4.328
rxn07847	=	-2.761
rxn07848	>	-37.075
rxn07849	>	-10.277
rxn07850	>	-14.178
rxn07851	>	-13.807
rxn07852	>	-14.178
rxn07858	>	-8.665
rxn07860	>	-8.665
rxn07861	=	-3.518
rxn07862	=	-3.518
rxn07863	=	-3.518
rxn07864	=	-3.197
rxn07865	=	-4.946
rxn07866	=	0.000
rxn07868	>	-8.665
rxn07869	=	-3.518
rxn07870	>	-46.842
rxn07871	>	-83.650
rxn07872	=	3.556
rxn07873	=	3.556
rxn07874	=	3.556
rxn07875	>	-8.891
rxn07876	>	-8.892
rxn07877	=	-1.789
rxn07879	=	-5.581
rxn07880	=	-6.089
rxn07881	<	8.213
rxn07882	=	0.174
rxn07883	=	3.152
rxn07884	=	-6.089
rxn07885	>	-8.892
rxn07886	<	12.641
rxn07887	=	0.000
rxn07888	=	0.000
rxn07889	>	-25.493
rxn07890	>	-28.961
rxn07892	>	-29.687
rxn07893	>	-26.211
rxn07894	>	-46.041
rxn07895	>	-16.564
rxn07896	>	-29.849
rxn07897	>	-29.849
rxn07898	>	-30.656
rxn07899	>	-40.733
rxn07900	>	-40.718
rxn07901	>	-40.718
rxn07902	>	-36.288
rxn07903	>	-36.313
rxn07904	=	6.352
rxn07905	=	-2.484
rxn07906	>	-17.273
rxn07907	=	-4.943
rxn07908	>	-28.938
rxn07909	>	-28.938
rxn07923	>	-12.581
rxn07949	=	-2.823
rxn07951	=	-3.162
rxn07961	=	-3.162
rxn07963	=	-2.823
rxn07965	=	-3.162
rxn07967	=	-2.948
rxn07971	>	-14.103
rxn08003	>	-12.581
rxn08008	>	-12.581
rxn08013	>	-8.107
rxn08023	=	-4.254
rxn08025	=	0.744
rxn08034	=	-3.688
rxn08035	>	-11.158
rxn08038	>	-10.570
rxn08040	=	1.079
rxn08041	>	-7.491
rxn08043	=	-3.693
rxn08044	=	-5.442
rxn08045	=	-3.052
rxn08046	>	-7.809
rxn08048	>	-8.637
rxn08053	<	8.213
rxn08066	=	0.606
rxn08067	=	-0.196
rxn08070	>	-12.581
rxn08077	<	83.386
rxn08085	=	0.000
rxn08087	=	0.000
rxn08089	=	0.000
rxn08094	=	-3.796
rxn08097	>	-12.581
rxn08098	>	-12.581
rxn08100	=	0.000
rxn08103	=	0.284
rxn08110	>	-11.097
rxn08111	>	-10.058
rxn08112	>	-12.581
rxn08113	=	-0.808
rxn08114	>	-11.564
rxn08118	=	-2.818
rxn08122	=	-3.152
rxn08125	=	-4.434
rxn08126	=	-0.262
rxn08127	=	0.071
rxn08128	=	-0.262
rxn08129	=	-0.262
rxn08130	=	-5.171
rxn08131	>	-29.895
rxn08133	=	3.012
rxn08137	>	-6.929
rxn08139	>	-12.581
rxn08143	>	-12.581
rxn08151	>	-12.581
rxn08158	>	-7.997
rxn08160	>	-12.581
rxn08163	>	-12.581
rxn08165	>	-12.581
rxn08166	>	-14.841
rxn08167	<	6.934
rxn08168	=	0.014
rxn08171	<	9.925
rxn08172	=	2.439
rxn08173	<	12.581
rxn08178	<	9.251
rxn08179	<	9.973
rxn08180	>	-58.534
rxn08181	>	-12.581
rxn08191	>	-12.581
rxn08192	>	-12.581
rxn08195	>	-12.581
rxn08200	>	-14.163
